DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,ONE-WAYTIME1,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,TEMP,VCL,WATER_VOL,ZLT
1422.1112,7045.6665,7045666.5,nan,108.7356,0.0,nan,170.068,1.9618,2.3332,1422.1112,0.5036,-653.3536,nan,3.1372,0.0408,0.0408,23115.7031,2.5135,1.9618,3.8487,76.8344,1.0,1.0,1.0,-1339.6312,159.1828,54.047,0.0408,2.0
1422.2636,7265.0464,7265046.5,nan,102.5699,0.0,nan,165.0571,2.1455,2.7787,1422.2635,0.4968,-653.428,nan,2.5129,0.0394,0.0394,23835.4531,2.4448,2.1455,4.6032,78.5266,1.0,1.0,1.0,-1339.7836,159.1913,48.968,0.0394,2.0
1422.416,7752.5127,7752513.0,nan,96.3249,0.0,nan,165.8638,2.5011,3.0568,1422.416,0.4813,-653.5023,nan,1.5024,0.0193,0.0193,25434.7539,2.45,2.5011,6.2555,79.8155,1.0,1.0,1.0,-1339.9359,159.1998,47.368,0.0193,2.0
1422.5684,7988.687,7988646.0,nan,93.3437,0.0,nan,171.5468,2.8439,2.9406,1422.5684,0.4774,-653.5767,nan,1.1178,0.0106,0.0106,26209.4707,2.4465,2.8439,8.0878,80.3061,1.0,1.0,1.0,-1340.0884,159.2083,47.579,0.0106,2.0
1422.7208,7762.6201,7762620.0,nan,95.1511,0.0,nan,177.8062,2.1042,2.4798,1422.7208,0.4679,-653.6509,nan,1.5426,0.0216,0.0216,25467.9141,2.4233,2.1042,4.4277,79.8046,1.0,1.0,1.0,-1340.2407,159.2168,48.727,0.0216,2.0
1422.8732,7287.4878,7287509.0,nan,100.535,0.0,nan,181.0297,1.8165,2.1171,1422.8732,0.4417,-653.7253,nan,1.8828,0.0408,0.0408,23909.1484,2.4037,1.8165,3.2997,78.4494,1.0,1.0,1.0,-1340.3932,159.2253,48.896,0.0408,2.0
1423.0256,6853.251,6853251.0,nan,106.0868,0.0,nan,180.5666,1.8457,1.9777,1423.0255,0.4103,-653.7996,nan,2.254,0.0522,0.0522,22484.4199,2.3853,1.8457,3.4066,76.7028,1.0,1.0,1.0,-1340.5455,159.2337,49.026,0.0522,2.0
1423.1779,6716.2803,6716280.5,nan,108.8354,0.0,nan,177.407,1.9501,2.0171,1423.1779,0.4181,-653.8739,nan,2.3924,0.0412,0.0412,22035.041,2.3982,1.9501,3.803,75.0036,1.0,1.0,1.0,-1340.6979,159.2422,51.8523,0.0412,2.0
1423.3304,6927.5454,6927545.5,nan,108.9265,0.0,nan,172.8703,2.1007,2.1825,1423.3303,0.4883,-653.9482,nan,2.6554,0.0286,0.0286,22728.168,2.4757,2.1007,4.4129,73.6724,1.0,1.0,1.0,-1340.8503,159.2507,56.402,0.0286,2.0
1423.4828,7123.4707,7123471.0,nan,108.8145,0.0,nan,168.8799,2.2178,2.3666,1423.4828,0.5408,-654.0226,nan,2.6145,0.0305,0.0305,23370.9668,2.5431,2.2178,4.9186,72.9019,1.0,1.0,1.0,-1341.0028,159.2592,57.935,0.0305,2.0
1423.6352,7002.0518,7002052.0,nan,110.2748,0.0,nan,167.121,2.1795,2.3915,1423.6351,0.5204,-654.0969,nan,2.9307,0.0354,0.0354,22972.6113,2.5333,2.1795,4.7502,73.1955,1.0,1.0,1.0,-1341.1552,159.2677,56.055,0.0354,2.0
1423.7876,6715.314,6715306.0,nan,112.0014,0.0,nan,167.0119,1.9952,2.2455,1423.7876,0.5112,-654.1713,nan,3.5111,0.0552,0.0552,22031.8438,2.4676,1.9952,3.9808,74.6369,1.0,1.0,1.0,-1341.3076,159.2762,52.274,0.0552,2.0
1423.94,6343.5107,6343510.5,nan,113.2085,0.0,nan,166.1611,1.908,2.1557,1423.9399,0.5084,-654.2456,nan,4.3118,0.0865,0.0865,20812.043,2.3561,1.908,3.6405,77.4793,1.0,1.0,1.0,-1341.46,159.2847,46.774,0.0865,2.0
1424.0924,6048.2241,6048224.0,nan,114.9761,0.0,nan,163.5176,1.909,2.1602,1424.0924,0.4916,-654.3199,nan,5.6559,0.1102,0.1102,19843.2539,2.2815,1.909,3.6443,81.0175,1.0,1.0,1.0,-1341.6124,159.2932,43.32,0.1102,2.0
1424.2448,5862.6523,5862652.5,nan,117.3105,0.0,nan,160.8126,1.9501,2.1816,1424.2448,0.4947,-654.3942,nan,2.5858,0.1119,0.1119,19234.4238,2.2564,1.9501,3.8029,84.6555,1.0,1.0,1.0,-1341.7648,159.3016,44.033,0.1119,2.0
1424.3972,5765.02,5765022.5,nan,119.6408,0.0,nan,160.7811,1.9125,2.0706,1424.3972,0.5125,-654.4686,nan,0.0897,0.1033,0.1033,18914.1152,2.2629,1.9125,3.6577,87.6027,1.0,1.0,1.0,-1341.9171,159.3101,48.339,0.1033,2.0
1424.5496,5581.0396,5581031.5,nan,124.4805,0.0,nan,164.246,1.6241,1.7357,1424.5496,0.5263,-654.5429,nan,0.0342,0.0877,0.0877,18310.4707,2.2793,1.6241,2.6377,89.4419,1.0,1.0,1.0,-1342.0696,159.3186,56.171,0.0877,2.0
1424.702,5303.7378,5303738.0,nan,131.4946,0.0,nan,169.2727,1.2974,1.3995,1424.702,0.5464,-654.6172,nan,0.0189,0.0689,0.0689,17400.7148,2.2881,1.2974,1.6832,90.3837,1.0,1.0,1.0,-1342.2219,159.3271,65.561,0.0689,2.0
1424.8544,5135.0288,5135035.0,nan,136.0047,0.0,nan,173.5609,1.1139,1.2162,1424.8544,0.5583,-654.6915,nan,0.0151,0.0521,0.0521,16847.2266,2.2913,1.1139,1.2408,90.6807,1.0,1.0,1.0,-1342.3744,159.3356,73.943,0.0521,2.0
1425.0068,5129.8848,5129884.0,nan,136.3907,0.0,nan,175.8449,1.0479,1.1486,1425.0067,0.5932,-654.7659,nan,0.0109,0.0401,0.0401,16830.3281,2.2955,1.0479,1.0981,90.6502,1.0,1.0,1.0,-1342.5267,159.3441,79.965,0.0401,2.0
1425.1591,5177.4321,5177432.5,nan,135.2087,0.0,nan,175.6744,1.063,1.1664,1425.1591,0.6409,-654.8401,nan,0.006,0.0327,0.0327,16986.3262,2.2967,1.063,1.13,90.4628,1.0,1.0,1.0,-1342.6791,159.3526,83.6328,0.0327,2.0
1425.3116,5241.4829,5241482.5,nan,134.6323,0.0,nan,173.6988,1.1141,1.2277,1425.3115,0.6849,-654.9146,nan,0.003,0.0268,0.0268,17196.4648,2.3152,1.1141,1.2412,90.249,1.0,1.0,1.0,-1342.8315,159.361,86.598,0.0268,2.0
1425.464,5328.938,5328938.0,nan,135.0882,0.0,nan,171.8772,1.2116,1.332,1425.464,0.7016,-654.9888,nan,0.0023,0.0225,0.0225,17483.3926,2.3618,1.2116,1.468,89.8866,1.0,1.0,1.0,-1342.984,159.3695,88.758,0.0225,2.0
1425.6164,5374.936,5374933.5,nan,136.1834,0.0,nan,172.2303,1.3338,1.4792,1425.6163,0.6877,-655.0632,nan,0.0032,0.0213,0.0213,17634.2969,2.4015,1.3338,1.779,89.3978,1.0,1.0,1.0,-1343.1364,159.378,89.366,0.0213,2.0
1425.7688,5398.1934,5398193.5,nan,136.9631,0.0,nan,174.9859,1.4094,1.5914,1425.7688,0.6903,-655.1375,nan,0.0032,0.0217,0.0217,17710.6094,2.4257,1.4094,1.9864,88.5409,1.0,1.0,1.0,-1343.2888,159.3865,89.165,0.0217,2.0
1425.9212,5459.9438,5459943.5,nan,136.5585,0.0,nan,178.7408,1.4005,1.5953,1425.9211,0.6953,-655.2119,nan,0.011,0.0239,0.0239,17913.2012,2.4462,1.4005,1.9614,87.2779,1.0,1.0,1.0,-1343.4412,159.395,88.041,0.0239,2.0
1426.0736,5655.3081,5655308.0,nan,134.1532,0.0,nan,182.2642,1.3624,1.544,1426.0736,0.67,-655.2861,nan,0.2245,0.025,0.025,18554.1602,2.4891,1.3624,1.8561,85.2983,1.0,1.0,1.0,-1343.5936,159.4034,85.395,0.025,2.0
1426.226,5983.916,5983913.0,nan,130.4128,0.0,nan,184.61,1.3689,1.5401,1426.226,0.6378,-655.3605,nan,1.4434,0.0207,0.0207,19632.2598,2.5603,1.3689,1.8739,82.796,1.0,1.0,1.0,-1343.746,159.4119,83.084,0.0207,2.0
1426.3784,6170.5566,6170557.0,nan,128.7849,0.0,nan,184.2327,1.4372,1.6118,1426.3784,0.6413,-655.4348,nan,1.3514,0.0224,0.0224,20244.6094,2.6072,1.4372,2.0655,79.8626,1.0,1.0,1.0,-1343.8983,159.4204,81.152,0.0224,2.0
1426.5308,6013.1655,6013108.0,nan,131.953,0.0,nan,180.215,1.5455,1.736,1426.5308,0.6421,-655.5092,nan,1.5502,0.0312,0.0312,19728.0449,2.6032,1.5455,2.3886,77.0846,1.0,1.0,1.0,-1344.0508,159.4289,79.455,0.0312,2.0
1426.6832,5732.4956,5732496.0,nan,136.2921,0.0,nan,173.9072,1.6986,1.907,1426.6832,0.6115,-655.5835,nan,2.3368,0.0415,0.0415,18807.4004,2.5633,1.6986,2.8852,74.783,1.0,1.0,1.0,-1344.2031,159.4374,76.571,0.0415,2.0
1426.8356,5595.1631,5595171.0,nan,135.1758,0.0,nan,167.9514,1.9465,2.1511,1426.8356,0.5756,-655.6578,nan,2.6575,0.0523,0.0523,18356.8613,2.4814,1.9465,3.7889,73.3452,1.0,1.0,1.0,-1344.3556,159.4459,67.808,0.0523,2.0
1426.988,5669.5483,5669548.5,nan,129.2842,0.0,nan,163.7734,2.2304,2.3901,1426.9879,0.5051,-655.7321,nan,2.6171,0.0624,0.0624,18600.8809,2.4048,2.2304,4.9747,72.7162,1.0,1.0,1.0,-1344.5079,159.4544,56.654,0.0624,2.0
1427.1404,5852.8076,5852807.5,nan,123.0593,0.0,nan,160.9295,2.3283,2.4801,1427.1404,0.471,-655.8065,nan,3.3474,0.0784,0.0784,19202.125,2.363,2.3283,5.421,72.8396,1.0,1.0,1.0,-1344.6604,159.4629,49.285,0.0784,2.0
1427.2928,5957.5039,5957503.5,nan,118.8246,0.0,nan,158.9632,2.3279,2.4442,1427.2927,0.47,-655.8808,nan,4.477,0.0922,0.0922,19545.6152,2.3225,2.3279,5.4191,73.6318,1.0,1.0,1.0,-1344.8127,159.4713,45.249,0.0922,2.0
1427.4452,5988.0732,5988080.5,nan,117.2356,0.0,nan,158.5844,2.258,2.3941,1427.4452,0.4844,-655.9551,nan,4.3123,0.0897,0.0897,19645.9336,2.3032,2.258,5.0986,75.171,1.0,1.0,1.0,-1344.9652,159.4798,45.492,0.0897,2.0
1427.5976,6040.0898,6040089.5,nan,117.2857,0.0,nan,160.6718,2.2231,2.3647,1427.5975,0.5041,-656.0294,nan,3.102,0.0672,0.0672,19816.5664,2.3242,2.2231,4.9422,77.3358,1.0,1.0,1.0,-1345.1176,159.4883,49.61,0.0672,2.0
1427.75,6178.5312,6178531.0,nan,117.6719,0.0,nan,165.019,2.1511,2.2535,1427.75,0.4939,-656.1038,nan,2.5768,0.0369,0.0369,20270.7715,2.3853,2.1511,4.6272,79.617,1.0,1.0,1.0,-1345.27,159.4968,56.005,0.0369,2.0
1427.9024,6388.4507,6388450.5,nan,117.8512,0.0,nan,170.226,1.9708,2.0244,1427.9023,0.4731,-656.1781,nan,2.9516,0.0134,0.0134,20959.4824,2.4701,1.9708,3.8841,81.4799,1.0,1.0,1.0,-1345.4224,159.5053,63.885,0.0134,2.0
1428.0548,6544.6343,6544634.0,nan,119.2815,0.0,nan,174.8505,1.6878,1.7557,1428.0548,0.4831,-656.2524,nan,3.9376,0.0018,0.01,21471.8965,2.5612,1.6878,2.8487,81.9011,1.0,1.0,1.0,-1345.5748,159.5138,72.459,0.0018,2.0
1428.2072,6562.2935,6562293.5,nan,121.9935,0.0,nan,177.933,1.5104,1.5992,1428.2072,0.5244,-656.3267,nan,3.6793,0.0001,0.01,21529.834,2.6265,1.5104,2.2813,81.0727,1.0,1.0,1.0,-1345.7272,159.5223,78.058,0.0001,2.0
1428.3596,6582.5996,6582599.5,nan,123.8907,0.0,nan,178.8696,1.5702,1.6694,1428.3596,0.5841,-656.4011,nan,1.8523,0.0001,0.01,21596.4551,2.6756,1.5702,2.4655,79.0271,1.0,1.0,1.0,-1345.8795,159.5307,79.829,0.0001,2.0
1428.512,6561.271,6561151.0,nan,123.8057,0.0,nan,177.7057,1.8776,1.9673,1428.512,0.6304,-656.4754,nan,0.9882,0.0001,0.01,21526.0859,2.6651,1.8776,3.5254,76.7371,1.0,1.0,1.0,-1346.032,159.5392,80.559,0.0001,2.0
1428.6644,6519.4478,6519448.0,nan,120.9532,0.0,nan,175.2499,2.3677,2.4466,1428.6644,0.6143,-656.5497,nan,0.9314,0.0001,0.01,21389.2637,2.5871,2.3677,5.606,74.8747,1.0,1.0,1.0,-1346.1843,159.5477,75.416,0.0001,2.0
1428.8168,6740.0669,6740088.5,nan,114.1632,0.0,nan,172.9514,2.6957,2.8138,1428.8168,0.5591,-656.624,nan,1.0544,0.0001,0.01,22113.1504,2.5245,2.6957,7.2668,73.8723,1.0,1.0,1.0,-1346.3368,159.5562,63.98,0.0001,2.0
1428.9692,7199.1479,7199148.0,nan,104.5122,0.0,nan,172.0085,2.6823,2.8564,1428.9691,0.4866,-656.6984,nan,1.0808,0.0121,0.0121,23619.252,2.4685,2.6823,7.1947,73.9304,1.0,1.0,1.0,-1346.4891,159.5647,53.027,0.0121,2.0
1429.1216,7435.1328,7435133.0,nan,98.7272,0.0,nan,172.6347,2.6051,2.7669,1429.1216,0.4434,-656.7727,nan,1.4069,0.0358,0.0358,24393.4805,2.4083,2.6051,6.7865,74.9161,1.0,1.0,1.0,-1346.6416,159.5732,45.369,0.0358,2.0
1429.274,7163.2339,7163234.0,nan,101.1343,0.0,nan,174.1841,2.5576,2.6879,1429.2739,0.4291,-656.847,nan,1.9207,0.0483,0.0483,23501.4238,2.3768,2.5576,6.5413,76.8237,1.0,1.0,1.0,-1346.7939,159.5817,43.695,0.0483,2.0
1429.4264,6633.189,6633189.0,nan,108.5908,0.0,nan,175.8,2.4969,2.6086,1429.4264,0.4339,-656.9213,nan,2.1303,0.0502,0.0502,21762.4316,2.3632,2.4969,6.2345,79.2633,1.0,1.0,1.0,-1346.9464,159.5901,46.082,0.0502,2.0
1429.5788,6193.4375,6193437.5,nan,115.9861,0.0,nan,177.3064,2.4135,2.5041,1429.5787,0.4386,-656.9957,nan,2.0794,0.0464,0.0464,20319.6777,2.3568,2.4135,5.825,81.8394,1.0,1.0,1.0,-1347.0988,159.5986,50.654,0.0464,2.0
1429.7312,5787.7061,5787706.5,nan,124.2855,0.0,nan,179.1826,2.2881,2.3397,1429.7312,0.4447,-657.07,nan,0.9605,0.0337,0.0337,18988.5371,2.36,2.2881,5.2354,83.9684,1.0,1.0,1.0,-1347.2512,159.6071,57.213,0.0337,2.0
1429.8836,5446.9385,5446938.5,nan,132.9619,0.0,nan,181.6495,2.125,2.1394,1429.8835,0.4624,-657.1443,nan,0.0966,0.0129,0.0129,17870.5332,2.3761,2.125,4.5156,85.3541,1.0,1.0,1.0,-1347.4036,159.6156,66.809,0.0129,2.0
1430.036,5340.3018,5340302.0,nan,137.6488,0.0,nan,184.2941,1.901,1.9075,1430.036,0.4993,-657.2187,nan,0.5507,0.0001,0.01,17520.6758,2.4117,1.901,3.6138,85.5317,1.0,1.0,1.0,-1347.556,159.6241,77.706,0.0001,2.0
1430.1884,5451.8955,5451895.5,nan,137.4254,0.0,nan,186.6909,1.6763,1.7217,1430.1884,0.5349,-657.293,nan,2.6782,0.0001,0.01,17886.7969,2.4581,1.6763,2.81,84.6472,1.0,1.0,1.0,-1347.7084,159.6326,85.448,0.0001,2.0
1430.3408,5651.4268,5651426.5,nan,134.7685,0.0,nan,188.7602,1.5304,1.6121,1430.3408,0.5681,-657.3673,nan,2.4603,0.0001,0.01,18541.4258,2.4988,1.5304,2.3421,82.6115,1.0,1.0,1.0,-1347.8607,159.6411,88.035,0.0001,2.0
1430.4932,5855.9805,5855953.5,nan,131.2372,0.0,nan,189.9015,1.5356,1.6041,1430.4932,0.6028,-657.4417,nan,1.5941,0.0001,0.01,19212.4453,2.5214,1.5356,2.3581,80.0454,1.0,1.0,1.0,-1348.0132,159.6495,87.64,0.0001,2.0
1430.6456,6095.9946,6095994.5,nan,126.2851,0.0,nan,188.5211,1.6691,1.7426,1430.6456,0.6208,-657.516,nan,1.1801,0.0077,0.01,19999.9824,2.5257,1.6691,2.7859,77.2329,1.0,1.0,1.0,-1348.1655,159.658,84.753,0.0077,2.0
1430.798,6468.5781,6468590.5,nan,118.5023,0.0,nan,183.4846,1.9225,2.0105,1430.798,0.6267,-657.5903,nan,1.0815,0.0295,0.0295,21222.4102,2.5149,1.9225,3.696,74.7355,1.0,1.0,1.0,-1348.318,159.6665,75.268,0.0295,2.0
1430.9504,6939.6382,6939638.0,nan,109.8611,0.0,nan,175.8149,2.2622,2.4118,1430.9503,0.6221,-657.6646,nan,1.1962,0.0497,0.0497,22767.8418,2.5013,2.2622,5.1175,72.9291,1.0,1.0,1.0,-1348.4703,159.675,61.773,0.0497,2.0
1431.1028,7248.0215,7248021.5,nan,103.9925,0.0,nan,169.1782,2.584,2.794,1431.1028,0.5864,-657.739,nan,1.3524,0.0488,0.0488,23779.5977,2.4729,2.584,6.6771,71.6585,1.0,1.0,1.0,-1348.6228,159.6835,51.847,0.0488,2.0
1431.2552,7370.3472,7370347.0,nan,100.8522,0.0,nan,167.3929,2.8405,3.0552,1431.2551,0.5278,-657.8133,nan,1.0775,0.0265,0.0265,24180.9297,2.4387,2.8405,8.0684,70.8238,1.0,1.0,1.0,-1348.7751,159.692,48.337,0.0265,2.0
1431.4076,7546.644,7546644.5,nan,98.7143,0.0,nan,171.3723,2.9321,3.0951,1431.4076,0.4838,-657.8876,nan,0.7014,0.0052,0.01,24759.332,2.4441,2.9321,8.5972,70.226,1.0,1.0,1.0,-1348.9276,159.7005,48.894,0.0052,2.0
1431.56,7693.1694,7693169.5,nan,97.7573,0.0,nan,178.4655,2.8209,2.9293,1431.5599,0.4648,-657.9619,nan,0.4414,0.0001,0.01,25240.0566,2.4674,2.8209,7.9575,69.8793,1.0,1.0,1.0,-1349.08,159.7089,49.596,0.0001,2.0
1431.7124,7725.5996,7725599.5,nan,97.8835,0.0,nan,183.8528,2.6448,2.7219,1431.7124,0.4465,-658.0363,nan,0.3656,0.0001,0.01,25346.4551,2.481,2.6448,6.995,69.4686,1.0,1.0,1.0,-1349.2324,159.7174,50.238,0.0001,2.0
1431.8648,7624.606,7624606.0,nan,99.26,0.0,nan,183.9977,2.5032,2.5736,1431.8647,0.4299,-658.1106,nan,0.5227,0.0069,0.01,25015.1113,2.483,2.5032,6.266,69.1617,1.0,1.0,1.0,-1349.3848,159.7259,49.798,0.0069,2.0
1432.0172,7421.313,7421313.0,nan,101.5478,0.0,nan,178.9281,2.3726,2.4636,1432.0172,0.4257,-658.1849,nan,1.0264,0.0267,0.0267,24348.1387,2.4725,2.3726,5.6292,68.7978,1.0,1.0,1.0,-1349.5372,159.7344,47.656,0.0267,2.0
1432.1696,7196.3818,7196381.5,nan,103.7307,0.0,nan,171.4355,2.2642,2.3824,1432.1696,0.4294,-658.2592,nan,1.81,0.0485,0.0485,23610.1758,2.4491,2.2642,5.1266,68.5942,1.0,1.0,1.0,-1349.6896,159.7429,45.499,0.0485,2.0
1432.322,7024.7471,7024747.0,nan,105.5709,0.0,nan,165.1984,2.2023,2.3331,1432.322,0.4293,-658.3336,nan,2.4695,0.0582,0.0582,23047.0703,2.4331,2.2023,4.8501,68.579,1.0,1.0,1.0,-1349.8419,159.7514,45.269,0.0582,2.0
1432.4744,6930.7588,6930798.5,nan,107.5567,0.0,nan,162.4979,2.1568,2.2889,1432.4744,0.4293,-658.4079,nan,2.917,0.0512,0.0512,22738.8398,2.4457,2.1568,4.6518,68.9322,1.0,1.0,1.0,-1349.9944,159.7599,47.863,0.0512,2.0
1432.6268,6898.1152,6898115.5,nan,109.4531,0.0,nan,163.1078,2.0953,2.2378,1432.6268,0.448,-658.4822,nan,3.2014,0.035,0.035,22631.6113,2.4771,2.0953,4.3903,69.4992,1.0,1.0,1.0,-1350.1467,159.7683,52.536,0.035,2.0
1432.7791,6939.6489,6939648.5,nan,110.6153,0.0,nan,165.1572,2.0803,2.2195,1432.7791,0.4848,-658.5565,nan,3.0147,0.0212,0.0212,22767.877,2.5185,2.0803,4.3277,70.2268,1.0,1.0,1.0,-1350.2991,159.7768,57.535,0.0212,2.0
1432.9316,7089.4155,7089415.5,nan,110.7044,0.0,nan,166.7496,2.1217,2.2503,1432.9315,0.501,-658.6309,nan,2.6685,0.0086,0.01,23259.2383,2.5749,2.1217,4.5016,71.0914,1.0,1.0,1.0,-1350.4515,159.7853,61.654,0.0086,2.0
1433.084,7307.1294,7307129.5,nan,109.8754,0.0,nan,166.7696,2.1691,2.288,1433.084,0.4987,-658.7052,nan,2.5645,0.0001,0.01,23973.5215,2.6341,2.1691,4.705,72.0447,1.0,1.0,1.0,-1350.604,159.7938,63.322,0.0001,2.0
1433.2364,7485.7598,7485759.5,nan,108.3732,0.0,nan,165.1048,2.2297,2.332,1433.2363,0.4946,-658.7795,nan,2.575,0.0019,0.01,24559.5781,2.6616,2.2297,4.9716,73.0229,1.0,1.0,1.0,-1350.7563,159.8023,61.478,0.0019,2.0
1433.3888,7559.937,7559937.0,nan,106.822,0.0,nan,162.9157,2.306,2.3888,1433.3888,0.482,-658.8539,nan,2.6035,0.0076,0.01,24802.9434,2.6495,2.306,5.3176,73.7056,1.0,1.0,1.0,-1350.9088,159.8108,57.989,0.0076,2.0
1433.5412,7558.9204,7558920.5,nan,105.4815,0.0,nan,161.4897,2.3609,2.4281,1433.5411,0.4767,-658.9282,nan,2.7262,0.0189,0.0189,24799.6074,2.6159,2.3609,5.5738,73.9637,1.0,1.0,1.0,-1351.0612,159.8193,54.441,0.0189,2.0
1433.6936,7500.7305,7500730.5,nan,104.4387,0.0,nan,160.4705,2.3811,2.4426,1433.6936,0.4875,-659.0025,nan,2.9448,0.0364,0.0364,24608.6953,2.5701,2.3811,5.6696,73.6367,1.0,1.0,1.0,-1351.2136,159.8277,50.886,0.0364,2.0
1433.846,7119.4683,7119468.5,nan,108.0494,0.0,nan,158.561,2.3965,2.4588,1433.8459,0.5024,-659.0768,nan,3.2191,0.0532,0.0532,23357.8359,2.5238,2.3965,5.7432,72.9269,1.0,1.0,1.0,-1351.366,159.8362,48.507,0.0532,2.0
1433.9984,6365.6567,6365656.5,nan,119.1973,0.0,nan,156.3958,2.418,2.4818,1433.9984,0.5111,-659.1512,nan,3.4668,0.0621,0.0621,20884.6992,2.4894,2.418,5.8467,71.9934,1.0,1.0,1.0,-1351.5184,159.8447,50.366,0.0621,2.0
1434.1508,5658.0981,5658098.0,nan,132.9073,0.0,nan,156.1732,2.3963,2.4488,1434.1508,0.5256,-659.2255,nan,3.4325,0.062,0.062,18563.3145,2.4672,2.3963,5.7423,71.1587,1.0,1.0,1.0,-1351.6708,159.8532,57.272,0.062,2.0
1434.3032,5340.6138,5340614.0,nan,140.0492,0.0,nan,158.2196,2.3199,2.3618,1434.3032,0.5392,-659.2998,nan,3.0485,0.0553,0.0553,17521.6992,2.4539,2.3199,5.3819,70.3783,1.0,1.0,1.0,-1351.8231,159.8617,64.157,0.0553,2.0
1434.4556,5389.8799,5389874.0,nan,138.3619,0.0,nan,160.0949,2.256,2.3154,1434.4556,0.522,-659.3741,nan,3.0049,0.0531,0.0531,17683.3125,2.4467,2.256,5.0895,69.8273,1.0,1.0,1.0,-1351.9756,159.8702,64.772,0.0531,2.0
1434.608,5526.4824,5526482.5,nan,134.3242,0.0,nan,159.6897,2.2243,2.2929,1434.608,0.5049,-659.4485,nan,3.375,0.0596,0.0596,18131.5039,2.4355,2.2243,4.9475,69.4443,1.0,1.0,1.0,-1352.1279,159.8787,61.134,0.0596,2.0
1434.7603,5668.7222,5668722.0,nan,130.857,0.0,nan,157.8142,2.1713,2.2496,1434.7603,0.5005,-659.5228,nan,3.918,0.0635,0.0635,18598.1699,2.4337,2.1713,4.7147,69.2726,1.0,1.0,1.0,-1352.2803,159.8871,59.0023,0.0635,2.0
1434.9128,5850.502,5850502.0,nan,128.0988,0.0,nan,156.4123,2.1109,2.2177,1434.9127,0.5037,-659.5971,nan,4.3474,0.0612,0.0612,19194.5605,2.4588,2.1109,4.4559,69.1487,1.0,1.0,1.0,-1352.4327,159.8956,59.67,0.0612,2.0
1435.0652,6173.6191,6173619.0,nan,124.0258,0.0,nan,155.6021,2.1045,2.2322,1435.0652,0.5196,-659.6714,nan,4.357,0.0565,0.0565,20254.6562,2.5121,2.1045,4.4289,68.8402,1.0,1.0,1.0,-1352.5852,159.9041,60.946,0.0565,2.0
1435.2176,6641.9609,6641961.0,nan,118.0017,0.0,nan,154.1194,2.1947,2.3217,1435.2175,0.5299,-659.7458,nan,3.9177,0.0505,0.0505,21791.2109,2.5714,2.1947,4.8167,68.3403,1.0,1.0,1.0,-1352.7375,159.9126,59.427,0.0505,2.0
1435.37,7143.876,7143876.0,nan,111.2471,0.0,nan,151.7838,2.4251,2.5219,1435.37,0.5141,-659.8201,nan,3.1444,0.0406,0.0406,23437.9141,2.6074,2.4251,5.8811,67.6639,1.0,1.0,1.0,-1352.89,159.9211,54.853,0.0406,2.0
1435.5224,7548.2778,7548277.5,nan,106.1794,0.0,nan,149.6591,2.7925,2.859,1435.5223,0.4772,-659.8945,nan,2.3378,0.0279,0.0279,24764.6914,2.6295,2.7925,7.7981,67.2396,1.0,1.0,1.0,-1353.0424,159.9296,49.93,0.0279,2.0
1435.6748,7732.0283,7732028.5,nan,103.8374,0.0,nan,148.4373,3.1408,3.2164,1435.6748,0.4449,-659.9688,nan,2.0999,0.025,0.025,25367.5469,2.6341,3.1408,9.8646,67.1477,1.0,1.0,1.0,-1353.1948,159.938,46.66,0.025,2.0
1435.8272,7667.895,7667895.0,nan,103.732,0.0,nan,148.2543,3.2251,3.2535,1435.8271,0.4595,-660.0431,nan,2.5844,0.0382,0.0382,25157.1367,2.6096,3.2251,10.4013,67.6805,1.0,1.0,1.0,-1353.3472,159.9465,45.793,0.0382,2.0
1435.9796,7314.1484,7314148.0,nan,106.8987,0.0,nan,149.5517,3.0097,2.9728,1435.9796,0.5075,-660.1174,nan,2.8514,0.0493,0.0493,23996.5488,2.5652,3.0097,9.0583,68.5566,1.0,1.0,1.0,-1353.4995,159.955,47.091,0.0493,2.0
1436.132,6797.5029,6797503.0,nan,113.5259,0.0,nan,152.5715,2.7001,2.6792,1436.132,0.5069,-660.1918,nan,2.9024,0.0478,0.0478,22301.5195,2.5318,2.7001,7.2905,69.7041,1.0,1.0,1.0,-1353.652,159.9635,49.943,0.0478,2.0
1436.2844,6364.5015,6364501.5,nan,119.899,0.0,nan,156.1738,2.4703,2.4994,1436.2844,0.4986,-660.2661,nan,3.0691,0.0503,0.0503,20880.9102,2.5036,2.4703,6.1024,70.8439,1.0,1.0,1.0,-1353.8043,159.972,52.861,0.0503,2.0
1436.4368,6093.5537,6093591.0,nan,123.2745,0.0,nan,158.4731,2.3618,2.4675,1436.4368,0.511,-660.3404,nan,3.0283,0.058,0.058,19992.0957,2.4645,2.3618,5.5781,71.9978,1.0,1.0,1.0,-1353.9568,159.9805,54.219,0.058,2.0
