DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,NPHI,PEF,PERF_INT,PERMEABILITY,PHIT,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,TEMP,VCL,WATER_VOL,ZLT
1478.668,6310.6504,6310650.5,0.1758,8.891,8.891,113.6,4.0,nan,82.3223,5.086,4.935,0.5174,6.928,1.0,70.6517,0.2517,0.1758,0.1758,20704.2344,2.352,5.086,25.8674,446.713,0.6158,0.6158,0.8579,-1415.3081,159.7861,37.962,0.1082,18.0
1478.8201,6747.2524,6747252.5,0.128,8.893,8.893,110.1792,4.0,nan,79.3567,5.106,4.843,0.5056,6.806,1.0,45.5559,0.2153,0.128,0.128,22136.6543,2.439,5.106,26.0712,446.345,0.6697,0.6697,0.8613,-1415.46,159.7943,43.643,0.0857,18.0
1478.9721,6891.6509,6891651.0,0.1093,8.897,8.897,108.313,4.0,nan,78.1383,4.915,4.547,0.5003,6.348,1.0,25.3899,0.2004,0.1093,0.1093,22610.4043,2.449,4.915,24.1572,445.909,0.7085,0.7085,0.8768,-1415.6121,159.8025,45.558,0.0774,18.0
1479.124,6798.625,6798625.0,0.1169,8.901,8.901,108.0914,4.0,nan,79.4048,4.644,4.195,0.5007,6.077,1.0,18.4005,0.2042,0.1169,0.1169,22305.2012,2.411,4.644,21.5667,445.522,0.7243,0.7243,0.8944,-1415.764,159.8107,43.688,0.0847,18.0
1479.276,6620.5654,6620565.0,0.1302,8.901,8.901,109.5253,4.0,nan,81.396,4.492,3.981,0.5123,5.958,1.0,19.545,0.214,0.1302,0.1302,21721.0137,2.379,4.492,20.1781,445.231,0.7194,0.7194,0.9003,-1415.916,159.8189,41.908,0.0936,18.0
1479.428,6510.0957,6510095.5,0.1407,8.902,8.902,110.4942,4.0,nan,82.2798,4.477,3.919,0.5104,5.845,1.0,21.9391,0.2215,0.1407,0.1407,21358.582,2.36,4.477,20.0435,444.959,0.7102,0.7102,0.8964,-1416.068,159.8271,40.373,0.1,18.0
1479.5801,6433.0537,6433053.5,0.1485,8.91,8.91,111.0594,4.0,nan,82.4345,4.524,3.939,0.5014,5.818,1.0,23.3189,0.227,0.1485,0.1485,21105.8184,2.344,4.524,20.4666,444.633,0.6997,0.6997,0.8903,-1416.2201,159.8353,39.253,0.1039,18.0
1479.7321,6334.9219,6334922.0,0.1535,8.916,8.916,112.2505,4.0,nan,83.4149,4.547,3.961,0.5123,5.878,1.0,23.1416,0.2332,0.1535,0.1535,20783.8652,2.333,4.547,20.6752,444.267,0.6822,0.6822,0.8856,-1416.3721,159.8435,39.839,0.1047,18.0
1479.884,6230.8037,6230804.0,0.1568,8.919,8.919,113.6371,4.0,nan,84.4915,4.519,3.952,0.5315,5.858,1.0,22.2891,0.2401,0.1568,0.1568,20442.2695,2.323,4.519,20.4214,443.934,0.6607,0.6607,0.8827,-1416.524,159.8517,41.676,0.1036,18.0
1480.036,6218.416,6218416.0,0.1553,8.925,8.925,114.1576,4.0,nan,84.2902,4.502,3.959,0.5357,5.825,1.0,24.0,0.2414,0.1553,0.1553,20401.627,2.329,4.502,20.268,443.679,0.6517,0.6517,0.8795,-1416.676,159.8599,43.042,0.1012,18.0
1480.188,6317.374,6317374.0,0.1467,8.93,8.93,113.3826,4.0,nan,82.4518,4.579,4.052,0.527,5.861,1.0,27.4419,0.2333,0.1467,0.1467,20726.293,2.35,4.579,20.9672,443.478,0.6621,0.6621,0.8756,-1416.828,159.8681,43.298,0.0971,18.0
1480.3401,6453.6372,6453637.0,0.1382,8.929,8.929,111.7442,4.0,nan,80.4829,4.723,4.21,0.5058,5.771,1.0,29.2589,0.2239,0.1382,0.1382,21173.3496,2.366,4.723,22.3067,443.311,0.6764,0.6764,0.8723,-1416.9801,159.8763,42.869,0.0935,18.0
1480.4921,6500.9854,6500985.5,0.1398,8.926,8.926,110.7428,4.0,nan,79.6695,4.768,4.286,0.4799,5.553,1.0,28.039,0.2234,0.1398,0.1398,21328.6914,2.362,4.768,22.7338,443.169,0.6802,0.6802,0.872,-1417.1321,159.8845,41.788,0.0951,18.0
1480.6441,6419.0469,6419047.0,0.1509,8.915,8.915,111.0643,4.0,nan,79.6081,4.653,4.217,0.4756,5.421,1.0,24.1017,0.2305,0.1509,0.1509,21059.8652,2.339,4.653,21.6504,443.081,0.6791,0.6791,0.8764,-1417.2841,159.8927,39.763,0.1025,18.0
1480.796,6274.6406,6274640.5,0.1622,8.901,8.901,112.4546,4.0,nan,78.5216,4.521,4.124,0.5119,5.413,1.0,20.219,0.2418,0.1622,0.1622,20586.0898,2.315,4.521,20.4394,443.105,0.6648,0.6648,0.8849,-1417.436,159.9009,39.776,0.1078,18.0
1480.948,6151.9111,6151911.0,0.1657,8.897,8.897,114.1035,4.0,nan,77.3018,4.479,4.096,0.564,5.423,1.0,20.898,0.2537,0.1657,0.1657,20183.4355,2.303,4.479,20.0614,443.224,0.6304,0.6304,0.8926,-1417.588,159.9091,44.026,0.1044,18.0
1481.1001,6152.3008,6152301.0,0.1569,8.906,8.906,114.4926,4.0,nan,78.1001,4.494,4.101,0.5774,5.422,1.0,28.9434,0.2523,0.1569,0.1569,20184.7148,2.311,4.494,20.196,443.317,0.6198,0.6198,0.8928,-1417.74,159.9173,47.703,0.0972,18.0
1481.2521,6279.0835,6279083.5,0.1382,8.916,8.916,113.4429,4.0,nan,79.9805,4.505,4.091,0.5479,5.297,1.0,39.9638,0.2339,0.1382,0.1382,20600.668,2.337,4.505,20.295,443.267,0.6543,0.6543,0.886,-1417.8921,159.9255,47.86,0.0904,18.0
1481.4041,6462.4517,6462451.5,0.1191,8.921,8.921,111.7333,4.0,nan,80.3664,4.513,4.074,0.5148,5.083,1.0,43.157,0.2126,0.1191,0.1191,21202.2695,2.369,4.513,20.3672,443.101,0.7027,0.7027,0.8813,-1418.0441,159.9337,46.755,0.0837,18.0
1481.556,6610.5972,6610597.0,0.1075,8.916,8.916,110.3359,4.0,nan,79.068,4.539,4.077,0.505,4.932,1.0,35.579,0.2002,0.1075,0.1075,21688.3105,2.393,4.539,20.6025,442.899,0.732,0.732,0.8847,-1418.196,159.9419,46.329,0.0787,18.0
1481.708,6631.0737,6631074.0,0.1058,8.902,8.902,110.271,4.0,nan,77.3783,4.565,4.088,0.5221,4.763,1.0,26.5826,0.2003,0.1058,0.1058,21755.4922,2.399,4.565,20.8392,442.747,0.7269,0.7269,0.8927,-1418.348,159.9501,47.264,0.0769,18.0
1481.8601,6540.3506,6540350.5,0.1104,8.892,8.892,111.3812,4.0,nan,76.157,4.563,4.087,0.5548,4.503,1.0,22.5001,0.2086,0.1104,0.1104,21457.8438,2.39,4.563,20.821,442.723,0.7002,0.7002,0.8981,-1418.5,159.9583,49.108,0.0773,18.0
1482.0121,6430.2314,6430231.5,0.113,8.897,8.897,112.862,4.0,nan,75.4831,4.53,4.07,0.5756,4.278,1.0,23.9781,0.2151,0.113,0.113,21096.5586,2.381,4.53,20.5209,442.786,0.6798,0.6798,0.8937,-1418.6521,159.9665,51.048,0.0768,18.0
1482.1641,6353.5859,6353586.0,0.1085,8.912,8.912,114.0796,4.0,nan,76.3938,4.491,4.063,0.5692,4.22,1.0,29.4297,0.2129,0.1085,0.1085,20845.0996,2.378,4.491,20.1691,442.799,0.6824,0.6824,0.8772,-1418.8041,159.9747,52.177,0.074,18.0
1482.316,6307.3931,6307393.0,0.1025,8.918,8.918,114.6251,4.0,nan,79.3818,4.479,4.092,0.5372,4.228,1.0,34.3251,0.206,0.1025,0.1025,20693.5469,2.372,4.479,20.0614,442.752,0.6996,0.6996,0.8555,-1418.9561,159.9829,51.725,0.0717,18.0
1482.468,6248.5503,6248550.0,0.1038,8.919,8.919,114.8753,4.0,nan,82.1489,4.49,4.147,0.5119,4.223,1.0,35.0925,0.2042,0.1038,0.1038,20500.4922,2.355,4.49,20.1601,442.761,0.7078,0.7078,0.8413,-1419.108,159.9911,50.221,0.0735,18.0
1482.62,6172.2671,6172267.5,0.1119,8.925,8.925,115.4061,4.0,nan,82.3138,4.495,4.196,0.5138,4.203,1.0,30.7113,0.21,0.1119,0.1119,20250.2207,2.337,4.495,20.205,442.856,0.6981,0.6981,0.839,-1419.2601,159.9993,49.058,0.0781,18.0
1482.7721,6103.8159,6103816.0,0.1199,8.928,8.928,116.0512,4.0,nan,81.2384,4.483,4.221,0.5269,4.193,1.0,26.5237,0.2169,0.1199,0.1199,20025.6426,2.324,4.483,20.0973,442.991,0.6846,0.6846,0.8408,-1419.412,160.0075,48.538,0.0821,18.0
1482.9241,6071.4189,6071419.0,0.1229,8.914,8.914,116.4696,4.0,nan,80.4706,4.472,4.238,0.5275,4.206,1.0,27.1564,0.2194,0.1229,0.1229,19919.3535,2.32,4.472,19.9988,443.101,0.6806,0.6806,0.8398,-1419.564,160.0157,48.261,0.0836,18.0
1483.076,6059.1362,6059136.0,0.1208,8.899,8.899,116.6554,4.0,nan,79.7143,4.473,4.257,0.5238,4.182,1.0,30.0685,0.218,0.1208,0.1208,19879.0547,2.319,4.473,20.0077,443.077,0.6825,0.6825,0.8376,-1419.7161,160.0239,48.62,0.0824,18.0
1483.228,6062.4355,6062435.5,0.1167,8.904,8.904,116.7428,4.0,nan,79.4371,4.472,4.263,0.533,3.998,1.0,31.5024,0.2173,0.1167,0.1167,19889.8809,2.322,4.472,19.9988,442.858,0.6792,0.6792,0.8401,-1419.868,160.0321,50.271,0.0793,18.0
1483.38,6060.1245,6060124.5,0.1138,8.916,8.916,116.8376,4.0,nan,80.81,4.452,4.238,0.5556,3.803,1.0,31.8967,0.2189,0.1138,0.1138,19882.2988,2.323,4.452,19.8203,442.546,0.6702,0.6702,0.847,-1420.02,160.0403,52.52,0.0763,18.0
1483.5321,6065.9771,6065977.0,0.1111,8.917,8.917,116.8756,4.0,nan,82.8784,4.418,4.186,0.5663,3.752,1.0,33.8973,0.2183,0.1111,0.1111,19901.5,2.326,4.418,19.5187,442.316,0.6697,0.6697,0.8499,-1420.172,160.0485,53.607,0.0744,18.0
1483.6841,6096.2144,6096214.5,0.1058,8.916,8.916,116.6959,4.0,nan,83.8189,4.417,4.144,0.5499,3.749,1.0,37.9884,0.2113,0.1058,0.1058,20000.7031,2.334,4.417,19.5099,442.175,0.6881,0.6881,0.8429,-1420.3241,160.0567,52.725,0.0728,18.0
1483.836,6146.6704,6146670.0,0.0797,8.921,8.921,116.2339,4.0,nan,82.9126,4.467,4.131,0.5219,3.734,1.0,39.5339,0.1891,0.0797,0.0797,20166.2402,2.344,4.467,19.9541,441.998,0.77,0.77,0.868,-1420.4761,160.0649,54.713,0.0614,18.0
1483.988,6181.874,6181874.0,0.0291,8.924,8.924,115.7692,4.0,nan,81.3553,4.503,4.091,0.5014,3.607,1.0,35.2436,0.1528,0.0291,0.0291,20281.7383,2.348,4.503,20.277,441.734,0.9174,0.9174,0.9485,-1420.6281,160.0731,61.838,0.0267,18.0
1484.14,6163.6362,6163636.0,nan,8.923,8.923,115.7656,0.0,nan,80.2172,4.499,4.019,0.5031,3.37,nan,28.5862,0.1276,0.0001,0.01,20221.9043,2.341,4.499,20.241,441.475,1.0,1.0,1.0,-1420.78,160.0813,63.793,0.0001,18.0
1484.2921,6033.3354,6033335.5,nan,8.917,8.917,116.447,0.0,nan,78.9749,4.594,4.063,0.5233,2.947,nan,24.4224,0.1124,0.0001,0.01,19794.4082,2.305,4.594,21.1048,441.317,1.0,1.0,1.0,-1420.9321,160.0895,56.193,0.0001,18.0
1484.4441,5532.3477,5532347.5,nan,8.902,8.902,118.5626,0.0,nan,76.1181,5.006,4.434,0.5391,2.259,nan,9.8116,0.0844,0.0001,0.01,18150.7461,2.152,5.006,25.06,441.256,1.0,1.0,1.0,-1421.0841,160.0977,42.215,0.0001,19.0
1484.5961,4623.3735,4623373.5,nan,8.889,8.889,123.3473,0.0,nan,70.7892,6.115,5.502,0.5405,1.859,nan,0.3648,0.0488,0.0001,0.01,15168.5479,1.871,6.115,37.3932,441.156,1.0,1.0,1.0,-1421.2361,160.1059,24.39,0.0001,19.0
1484.748,3703.1672,3703167.25,nan,8.884,8.884,130.705,3.0,nan,61.9461,8.909,8.236,0.572,2.025,nan,0.0057,0.0225,0.0001,0.01,12149.499,1.588,8.909,79.3703,440.936,1.0,1.0,1.0,-1421.3881,160.1141,11.274,0.0001,19.0
1484.9,3001.7239,3001724.0,nan,8.882,8.882,138.8074,3.0,nan,49.9239,14.478,13.917,0.6474,2.4,nan,0.0014,0.0127,0.0001,0.01,9848.1758,1.367,14.478,209.6125,440.842,1.0,1.0,1.0,-1421.54,160.1223,6.362,0.0001,19.0
1485.0521,2588.6321,2588632.0,nan,8.92,8.92,145.769,3.0,nan,38.1962,19.464,18.948,0.699,2.696,nan,0.0006,0.0093,0.0001,0.01,8492.8867,1.238,19.464,378.8473,441.341,1.0,1.0,1.0,-1421.692,160.1305,4.645,0.0001,19.0
1485.2041,2426.3384,2426338.25,nan,9.06,9.06,150.1176,3.0,nan,30.9249,18.274,16.702,0.7003,2.823,nan,0.0004,0.0064,0.0001,0.01,7960.4277,1.195,18.274,333.9391,442.57,1.0,1.0,1.0,-1421.844,160.1387,3.217,0.0001,19.0
1485.3561,2444.4114,2444411.5,nan,9.325,9.325,151.2521,3.0,nan,29.4266,15.22,12.673,0.7016,2.831,nan,0.0004,0.0085,0.0001,0.01,8019.7227,1.213,15.22,231.6484,443.992,1.0,1.0,1.0,-1421.9961,160.1469,4.24,0.0001,19.0
1485.508,2564.3445,2564344.5,nan,9.651,9.651,150.9532,3.0,nan,32.3287,12.579,9.796,0.7091,2.791,nan,0.0004,0.0166,0.0001,0.01,8413.2031,1.27,12.579,158.2312,445.019,1.0,1.0,1.0,-1422.1481,160.1551,8.285,0.0001,19.0
1485.66,2704.3525,2704352.5,nan,9.95,9.95,151.4785,3.0,nan,37.401,9.752,7.525,0.6871,2.649,nan,0.0004,0.0276,0.0001,0.01,8872.5479,1.344,9.752,95.1015,445.598,1.0,1.0,1.0,-1422.3,160.1633,13.779,0.0001,19.0
1485.812,2822.4966,2822496.5,nan,10.073,10.073,152.4812,3.0,nan,42.688,7.888,6.367,0.6402,2.441,nan,0.0004,0.0369,0.0001,0.01,9260.1592,1.412,7.888,62.2205,446.049,1.0,1.0,1.0,-1422.452,160.1715,18.447,0.0001,19.0
1485.9641,2946.4612,2946461.25,nan,9.823,9.823,152.0658,3.0,nan,46.0299,7.349,6.388,0.6005,2.28,nan,0.0005,0.0418,0.0001,0.01,9666.8672,1.47,7.349,54.0078,446.46,1.0,1.0,1.0,-1422.6041,160.1797,20.884,0.0001,19.0
1486.1161,3098.6396,3098639.5,nan,9.309,9.309,150.6963,3.0,nan,47.1037,7.584,7.145,0.593,2.195,nan,0.0005,0.0472,0.0001,0.01,10166.1406,1.532,7.584,57.5171,446.761,1.0,1.0,1.0,-1422.7561,160.1879,23.602,0.0001,19.0
1486.268,3232.2053,3232205.25,nan,8.92,8.92,149.0898,3.0,nan,48.1652,7.925,7.98,0.607,2.152,nan,0.0005,0.0549,0.0001,0.01,10604.3486,1.581,7.925,62.8056,446.959,1.0,1.0,1.0,-1422.9081,160.1961,27.476,0.0001,19.0
1486.42,3316.8574,3316857.5,nan,8.813,8.813,147.3064,3.0,nan,50.2523,8.053,8.549,0.6129,2.144,nan,0.0005,0.0595,0.0001,0.01,10882.0781,1.603,8.053,64.8508,447.165,1.0,1.0,1.0,-1423.0601,160.2043,29.739,0.0001,19.0
1486.572,3348.4937,3348493.75,nan,8.817,8.817,147.2801,3.0,nan,51.5152,7.927,8.647,0.6037,2.141,nan,0.0005,0.0612,0.0001,0.01,10985.8721,1.618,7.927,62.8373,447.535,1.0,1.0,1.0,-1423.212,160.2125,30.621,0.0001,19.0
1486.7241,3347.384,3347384.0,nan,8.823,8.823,148.5126,3.0,nan,51.1339,7.674,8.391,0.6016,2.135,nan,0.0005,0.0646,0.0001,0.01,10982.2305,1.631,7.674,58.8903,448.132,1.0,1.0,1.0,-1423.364,160.2207,32.294,0.0001,19.0
1486.8761,3347.0007,3347000.75,nan,8.821,8.821,149.076,3.0,nan,50.5369,7.546,8.177,0.6183,2.116,nan,0.0005,0.0695,0.0001,0.01,10980.9736,1.637,7.546,56.9421,448.735,1.0,1.0,1.0,-1423.516,160.2289,34.743,0.0001,19.0
1487.028,3346.708,3346708.0,nan,8.816,8.816,149.1801,3.0,nan,50.4007,7.67,8.241,0.6353,2.076,nan,0.0005,0.0723,0.0001,0.01,10980.0137,1.638,7.67,58.8289,449.017,1.0,1.0,1.0,-1423.6681,160.2371,36.134,0.0001,19.0
1487.18,3343.0276,3343027.75,nan,8.813,8.813,149.2532,3.0,nan,50.2533,8.012,8.594,0.6433,2.053,nan,0.0005,0.0714,0.0001,0.01,10967.9385,1.637,8.012,64.1921,448.913,1.0,1.0,1.0,-1423.8201,160.2453,35.702,0.0001,19.0
1487.332,3330.4229,3330423.0,nan,8.81,8.81,149.3605,3.0,nan,49.828,8.522,9.198,0.6262,2.039,nan,0.0005,0.0657,0.0001,0.01,10926.584,1.632,8.522,72.6245,448.451,1.0,1.0,1.0,-1423.972,160.2535,32.824,0.0001,19.0
1487.4841,3269.4214,3269421.5,nan,8.81,8.81,149.3505,3.0,nan,49.0252,9.518,10.435,0.6006,1.943,nan,0.0005,0.0549,0.0001,0.01,10726.4482,1.602,9.518,90.5923,447.535,1.0,1.0,1.0,-1424.124,160.2617,27.476,0.0001,19.0
1487.6361,3113.1482,3113148.0,nan,8.808,8.808,148.5254,3.0,nan,46.267,12.157,13.818,0.6287,1.796,nan,0.0005,0.0433,0.0001,0.01,10213.7402,1.517,12.157,147.7926,446.228,1.0,1.0,1.0,-1424.276,160.2699,21.648,0.0001,19.0
1487.7881,2893.6855,2893685.5,nan,8.799,8.799,146.3073,3.0,nan,40.5853,19.64,24.436,0.7194,1.832,nan,0.0006,0.03,0.0001,0.01,9493.7188,1.389,19.64,385.7296,444.834,1.0,1.0,1.0,-1424.4281,160.2781,14.986,0.0001,19.0
1487.94,2715.2207,2715220.5,nan,8.792,8.792,143.351,3.0,nan,32.9254,36.304,58.996,0.7526,2.098,nan,0.0006,0.015,0.0001,0.01,8908.2041,1.277,36.304,1317.9805,443.566,1.0,1.0,1.0,-1424.5801,160.2863,7.478,0.0001,19.0
1488.092,2628.3149,2628315.0,nan,8.785,8.785,141.1329,3.0,nan,26.1566,53.152,131.564,0.6933,2.393,nan,0.0006,0.0042,0.0001,0.01,8623.0811,1.217,53.152,2825.1353,442.428,1.0,1.0,1.0,-1424.7321,160.2945,2.046,0.0001,19.0
1488.2441,2595.4316,2595431.75,nan,8.771,8.771,140.8071,3.0,nan,22.2498,67.189,157.822,0.6529,2.554,nan,0.0006,0.0001,0.0001,0.01,8515.1953,1.199,67.189,4514.3623,441.358,1.0,1.0,1.0,-1424.884,160.3027,0.0,0.0001,19.0
1488.3961,2568.7878,2568787.75,nan,8.763,8.763,142.1489,3.0,nan,20.2096,59.69,101.316,0.6791,2.615,nan,0.0006,0.0007,0.0001,0.01,8427.7812,1.198,59.69,3562.896,440.382,1.0,1.0,1.0,-1425.036,160.3109,0.291,0.0001,19.0
1488.5481,2543.2734,2543273.5,nan,8.767,8.767,143.9345,3.0,nan,17.9585,63.863,91.226,0.7255,2.687,nan,0.0006,0.0026,0.0001,0.01,8344.0732,1.201,63.863,4078.4827,439.55,1.0,1.0,1.0,-1425.1881,160.3191,1.31,0.0001,19.0
1488.7,2538.8857,2538885.75,nan,8.781,8.781,144.6635,3.0,nan,16.3405,65.853,78.935,0.7292,2.797,nan,0.0006,0.0039,0.0001,0.01,8329.6777,1.205,65.853,4336.6172,438.946,1.0,1.0,1.0,-1425.3401,160.3273,1.96,0.0001,19.0
1488.852,2591.3857,2591385.75,nan,8.81,8.81,144.3203,3.0,nan,17.3134,49.166,47.238,0.6703,2.929,nan,0.0006,0.0021,0.0001,0.01,8501.9219,1.227,49.166,2417.2957,438.67,1.0,1.0,1.0,-1425.4921,160.3354,1.034,0.0001,19.0
1489.0041,2761.0876,2761087.75,nan,8.853,8.853,143.619,3.0,nan,22.6444,28.156,22.981,0.6128,3.014,nan,0.0006,0.0017,0.0001,0.01,9058.6865,1.301,28.156,792.7603,438.954,1.0,1.0,1.0,-1425.644,160.3437,0.829,0.0001,19.0
1489.1561,3017.1318,3017131.75,nan,8.89,8.89,142.6446,3.0,nan,33.7236,17.377,12.739,0.5825,2.87,nan,0.0006,0.0046,0.0001,0.01,9898.7266,1.412,17.377,301.9601,439.99,1.0,1.0,1.0,-1425.796,160.3519,2.28,0.0001,19.0
1489.3081,3117.7454,3117745.5,nan,8.959,8.959,143.0272,3.0,nan,46.9944,12.22,8.32,0.5615,2.345,nan,0.0006,0.0042,0.0001,0.01,10228.8232,1.463,12.22,149.3284,441.605,1.0,1.0,1.0,-1425.948,160.36,2.083,0.0001,19.0
1489.46,2866.9709,2866970.75,nan,9.244,9.244,146.2885,3.0,nan,54.6428,9.895,6.438,0.5437,1.765,nan,0.0006,0.0011,0.0001,0.01,9406.0723,1.376,9.895,97.911,443.267,1.0,1.0,1.0,-1426.1001,160.3683,0.511,0.0001,19.0
1489.612,2525.1436,2525143.75,nan,9.765,9.765,149.7962,3.0,nan,51.6264,10.019,6.519,0.5579,1.586,nan,0.0007,0.0001,0.0001,0.01,8284.5918,1.241,10.019,100.3804,444.328,1.0,1.0,1.0,-1426.2521,160.3764,0.0,0.0001,19.0
1489.764,2377.5398,2377539.75,nan,10.093,10.093,151.0193,3.0,nan,40.0012,14.005,9.623,0.5896,1.786,nan,0.0007,0.0001,0.0001,0.01,7800.3271,1.178,14.005,196.14,444.432,1.0,1.0,1.0,-1426.4041,160.3846,0.0,0.0001,19.0
1489.9161,2397.1765,2397176.5,nan,9.856,9.856,149.5279,3.0,nan,26.9112,27.273,20.681,0.5936,2.128,nan,0.0007,0.0001,0.0001,0.01,7864.7524,1.176,27.273,743.8166,443.77,1.0,1.0,1.0,-1426.556,160.3929,0.0,0.0001,19.0
1490.0681,2476.0657,2476065.5,nan,9.323,9.323,145.8717,3.0,nan,18.6734,45.868,41.505,0.5887,2.404,nan,0.0007,0.0001,0.0001,0.01,8123.5747,1.185,45.868,2103.8735,442.852,1.0,1.0,1.0,-1426.708,160.401,0.0,0.0001,19.0
1490.22,2525.0322,2525032.25,nan,8.975,8.975,143.2843,3.0,nan,15.4103,46.027,48.658,0.6137,2.532,nan,0.0007,0.0001,0.0001,0.01,8284.2266,1.187,46.027,2118.4849,441.902,1.0,1.0,1.0,-1426.8601,160.4092,0.0,0.0001,19.0
1490.372,2520.6055,2520605.5,nan,8.882,8.882,143.4151,3.0,nan,13.9093,37.131,43.074,0.6552,2.572,nan,0.0007,0.0001,0.0001,0.01,8269.7031,1.186,37.131,1378.7112,440.821,1.0,1.0,1.0,-1427.0121,160.4174,0.0,0.0001,19.0
1490.524,2498.3293,2498329.25,nan,8.879,8.879,144.5718,3.0,nan,12.8262,36.066,40.904,0.6857,2.597,nan,0.0007,0.0001,0.0001,0.01,8196.6182,1.185,36.066,1300.7565,439.586,1.0,1.0,1.0,-1427.1641,160.4256,0.0,0.0001,19.0
1490.6761,2475.5161,2475516.0,nan,8.898,8.898,145.6579,3.0,nan,12.4303,35.645,38.469,0.6736,2.644,nan,0.0007,0.0001,0.0001,0.01,8121.772,1.183,35.645,1270.566,438.326,1.0,1.0,1.0,-1427.316,160.4338,0.0,0.0001,19.0
1490.8281,2454.5049,2454505.0,nan,8.914,8.914,146.6564,3.0,nan,12.6025,35.687,38.236,0.6055,2.692,nan,0.0007,0.0001,0.0001,0.01,8052.8379,1.181,35.687,1273.562,437.163,1.0,1.0,1.0,-1427.468,160.442,0.0,0.0001,19.0
1490.98,2449.7422,2449742.25,nan,8.895,8.895,147.1903,3.0,nan,13.1148,38.225,43.251,0.5443,2.693,nan,0.0007,0.0001,0.0001,0.01,8037.2119,1.183,38.225,1461.1505,436.076,1.0,1.0,1.0,-1427.62,160.4503,0.0,0.0001,19.0
1491.132,2461.6572,2461657.25,nan,8.864,8.864,146.9732,3.0,nan,13.7466,41.384,51.954,0.5504,2.677,nan,0.0007,0.0001,0.0001,0.01,8076.3032,1.187,41.384,1712.6354,434.994,1.0,1.0,1.0,-1427.772,160.4585,0.0,0.0001,19.0
1491.284,2479.6074,2479607.5,nan,8.849,8.849,146.278,3.0,nan,13.8262,41.605,56.801,0.5919,2.673,nan,0.0007,0.0001,0.0001,0.01,8135.1948,1.19,41.605,1730.976,434.004,1.0,1.0,1.0,-1427.9241,160.4666,0.0,0.0001,19.0
1491.4361,2490.5591,2490559.0,nan,8.831,8.831,145.6348,3.0,nan,13.4078,39.704,55.376,0.6148,2.674,nan,0.0008,0.0001,0.0001,0.01,8171.1255,1.19,39.704,1576.4075,433.346,1.0,1.0,1.0,-1428.076,160.4748,0.0,0.0001,19.0
1491.5881,2496.0872,2496087.25,nan,8.809,8.809,145.4343,3.0,nan,13.5636,37.521,51.517,0.6284,2.672,nan,0.0008,0.0001,0.0001,0.01,8189.2622,1.191,37.521,1407.8254,433.115,1.0,1.0,1.0,-1428.228,160.483,0.0,0.0001,19.0
1491.7401,2494.4062,2494406.25,nan,8.803,8.803,145.6545,3.0,nan,14.5378,35.788,48.405,0.6518,2.658,nan,0.0008,0.0001,0.0001,0.01,8183.748,1.192,35.788,1280.7808,433.252,1.0,1.0,1.0,-1428.38,160.4912,0.0,0.0001,19.0
1491.892,2501.1587,2501158.75,nan,8.806,8.806,145.7488,3.0,nan,15.0114,35.462,48.415,0.6583,2.654,nan,0.0008,0.0001,0.0001,0.01,8205.9014,1.196,35.462,1257.5536,433.721,1.0,1.0,1.0,-1428.5321,160.4994,0.0,0.0001,19.0
1492.044,2536.6216,2536621.5,nan,8.799,8.799,143.9515,3.0,nan,14.5595,37.525,53.43,0.6434,2.66,nan,0.0008,0.0001,0.0001,0.01,8322.249,1.198,37.525,1408.1257,434.451,1.0,1.0,1.0,-1428.6841,160.5076,0.0,0.0001,19.0
1492.1961,2600.4382,2600438.25,nan,8.792,8.792,140.4188,3.0,nan,14.0778,40.323,60.475,0.6316,2.709,nan,0.0008,0.0001,0.0001,0.01,8531.6211,1.198,40.323,1625.9445,435.259,1.0,1.0,1.0,-1428.8361,160.5158,0.0,0.0001,19.0
1492.3481,2633.3501,2633350.25,nan,8.791,8.791,138.6638,3.0,nan,13.7597,39.725,59.906,0.6297,2.747,nan,0.0008,0.0001,0.0001,0.01,8639.6006,1.198,39.725,1578.0756,436.117,1.0,1.0,1.0,-1428.988,160.524,0.0,0.0001,19.0
1492.5001,2618.0164,2618016.5,nan,8.786,8.786,139.3596,3.0,nan,13.6225,37.694,56.273,0.6476,2.77,nan,0.0008,0.0001,0.0001,0.01,8589.293,1.197,37.694,1420.8376,437.155,1.0,1.0,1.0,-1429.14,160.5322,0.0,0.0001,19.0
1492.652,2572.4656,2572465.5,nan,8.771,8.771,141.5902,3.0,nan,13.9686,38.936,60.112,0.6786,2.782,nan,0.0008,0.0001,0.0001,0.01,8439.8477,1.195,38.936,1516.0122,438.38,1.0,1.0,1.0,-1429.292,160.5404,0.0,0.0001,19.0
1492.804,2525.8538,2525853.75,nan,8.76,8.76,143.8411,3.0,nan,14.2605,41.384,67.136,0.6861,2.748,nan,0.0008,0.0001,0.0001,0.01,8286.9219,1.192,41.384,1712.6354,439.748,1.0,1.0,1.0,-1429.444,160.5486,0.0,0.0001,19.0
