DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,BIT,CALI,CALI_1,NPHI,DT,FACIES,FLD1,GR,M2R2,LLS,LLD,DEPTH_1,NPHI_1,PEF,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI_MODELLING,TDVSS,ZCOR,RHOB_1,ZLT
1529.8676,7058.9521,7058952.5,nan,0.2159,8.997,9.297,0.4866,109.9386,0.0,nan,91.0226,1.8591,1.8173,1.8205,1529.8677,0.4866,6.7766,0.0,23159.293,2.5461,1.8205,3.3142,196.0941,1.0,-1449.1476,0.1488,2.5461,14.0
1530.02,7084.8672,7084867.0,nan,0.2159,9.0131,9.3131,0.5027,111.623,0.0,nan,92.5995,1.7566,1.7223,1.7241,1530.02,0.5027,6.736,0.0,23244.3145,2.5946,1.7241,2.9725,196.5338,1.0,-1449.3,0.1198,2.5946,14.0
1530.1724,7178.5098,7178510.0,nan,0.2159,9.0029,9.3029,0.5082,110.9524,0.0,nan,94.125,1.8055,1.7678,1.7683,1530.1724,0.5082,5.997,0.0,23551.541,2.6131,1.7683,3.1269,196.9359,1.0,-1449.4524,0.0683,2.6131,14.0
1530.3248,6936.3657,6936366.0,nan,0.2159,8.9687,9.2687,0.4925,113.2042,0.0,nan,96.9112,1.8086,1.7648,1.764,1530.3248,0.4925,5.4694,0.0,22757.1055,2.5762,1.764,3.1117,197.1594,1.0,-1449.6049,0.0508,2.5762,14.0
1530.4772,6726.2661,6726266.5,nan,0.2159,8.9399,9.2399,0.4789,115.3581,0.0,nan,98.3161,1.7529,1.7042,1.7023,1530.4772,0.4789,5.6554,0.0,22067.8027,2.5457,1.7023,2.8978,197.2384,1.0,-1449.7572,0.0833,2.5457,14.0
1530.6296,6872.4585,6872458.5,nan,0.2159,8.9355,9.2355,0.4803,114.4964,0.0,nan,95.518,1.8325,1.7727,1.7695,1530.6296,0.4803,6.3634,0.0,22547.4355,2.5816,1.7695,3.1311,197.246,1.0,-1449.9097,0.1031,2.5816,14.0
1530.782,7389.3677,7389367.5,nan,0.2159,8.9755,9.2755,0.483,109.2754,0.0,nan,89.4481,2.1807,2.0932,2.0875,1530.782,0.483,7.1808,0.0,24243.332,2.6492,2.0875,4.3577,197.1346,1.0,-1450.062,0.0905,2.6492,14.0
1530.9344,8082.9087,8082908.5,nan,0.2159,9.0784,9.3784,0.4754,99.6918,0.0,nan,83.3378,2.6197,2.4993,2.4892,1530.9344,0.4754,7.3291,0.0,26518.7285,2.6437,2.4892,6.1961,196.907,1.0,-1450.2144,0.0533,2.6437,14.0
1531.0869,8006.6108,8006610.5,nan,0.2159,9.1955,9.4955,0.4622,96.5837,0.0,nan,80.1951,2.5598,2.4595,2.448,1531.0869,0.4622,6.9841,0.0,26268.4082,2.5371,2.448,5.9927,196.7454,1.0,-1450.3668,0.0463,2.5371,14.0
1531.2392,7105.3018,7105302.0,nan,0.2159,9.2516,9.5516,0.4542,104.3397,0.0,nan,82.7949,2.0473,1.9956,1.9867,1531.2393,0.4542,6.8081,0.0,23311.3574,2.4323,1.9867,3.947,196.8663,1.0,-1450.5192,0.0847,2.4323,14.0
1531.3917,6493.811,6493811.0,nan,0.2159,9.2461,9.5461,0.4538,112.9445,0.0,nan,87.7389,1.6988,1.6687,1.6616,1531.3917,0.4538,6.6625,0.0,21305.1543,2.4063,1.6616,2.7609,197.2556,1.0,-1450.6716,0.1135,2.4063,14.0
1531.544,6293.3374,6293337.5,nan,0.2159,9.2293,9.5293,0.4667,118.097,0.0,nan,89.525,1.6454,1.6186,1.6108,1531.5441,0.4667,6.588,0.0,20647.4316,2.4384,1.6108,2.5947,197.6857,1.0,-1450.824,0.1253,2.4384,14.0
1531.6964,6323.2461,6323246.5,nan,0.2159,9.2283,9.5283,0.4839,119.1243,0.0,nan,87.649,1.7689,1.7354,1.7254,1531.6964,0.4839,6.8157,0.0,20745.5586,2.4713,1.7254,2.977,197.954,1.0,-1450.9764,0.1499,2.4713,14.0
1531.8488,6450.1914,6450191.5,nan,0.2159,9.2195,9.5195,0.4824,117.6493,0.0,nan,84.9394,1.873,1.8275,1.8157,1531.8489,0.4824,7.2283,0.0,21162.0449,2.4897,1.8157,3.2968,198.0325,1.0,-1451.1288,0.1664,2.4897,14.0
1532.0012,6544.9082,6544908.0,nan,0.2159,9.1489,9.4489,0.4508,117.1948,0.0,nan,83.7116,1.8613,1.808,1.7959,1532.0012,0.4508,7.4173,0.0,21472.7949,2.5165,1.7959,3.2253,198.0309,1.0,-1451.2812,0.1519,2.5165,14.0
1532.1536,6635.3818,6635381.5,nan,0.2159,9.0437,9.3437,0.4262,117.9901,0.0,nan,84.7642,1.8429,1.7868,1.7748,1532.1536,0.4262,7.5666,0.0,21769.625,2.5686,1.7748,3.1499,198.0039,1.0,-1451.4336,0.1375,2.5686,14.0
1532.306,7112.4253,7112425.0,nan,0.2159,9.017,9.317,0.4324,113.2518,0.0,nan,86.029,1.9501,1.8893,1.8759,1532.306,0.4324,7.8553,0.0,23334.7285,2.6427,1.8759,3.519,197.8662,1.0,-1451.5861,0.138,2.6427,14.0
1532.4584,7844.9888,7844988.5,nan,0.2159,9.1146,9.4146,0.4527,104.3315,0.0,nan,85.5716,2.2139,2.144,2.1272,1532.4584,0.4527,7.5863,0.0569,25738.1523,2.6853,2.1272,4.525,197.5662,1.0139,-1451.7384,0.1242,2.6853,14.0
1532.6108,7759.2612,7759261.5,nan,0.2159,9.2371,9.5371,0.4598,102.9505,0.0,nan,87.0196,2.3187,2.2539,2.2362,1532.6108,0.4598,6.5572,0.1122,25456.8945,2.6208,2.2362,5.0006,197.3036,1.0359,-1451.8909,0.1057,2.6208,14.0
1532.7632,7137.0083,7137008.0,nan,0.2159,9.2794,9.5794,0.4661,106.6265,0.0,nan,94.0501,2.0138,1.9736,1.9603,1532.7632,0.4661,5.7697,0.1063,23415.3809,2.4967,1.9603,3.8428,197.3068,1.0755,-1452.0432,0.1296,2.4967,14.0
1532.9156,6696.0479,6696048.0,nan,0.2159,9.2037,9.5037,0.4833,110.5575,0.0,nan,102.4444,1.707,1.6792,1.6703,1532.9156,0.4833,5.5168,0.0985,21968.6602,2.4288,1.6703,2.7899,197.5702,1.1291,-1452.1956,0.1348,2.4288,14.0
1533.0681,6412.1953,6412195.5,nan,0.2159,9.0899,9.3899,0.493,116.003,0.0,nan,106.2202,1.6478,1.623,1.6154,1533.0681,0.493,5.6164,0.0957,21037.3867,2.4404,1.6154,2.6095,197.856,1.1484,-1452.348,0.0775,2.4404,14.0
1533.2204,6432.1504,6432150.5,nan,0.2159,9.062,9.362,0.4873,117.9556,0.0,nan,105.554,1.747,1.7186,1.7113,1533.2205,0.4873,6.1901,0.0981,21102.8555,2.4892,1.7113,2.9285,197.9477,1.1321,-1452.5004,0.0511,2.4892,14.0
1533.3729,6946.5596,6946559.5,nan,0.2159,9.106,9.406,0.4774,112.0991,0.0,nan,102.4878,1.8675,1.8319,1.8253,1533.3729,0.4774,6.8987,0.1025,22790.5488,2.5548,1.8253,3.3317,197.8589,1.1018,-1452.6528,0.1137,2.5548,14.0
1533.5252,7540.7212,7540721.5,nan,0.2159,9.0814,9.3814,0.4696,106.7668,0.0,nan,98.6581,2.0412,1.9952,1.9899,1533.5253,0.4696,6.8787,0.1083,24739.8984,2.6414,1.9899,3.9597,197.7223,1.0621,-1452.8052,0.1427,2.6414,14.0
1533.6776,7789.687,7789687.0,nan,0.2159,8.9608,9.2608,0.4741,105.9604,0.0,nan,96.6603,2.3223,2.2624,2.259,1533.6776,0.4741,6.7809,0.1152,25556.7168,2.708,2.259,5.1031,197.5769,1.0165,-1452.9576,0.0996,2.708,14.0
1533.83,8203.707,8203707.0,nan,0.2159,8.8523,9.1523,0.493,101.081,0.0,nan,96.1946,2.534,2.4678,2.468,1533.83,0.493,6.8987,0.1208,26915.0488,2.7206,2.468,6.091,197.4063,0.9804,-1453.11,0.0609,2.7206,14.0
1533.9824,8641.7314,8641731.0,nan,0.2159,8.8067,9.1067,0.4994,95.9857,0.0,nan,93.8086,2.6441,2.5825,2.5871,1533.9824,0.4994,6.9106,0.125,28352.1367,2.7214,2.5871,6.6931,197.2079,0.9532,-1453.2625,0.038,2.7214,14.0
1534.1348,8803.1992,8803199.0,nan,0.2159,8.7991,9.0991,0.4814,94.7999,0.0,nan,90.2167,2.8611,2.8028,2.8127,1534.1348,0.4814,7.0488,0.1305,28881.8867,2.738,2.8127,7.9113,196.9076,0.9189,-1453.4148,0.0041,2.738,14.0
1534.2872,8969.4082,8969408.0,nan,0.2159,8.7979,9.0979,0.4656,93.5835,0.0,nan,86.6917,3.2271,3.1681,3.1857,1534.2872,0.4656,7.3268,0.1376,29427.1934,2.7539,3.1857,10.1487,196.4468,0.8752,-1453.5673,0.0144,2.7539,14.0
1534.4396,9265.8486,9265849.0,nan,0.2159,8.7966,9.0966,0.4594,90.9974,0.0,nan,82.1164,3.5986,3.5353,3.5623,1534.4396,0.4594,7.332,0.1433,30399.7676,2.7663,3.5623,12.69,195.8685,0.8409,-1453.7196,0.0348,2.7663,14.0
1534.592,9202.2559,9202255.0,nan,0.2159,8.7964,9.0964,0.4583,91.3381,0.0,nan,80.1187,3.6345,3.5765,3.6107,1534.592,0.4583,6.612,0.1434,30191.127,2.7576,3.6107,13.0372,195.3135,0.8401,-1453.8721,0.0012,2.7576,14.0
1534.7444,8548.6729,8548672.0,nan,0.2159,8.7971,9.0971,0.4602,95.9146,0.0,nan,86.1625,3.1705,3.1303,3.1628,1534.7444,0.4602,6.0886,0.1369,28046.8262,2.6901,3.1628,10.0033,195.0352,0.8792,-1454.0244,-0.0163,2.6901,14.0
1534.8968,8215.4473,8215447.0,nan,0.2159,8.7953,9.0953,0.4716,96.8703,0.0,nan,96.216,2.6963,2.666,2.6944,1534.8969,0.4716,6.0851,0.1288,26953.5664,2.611,2.6944,7.2598,195.1936,0.929,-1454.1768,0.0258,2.611,14.0
1535.0493,8145.2598,8145260.0,nan,0.2159,8.796,9.096,0.4936,96.6797,0.0,nan,100.5987,2.5639,2.5331,2.5637,1535.0493,0.4936,6.0627,0.1252,26723.293,2.5836,2.5637,6.5726,195.5494,0.9514,-1454.3292,0.0468,2.5836,14.0
1535.2016,7873.458,7873458.0,nan,0.2159,8.8099,9.1099,0.4992,99.9243,0.0,nan,98.9425,2.6744,2.6336,2.673,1535.2017,0.4992,5.5936,0.1262,25831.5547,2.5812,2.673,7.1449,195.728,0.9455,-1454.4816,0.0088,2.5812,14.0
1535.3541,7845.2993,7845299.5,nan,0.2159,8.832,9.132,0.4834,98.9387,0.0,nan,97.77,2.7428,2.6917,2.7394,1535.3541,0.4834,5.3306,0.1274,25739.1719,2.5466,2.7394,7.5043,195.6436,0.9381,-1454.634,-0.0127,2.5466,14.0
1535.5064,7982.354,7982354.0,nan,0.2159,8.8478,9.1478,0.4658,95.1971,0.0,nan,98.1419,2.6956,2.6407,2.693,1535.5065,0.4658,5.4177,0.1274,26188.8262,2.4931,2.693,7.2522,195.3991,0.938,-1454.7864,0.0185,2.4931,14.0
1535.6588,7617.6655,7617665.5,nan,0.2159,8.8527,9.1528,0.4566,99.2224,0.0,nan,96.4636,2.7193,2.6649,2.7231,1535.6588,0.4566,5.6451,0.1283,24992.3418,2.4798,2.7231,7.4153,194.986,0.9326,-1454.9388,0.0464,2.4798,14.0
1535.8112,7708.9668,7708966.5,nan,0.2159,8.8535,9.1535,0.4522,99.8937,0.0,nan,92.7082,2.838,2.7896,2.8573,1535.8112,0.4522,6.0052,0.1309,25291.8848,2.5265,2.8573,8.1642,194.2892,0.916,-1455.0912,0.0408,2.5265,14.0
1535.9636,8278.6094,8278609.5,nan,0.2159,8.8543,9.1543,0.4658,95.3875,0.0,nan,89.6403,2.9887,2.954,3.0306,1535.9636,0.4658,6.3958,0.1349,27160.793,2.5908,3.0306,9.1845,193.221,0.8913,-1455.2437,0.0116,2.5908,14.0
1536.116,8620.5918,8620592.0,nan,0.2159,8.8563,9.1563,0.4836,93.3218,0.0,nan,90.0666,3.2243,3.2089,3.2968,1536.116,0.4836,6.6718,0.1401,28282.7812,2.6394,3.2968,10.8689,192.0183,0.8599,-1455.396,-0.0202,2.6394,14.0
1536.2684,9135.8154,9135815.0,nan,0.2159,8.8691,9.1691,0.4739,89.0864,0.0,nan,96.1316,3.5223,3.5267,3.6276,1536.2684,0.4739,6.8523,0.1448,29973.1465,2.6702,3.6276,13.1595,191.2269,0.8324,-1455.5485,-0.032,2.6702,14.0
1536.4208,9289.6572,9289657.0,nan,0.2159,8.8973,9.1973,0.4394,88.3034,0.0,nan,106.4971,3.5669,3.5838,3.6856,1536.4208,0.4394,7.1629,0.0731,30477.877,2.6913,3.6856,13.5836,191.1778,0.9113,-1455.7008,-0.0526,2.6913,14.0
1536.5732,8994.291,8994291.0,nan,0.2159,8.9213,9.2213,0.4132,91.8437,0.0,nan,115.6185,3.2754,3.291,3.3767,1536.5732,0.4132,7.2806,0.0,29508.8281,2.7102,3.3767,11.4021,191.6978,1.0,-1455.8533,-0.0789,2.7102,14.0
1536.7256,8842.7598,8842760.0,nan,0.2159,8.9268,9.2268,0.4211,92.2525,0.0,nan,119.3458,2.9897,2.9942,3.0666,1536.7256,0.4211,6.6166,0.0,29011.6777,2.6764,3.0666,9.404,192.4435,1.0,-1456.0056,-0.0483,2.6764,14.0
1536.878,8785.7158,8785716.0,nan,0.2159,8.9263,9.2263,0.4445,91.1446,0.0,nan,120.0111,2.8573,2.8485,2.916,1536.8781,0.4445,5.822,0.0,28824.5254,2.6272,2.916,8.5031,193.1234,1.0,-1456.158,0.0281,2.6272,14.0
1537.0305,8604.3652,8604365.0,nan,0.2159,8.9317,9.2317,0.4528,89.9306,0.0,nan,119.918,2.7754,2.7556,2.8219,1537.0305,0.4528,5.6003,0.0,28229.543,2.5387,2.8219,7.9631,193.5128,1.0,-1456.3104,0.0772,2.5387,14.0
1537.1828,8523.2617,8523261.0,nan,0.2159,8.9362,9.2362,0.4431,88.2652,0.0,nan,116.8957,2.6876,2.6653,2.731,1537.1829,0.4431,5.5858,0.0,27963.4551,2.4682,2.731,7.4584,193.4589,1.0,-1456.4628,0.0817,2.4682,14.0
1537.3353,8194.791,8194791.5,nan,0.2159,8.9341,9.2341,0.4295,91.4163,0.0,nan,109.9497,2.6415,2.6288,2.6979,1537.3353,0.4295,5.5135,0.0,26885.7988,2.4578,2.6979,7.2787,192.8293,1.0,-1456.6152,0.0572,2.4578,14.0
1537.4876,7978.8384,7978838.5,nan,0.2159,8.9282,9.2282,0.4221,95.1741,0.0,nan,101.6544,2.6632,2.6737,2.75,1537.4877,0.4221,5.4191,0.0,26177.291,2.4914,2.75,7.5625,191.6125,1.0,-1456.7676,0.0243,2.4914,14.0
1537.64,7962.4263,7962426.5,nan,0.2159,8.9245,9.2245,0.4324,96.4153,0.0,nan,93.5881,2.7287,2.7768,2.8633,1537.64,0.4324,5.3949,0.0,26123.4473,2.5187,2.8633,8.1985,190.1052,1.0,-1456.92,0.0035,2.5187,14.0
1537.7924,7739.7075,7739707.5,nan,0.2159,8.9225,9.2225,0.4593,99.1425,0.0,nan,88.2815,2.7917,2.8854,2.9807,1537.7924,0.4593,5.3893,0.0,25392.7422,2.5175,2.9807,8.8846,188.8639,1.0,-1457.0724,-0.0013,2.5175,14.0
1537.9448,7556.3691,7556369.0,nan,0.2159,8.9213,9.2212,0.479,101.0236,0.0,nan,88.3599,2.8319,2.9673,3.0694,1537.9448,0.479,5.334,0.0,24791.2363,2.5045,3.0694,9.4212,188.2912,1.0,-1457.2249,0.0061,2.5045,14.0
1538.0972,7534.2822,7534282.5,nan,0.2159,8.923,9.223,0.4778,101.6353,0.0,nan,92.4278,2.8665,3.0296,3.1334,1538.0972,0.4778,5.4187,0.0,24718.7734,2.5123,3.1334,9.8182,188.3728,1.0,-1457.3772,0.0293,2.5123,14.0
1538.2496,7623.8887,7623888.5,nan,0.2159,8.9265,9.2265,0.4666,102.4917,0.0,nan,95.0584,2.962,3.1339,3.2362,1538.2496,0.4666,5.7864,0.0,25012.7578,2.5636,3.2362,10.473,188.7905,1.0,-1457.5297,0.043,2.5636,14.0
1538.402,7826.4126,7826412.5,nan,0.2159,8.9269,9.2269,0.4623,102.0555,0.0,nan,93.3219,3.2505,3.4153,3.5164,1538.402,0.4623,5.6516,0.0,25677.207,2.6205,3.5164,12.3651,189.2771,1.0,-1457.682,-0.002,2.6205,14.0
1538.5544,7776.7583,7776758.0,nan,0.2159,8.9278,9.2278,0.4712,101.6724,0.0,nan,90.5941,3.7928,3.9327,4.0302,1538.5544,0.4712,4.7965,0.0,25514.2988,2.5941,4.0302,16.2425,189.7666,1.0,-1457.8345,-0.0748,2.5941,14.0
1538.7068,6986.8408,6986841.0,nan,0.2159,8.9334,9.2334,0.4901,105.0923,0.0,nan,91.3024,4.2247,4.3123,4.4029,1538.7068,0.4901,4.0872,0.0,22922.707,2.409,4.4029,19.3855,190.2822,1.0,-1457.9868,-0.1016,2.409,14.0
1538.8592,5921.0781,5921078.0,nan,0.2159,8.9363,9.2363,0.5088,112.565,0.0,nan,97.4254,4.1209,4.1193,4.179,1538.8593,0.5088,3.9244,0.0,19426.1094,2.1867,4.179,17.464,190.9079,1.0,-1458.1392,-0.0528,2.1867,14.0
1539.0117,5372.417,5372417.0,nan,0.2159,8.9358,9.2358,0.506,119.7603,0.0,nan,110.0992,3.5692,3.5045,3.5286,1539.0117,0.506,4.0399,0.0,17626.041,2.1109,3.5286,12.451,191.7894,1.0,-1458.2916,0.0126,2.1109,14.0
1539.164,5374.5874,5374587.5,nan,0.2159,8.9434,9.2434,0.4789,121.6061,0.0,nan,124.8106,2.9671,2.8788,2.8754,1539.1641,0.4789,4.2932,0.0,17633.1602,2.1443,2.8754,8.2679,192.9566,1.0,-1458.444,0.05,2.1443,14.0
1539.3165,5841.1187,5841119.0,nan,0.2159,8.9568,9.2568,0.4501,117.3464,0.0,nan,132.0783,2.6554,2.5506,2.5316,1539.3165,0.4501,4.6891,0.0,19163.7754,2.2488,2.5316,6.409,194.0423,1.0,-1458.5964,0.0503,2.2488,14.0
1539.4688,6622.5166,6622516.5,nan,0.2159,8.9668,9.2668,0.4301,110.5976,0.0,nan,129.2724,2.6133,2.4802,2.4472,1539.4689,0.4301,5.2914,0.0,21727.416,2.403,2.4472,5.9888,194.6269,1.0,-1458.7488,0.0371,2.403,14.0
1539.6212,7399.6113,7399611.5,nan,0.2159,8.9766,9.2766,0.4318,105.0915,0.0,nan,122.0764,2.6507,2.4841,2.4365,1539.6212,0.4318,6.051,0.0,24276.9395,2.5513,2.4365,5.9365,194.7814,1.0,-1458.9012,0.0284,2.5513,14.0
1539.7736,7647.6001,7647600.0,nan,0.2159,8.9899,9.2899,0.4439,104.9678,0.0,nan,115.2992,2.6562,2.4653,2.4052,1539.7736,0.4439,6.6765,0.0596,25090.5508,2.6337,2.4052,5.785,194.838,0.9964,-1459.0536,0.0207,2.6337,14.0
1539.926,7368.918,7368918.0,nan,0.2159,9.0179,9.3179,0.4393,108.8879,0.0,nan,111.4344,2.6028,2.4052,2.3366,1539.926,0.4393,7.0149,0.1172,24176.2402,2.6325,2.3366,5.4597,194.9729,1.0029,-1459.2061,0.0352,2.6325,14.0
1540.0784,6987.4312,6987431.0,nan,0.2159,9.0612,9.3612,0.4275,112.5034,0.0,nan,111.1922,2.4269,2.2501,2.1812,1540.0784,0.4275,7.2101,0.113,22924.6426,2.5791,2.1812,4.7576,195.3153,1.0309,-1459.3584,0.0639,2.5791,14.0
1540.2308,6636.2329,6636233.0,nan,0.2159,9.0787,9.3787,0.4326,114.5532,0.0,nan,112.0664,2.1741,2.032,1.9694,1540.2308,0.4326,7.2734,0.107,21772.418,2.4941,1.9694,3.8785,195.942,1.071,-1459.5109,0.1062,2.4941,14.0
1540.3832,6380.814,6380814.0,nan,0.2159,9.0738,9.3738,0.445,115.3793,0.0,nan,112.3756,1.946,1.8317,1.7768,1540.3832,0.445,7.2872,0.1007,20934.4277,2.4154,1.7768,3.157,196.6669,1.114,-1459.6632,0.1642,2.4154,14.0
1540.5356,6353.7935,6353793.5,nan,0.2159,9.1287,9.4287,0.4552,114.167,0.0,nan,112.6624,1.7779,1.6803,1.6317,1540.5356,0.4552,7.5257,0.0955,20845.7793,2.3799,1.6317,2.6624,197.2758,1.15,-1459.8157,0.2035,2.3799,14.0
1540.688,6628.0171,6628017.0,nan,0.2159,9.2072,9.5072,0.4676,110.8599,0.0,nan,112.1582,1.6892,1.5989,1.5539,1540.688,0.4676,7.9891,0.0927,21745.4629,2.4107,1.5539,2.4146,197.6956,1.1701,-1459.968,0.1753,2.4107,14.0
1540.8404,7213.9565,7213956.5,nan,0.2159,9.1798,9.4798,0.4775,104.8258,0.0,nan,108.2645,1.705,1.6086,1.5631,1540.8405,0.4775,8.2952,0.0931,23667.8359,2.481,1.5631,2.4433,197.8636,1.1675,-1460.1204,0.0983,2.481,14.0
1540.9929,8051.8345,8051834.5,nan,0.2159,9.0962,9.3962,0.4836,98.0021,0.0,nan,100.8666,1.8222,1.7085,1.6589,1540.9929,0.4836,8.2003,0.096,26416.7793,2.5889,1.6589,2.7519,197.7085,1.1464,-1460.2728,0.0606,2.5889,14.0
1541.1452,8646.4609,8646461.0,nan,0.2159,9.0715,9.3715,0.4778,94.502,0.0,nan,94.0553,1.9437,1.8166,1.7644,1541.1453,0.4778,7.7556,0.0993,28367.6543,2.6808,1.7644,3.1131,197.3256,1.1234,-1460.4252,0.0613,2.6808,14.0
1541.2977,8666.6934,8666694.0,nan,0.2159,9.0433,9.3433,0.4497,94.5557,0.0,nan,93.0828,1.9804,1.858,1.8091,1541.2977,0.4497,6.7533,0.1015,28434.0332,2.6886,1.8091,3.2728,196.8483,1.1082,-1460.5776,0.0304,2.6886,14.0
1541.45,7774.9292,7774929.0,nan,0.2159,8.9561,9.2561,0.4331,102.0021,0.0,nan,97.6199,2.0086,1.9009,1.8573,1541.4501,0.4331,5.6274,0.104,25508.2969,2.6019,1.8573,3.4496,196.2647,1.0914,-1460.73,0.017,2.6019,14.0
1541.6024,6844.9995,6844999.5,nan,0.2159,8.8792,9.1792,0.4495,110.5785,0.0,nan,100.2579,2.1352,2.041,2.0014,1541.6024,0.4495,5.1231,0.109,22457.3477,2.4833,2.0014,4.0056,195.4603,1.0576,-1460.8824,0.0529,2.4833,14.0
1541.7548,6519.0576,6519057.5,nan,0.2159,8.8513,9.1513,0.4806,112.9653,0.0,nan,95.2882,2.4046,2.323,2.2868,1541.7548,0.4806,5.1296,0.1167,21387.9844,2.4161,2.2868,5.2295,194.3917,1.0068,-1461.0348,0.0601,2.4161,14.0
1541.9072,6629.6826,6629682.5,nan,0.2159,8.8421,9.1421,0.4811,111.2964,0.0,nan,85.5276,2.7047,2.6481,2.6228,1541.9072,0.4811,5.28,0.1245,21750.9277,2.4208,2.6228,6.8791,193.1536,0.9565,-1461.1873,0.032,2.4208,14.0
1542.0596,7095.9805,7095980.5,nan,0.2159,8.8441,9.1441,0.4514,105.92,0.0,nan,77.8121,2.8694,2.8529,2.8495,1542.0596,0.4514,5.4125,0.1301,23280.7754,2.4659,2.8495,8.1196,191.8941,0.9213,-1461.3396,0.016,2.4659,14.0
1542.212,7650.5708,7650571.0,nan,0.2159,8.8471,9.1472,0.4323,100.3733,0.0,nan,73.53,2.9509,2.9748,2.9975,1542.212,0.4323,5.5537,0.134,25100.2969,2.5194,2.9975,8.985,190.7015,0.8969,-1461.4921,0.0176,2.5194,14.0
1542.3644,8028.2769,8028277.0,nan,0.2159,8.8498,9.1498,0.4555,97.5949,0.0,nan,69.2078,3.0752,3.1398,3.1931,1542.3644,0.4555,5.8007,0.1381,26339.4902,2.5706,3.1931,10.1959,189.5968,0.8722,-1461.6444,0.0209,2.5706,14.0
1542.5168,8225.7402,8225740.0,nan,0.2159,8.851,9.151,0.4939,96.7602,0.0,nan,63.8026,3.2483,3.3543,3.4438,1542.5168,0.4939,6.0661,0.1425,26987.3359,2.6113,3.4438,11.8598,188.6192,0.8457,-1461.7969,0.007,2.6113,14.0
1542.6693,8214.5361,8214536.5,nan,0.2159,8.8493,9.1493,0.5025,97.5749,0.0,nan,60.4722,3.3938,3.5354,3.665,1542.6693,0.5025,6.2305,0.1465,26950.5781,2.6297,3.665,13.4322,187.8319,0.8221,-1461.9492,-0.0088,2.6297,14.0
1542.8216,8170.5464,8170546.0,nan,0.2159,8.8459,9.1459,0.4952,98.3763,0.0,nan,61.069,3.522,3.6885,3.8571,1542.8217,0.4952,6.3113,0.074,26806.2539,2.6371,3.8571,14.8772,187.3475,0.906,-1462.1016,0.0036,2.6371,14.0
1542.9741,8225.3867,8225387.0,nan,0.2159,8.8448,9.1448,0.5003,97.7908,0.0,nan,61.9395,3.7703,3.9615,4.179,1542.9741,0.5003,5.8768,0.0,26986.1777,2.639,4.179,17.464,187.2143,1.0,-1462.254,0.0121,2.639,14.0
1543.1264,7794.0654,7794065.5,nan,0.2159,8.846,9.146,0.5085,99.2723,0.0,nan,60.1049,4.0999,4.3074,4.5762,1543.1265,0.5085,4.1116,0.0,25571.082,2.5385,4.5762,20.9416,187.3332,1.0,-1462.4064,-0.0277,2.5385,14.0
1543.2789,6580.5576,6580557.5,nan,0.2159,8.847,9.147,0.5137,103.6788,0.0,nan,58.4704,4.2481,4.4385,4.7382,1543.2789,0.5137,2.0801,0.0,21589.7559,2.2384,4.7382,22.4505,187.6171,1.0,-1462.5588,-0.1121,2.2384,14.0
1543.4312,5072.5591,5072559.0,nan,0.2159,8.8459,9.1459,0.5385,112.0341,0.0,nan,57.6613,4.5543,4.7191,5.0265,1543.4313,0.5385,1.3556,0.0,16642.2539,1.8645,5.0265,25.2657,188.0957,1.0,-1462.7112,-0.1521,1.8645,15.0
1543.5836,3756.2202,3756220.25,nan,0.2159,8.842,9.142,0.6024,124.6718,0.0,nan,51.3751,5.9969,6.2073,6.6775,1543.5836,0.6024,1.6278,0.0,12323.5576,1.5364,6.6775,44.589,188.6808,1.0,-1462.8636,-0.1112,1.5364,15.0
1543.736,2949.1558,2949155.75,nan,0.2159,8.8345,9.1346,0.6642,135.2666,3.0,nan,38.5901,10.1003,10.4369,11.543,1543.736,0.6642,2.2079,0.0,9675.708,1.3088,11.543,133.2409,189.1763,1.0,-1463.016,-0.0607,1.3088,15.0
1543.8884,2576.7334,2576733.25,nan,0.2159,8.8288,9.1288,0.6534,141.1901,3.0,nan,27.9788,13.2735,13.4721,15.0845,1543.8884,0.6534,2.8273,0.0,8453.8496,1.1936,15.0845,227.5421,189.6091,1.0,-1463.1685,-0.0404,1.1936,15.0
1544.0408,2517.9685,2517968.5,nan,0.2159,8.8274,9.1274,0.5932,143.1779,3.0,nan,24.72,11.0772,11.4054,12.5457,1544.0408,0.5932,3.4388,0.0,8261.0518,1.1828,12.5457,157.3946,190.1753,1.0,-1463.3208,-0.038,1.1828,15.0
1544.1932,2684.6211,2684621.0,nan,0.2159,8.8269,9.1269,0.5658,142.1806,3.0,nan,27.146,6.3113,6.5185,6.879,1544.1932,0.5658,4.0307,0.0,8807.8125,1.2523,6.879,47.3206,190.9497,1.0,-1463.4733,-0.0371,1.2523,15.0
1544.3456,3069.6448,3069644.75,nan,0.2159,8.8418,9.1418,0.5872,139.5391,3.0,nan,36.6333,4.0706,4.1725,4.3513,1544.3456,0.5872,4.5501,0.0,10071.0127,1.4053,4.3513,18.9338,191.9386,1.0,-1463.6256,-0.0399,1.4053,15.0
