DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,AZI1,CALI,CALI[DERIVED]1,DEVI,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,ONE-WAYTIME1,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD,RT_MODELLING,RT_POWER,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,ZLT
1386.8396,6348.4272,6348427.0,nan,-639.25,12.6217,12.6217,-639.25,1.5894,101.5629,1.0,0.4892,23.6304,1.6189,1.6862,1386.8396,0.3041,-735.2983,nan,181.4624,0.3234,0.3234,20828.1719,2.1154,1.6192,1.6192,2.6218,1.0,1.0,1.0,-1305.5297,4.663,0.3234,6.0
1386.992,6358.8252,6358825.0,nan,-639.25,12.5948,12.5948,-639.25,1.6089,101.371,1.0,0.4825,21.5647,1.6219,1.6919,1386.9921,0.2993,-735.3841,nan,182.5955,0.3242,0.3242,20862.2871,2.1148,1.622,1.622,2.6309,1.0,1.0,1.0,-1305.682,3.642,0.3242,6.0
1387.1444,6357.3267,6357326.5,nan,-639.25,12.6053,12.6053,-639.25,1.6334,101.4203,1.0,0.4758,19.527,1.6231,1.6951,1387.1444,0.2906,-735.47,nan,180.5903,0.3239,0.3239,20857.3711,2.1154,1.6232,1.6232,2.6347,1.0,1.0,1.0,-1305.8345,2.157,0.3239,6.0
1387.2968,6369.9111,6369911.0,nan,-639.25,12.6209,12.6209,-639.25,1.6625,101.2811,1.0,0.469,18.2843,1.6239,1.6982,1387.2969,0.2828,-735.5558,nan,177.7337,0.3235,0.3235,20898.6582,2.1166,1.6246,1.6246,2.6392,1.0,1.0,1.0,-1305.9868,1.079,0.3235,6.0
1387.4492,6416.354,6416354.0,nan,-639.25,12.599,12.599,-639.25,1.6682,100.7533,1.0,0.4623,17.9865,1.6305,1.7068,1387.4492,0.2789,-735.6416,nan,165.4472,0.3215,0.3215,21051.0293,2.121,1.6313,1.6313,2.6612,1.0,1.0,1.0,-1306.1393,0.928,0.3215,6.0
1387.6016,6465.7642,6465764.0,nan,-639.25,12.5355,12.5355,-639.25,1.6599,100.2049,1.0,0.4556,18.3416,1.6382,1.7172,1387.6017,0.28,-735.7274,nan,152.4342,0.3193,0.3193,21213.1367,2.1257,1.6384,1.6384,2.6845,1.0,1.0,1.0,-1306.2916,1.644,0.3193,6.0
1387.754,6489.6157,6489616.0,nan,-639.25,12.4747,12.4747,-639.25,1.6457,100.0583,1.0,0.4489,18.7363,1.6401,1.7222,1387.754,0.2853,-735.8133,nan,140.8721,0.3171,0.3171,21291.3906,2.1304,1.6399,1.6399,2.6892,1.0,1.0,1.0,-1306.4441,3.049,0.3171,6.0
1387.9064,6480.5933,6480593.5,nan,-639.25,12.4421,12.4421,-639.25,1.6412,100.3326,1.0,0.4422,18.7409,1.6381,1.7226,1387.9065,0.2915,-735.8991,nan,135.2537,0.3157,0.3157,21261.7891,2.1332,1.6378,1.6378,2.6823,1.0,1.0,1.0,-1306.5964,4.32,0.3157,6.0
1388.0588,6447.8438,6447844.0,nan,-639.25,12.4248,12.4248,-639.25,1.6309,100.7127,1.0,0.4354,18.9419,1.635,1.7209,1388.0588,0.2958,-735.9849,nan,142.121,0.3168,0.3168,21154.3438,2.1305,1.6347,1.6347,2.6721,1.0,1.0,1.0,-1306.7488,4.701,0.3168,6.0
1388.2112,6413.6406,6413640.5,nan,-639.25,12.41,12.41,-639.25,1.6484,101.0853,1.0,0.4287,19.9155,1.6326,1.7192,1388.2112,0.2966,-736.0708,nan,149.8434,0.3178,0.3178,21042.127,2.1271,1.633,1.633,2.6667,1.0,1.0,1.0,-1306.9012,4.51,0.3178,6.0
1388.3636,6378.7246,6378725.0,nan,-639.25,12.3992,12.3992,-639.25,1.6783,101.5101,1.0,0.422,21.7962,1.6367,1.7236,1388.3636,0.2955,-736.1566,nan,153.8773,0.3178,0.3178,20927.5742,2.1244,1.638,1.638,2.6831,1.0,1.0,1.0,-1307.0536,4.155,0.3178,6.0
1388.516,6353.2656,6353265.5,nan,-639.25,12.3928,12.3928,-639.25,1.7007,101.8876,1.0,0.4153,23.4492,1.6482,1.737,1388.516,0.2946,-736.2424,nan,152.2105,0.3166,0.3166,20844.0469,2.1237,1.6488,1.6488,2.7185,1.0,1.0,1.0,-1307.2061,4.037,0.3166,6.0
1388.6684,6347.0449,6347045.0,nan,-639.25,12.3887,12.3887,-639.25,1.7464,102.0302,1.0,0.4086,23.9047,1.6527,1.7488,1388.6685,0.2944,-736.3283,nan,149.9162,0.3159,0.3159,20823.6387,2.1246,1.6512,1.6512,2.7265,1.0,1.0,1.0,-1307.3584,4.132,0.3159,6.0
1388.8208,6360.5942,6360594.5,nan,-639.25,12.3847,12.3847,-639.25,1.7526,101.7716,1.0,0.4018,23.5849,1.6386,1.7413,1388.8208,0.2964,-736.4141,nan,154.7604,0.3173,0.3173,20868.0918,2.1238,1.636,1.636,2.6765,1.0,1.0,1.0,-1307.5109,4.445,0.3173,6.0
1388.9732,6405.8398,6405840.0,nan,-639.25,12.3692,12.3692,-639.25,1.7805,101.2208,1.0,0.3951,23.0973,1.615,1.717,1388.9733,0.3009,-736.4999,nan,148.7341,0.317,0.317,21016.5352,2.1273,1.6141,1.6141,2.6054,1.0,1.0,1.0,-1307.6632,5.567,0.317,6.0
1389.1256,6461.6318,6461631.5,nan,-639.25,12.3289,12.3289,-639.25,1.7188,100.6888,1.0,0.3884,23.5493,1.6084,1.7057,1389.1256,0.3059,-736.5858,nan,130.995,0.3142,0.3142,21199.5781,2.1346,1.611,1.611,2.5954,1.0,1.0,1.0,-1307.8157,7.087,0.3142,6.0
1389.278,6479.7383,6479738.0,nan,-639.25,12.2784,12.2784,-639.25,1.6968,100.5232,1.0,0.3817,25.2099,1.6344,1.725,1389.2781,0.3088,-736.6716,nan,122.3239,0.3122,0.3122,21258.9844,2.137,1.6394,1.6394,2.6876,1.0,1.0,1.0,-1307.968,7.83,0.3122,6.0
1389.4304,6447.0469,6447047.0,nan,-639.25,12.3019,12.3019,-639.25,1.7244,100.7866,1.0,0.375,26.8885,1.6812,1.761,1389.4304,0.3098,-736.7574,nan,128.3512,0.3133,0.3133,21151.7285,2.1318,1.6866,1.6866,2.8447,1.0,1.0,1.0,-1308.1205,7.575,0.3133,6.0
1389.5828,6407.5459,6407546.0,nan,-639.25,12.4581,12.4581,-639.25,1.8237,100.985,1.0,0.3682,28.3436,1.732,1.8008,1389.5829,0.3119,-736.8433,nan,142.0126,0.3164,0.3164,21022.1328,2.1229,1.7384,1.7384,3.022,1.0,1.0,1.0,-1308.2728,7.213,0.3164,6.0
1389.7352,6383.1572,6383157.5,nan,-639.25,12.6502,12.6502,-639.25,1.921,100.8704,1.0,0.3615,28.6961,1.7919,1.8568,1389.7352,0.3176,-736.9291,nan,162.1868,0.3213,0.3213,20942.1172,2.1124,1.8004,1.8004,3.2415,0.9948,0.9948,0.9988,-1308.4253,7.256,0.3196,6.0
1389.8876,6351.4507,6351450.5,nan,-639.25,12.7621,12.7621,-639.25,2.038,100.9022,1.0,0.3548,26.7694,1.8699,1.9359,1389.8876,0.3251,-737.015,nan,185.555,0.3265,0.3265,20838.0918,2.1026,1.8771,1.8771,3.5235,0.9631,0.9631,0.9925,-1308.5776,7.534,0.3144,6.0
1390.04,6306.0537,6306053.5,nan,-639.25,12.7975,12.7975,-639.25,2.1142,101.3927,1.0,0.3481,24.1288,1.9343,2.0049,1390.04,0.3296,-737.1008,nan,195.2133,0.33,0.33,20689.1523,2.0977,1.9369,1.9369,3.7515,0.9373,0.9373,0.9873,-1308.73,7.642,0.3093,6.0
1390.1924,6277.0898,6277090.0,nan,-639.25,12.8,12.8,-639.25,2.1571,101.9898,1.0,0.3414,22.6138,1.9552,2.0297,1390.1924,0.3274,-737.1866,nan,181.4273,0.3278,0.3278,20594.127,2.1004,1.9522,1.9522,3.8112,0.9476,0.9476,0.9894,-1308.8824,7.382,0.3106,6.0
1390.3448,6280.5918,6280591.5,nan,-639.25,12.7947,12.7947,-639.25,2.2605,102.2828,1.0,0.3346,22.08,1.9261,2.0053,1390.3448,0.3183,-737.2725,nan,157.3598,0.3202,0.3202,20605.6152,2.1076,1.9202,1.9202,3.6871,0.9963,0.9963,0.9992,-1309.0348,6.655,0.319,6.0
1390.4972,6297.2603,6297260.5,nan,-639.25,12.7985,12.7985,-639.25,2.1428,102.4477,1.0,0.3279,22.3484,1.8725,1.9582,1390.4972,0.308,-737.3583,nan,138.5171,0.314,0.314,20660.3027,2.1166,1.8698,1.8698,3.4962,1.0,1.0,1.0,-1309.1873,5.989,0.314,6.0
1390.6496,6273.2446,6273245.0,nan,-639.25,12.7992,12.7992,-639.25,2.0714,103.2465,1.0,0.3212,24.5767,1.8524,1.9402,1390.6497,0.3059,-737.4442,nan,121.8321,0.3077,0.3077,20581.5117,2.125,1.8594,1.8594,3.4574,1.0,1.0,1.0,-1309.3396,6.82,0.3077,6.0
1390.802,6123.1899,6123190.0,nan,-639.25,12.7937,12.7937,-639.25,2.0146,105.5328,1.0,0.3145,28.6396,1.928,2.0117,1390.802,0.3233,-737.53,nan,119.5245,0.3054,0.3054,20089.2051,2.1201,1.9557,1.9557,3.8246,1.0,1.0,1.0,-1309.4921,9.851,0.3054,6.0
1390.9544,5873.4263,5873426.0,nan,-639.25,12.7681,12.7681,-639.25,2.0989,109.0516,1.0,0.3078,32.8549,2.1929,2.2491,1390.9545,0.3627,-737.6158,nan,121.9099,0.3054,0.3054,19269.7715,2.1014,2.2366,2.2366,5.0026,1.0,1.0,1.0,-1309.6444,15.167,0.3054,6.0
1391.1068,5641.0186,5641018.5,nan,-639.25,12.7045,12.7045,-639.25,2.5269,112.5028,1.0,0.301,35.6133,2.5886,2.5959,1391.1068,0.4082,-737.7017,nan,115.7652,0.3054,0.3054,18507.2773,2.0821,2.6129,2.6129,6.8275,1.0,1.0,1.0,-1309.7969,20.92,0.3054,6.0
1391.2592,5523.3657,5523366.0,nan,-639.25,12.6455,12.6455,-639.25,3.6726,114.4682,1.0,0.2943,36.1041,2.7887,2.7611,1391.2593,0.4336,-737.7875,nan,112.4095,0.3051,0.3051,18121.2793,2.0743,2.7627,2.7627,7.6324,1.0,1.0,1.0,-1309.9492,24.034,0.3051,6.0
1391.4116,5568.6567,5568657.0,nan,-639.25,12.6707,12.6707,-639.25,4.0495,113.9778,1.0,0.2876,34.3889,2.5345,2.534,1391.4116,0.4257,-737.8733,nan,125.849,0.305,0.305,18269.8711,2.0824,2.4828,2.4828,6.1643,1.0,1.0,1.0,-1310.1017,22.98,0.305,6.0
1391.564,5726.2349,5726234.5,nan,-639.25,12.7646,12.7646,-639.25,2.8807,111.7584,1.0,0.2809,30.2802,2.0649,2.1301,1391.5641,0.3956,-737.9592,nan,149.2123,0.3066,0.3066,18786.8594,2.0996,2.0311,2.0311,4.1252,1.0,1.0,1.0,-1310.254,19.087,0.3066,6.0
1391.7164,5890.5234,5890523.5,nan,-639.25,12.8307,12.8307,-639.25,2.0779,109.3524,1.0,0.2742,26.4284,1.7654,1.8697,1391.7164,0.3628,-738.045,nan,161.6874,0.3088,0.3088,19325.8652,2.1133,1.758,1.758,3.0906,1.0,1.0,1.0,-1310.4065,14.581,0.3088,6.0
1391.8688,5996.291,5996291.0,nan,-639.25,12.8472,12.8472,-639.25,1.854,107.6249,1.0,0.2674,24.9172,1.7046,1.817,1391.8688,0.3402,-738.1308,nan,156.4531,0.3096,0.3096,19672.8711,2.1173,1.7124,1.7124,2.9322,1.0,1.0,1.0,-1310.5588,11.098,0.3096,6.0
1392.0212,6061.5005,6061500.5,nan,-639.25,12.846,12.846,-639.25,1.9192,106.556,1.0,0.2607,24.7499,1.7793,1.8864,1392.0212,0.3279,-738.2166,nan,133.5723,0.309,0.309,19886.8125,2.1191,1.7923,1.7923,3.2122,1.0,1.0,1.0,-1310.7112,9.6,0.309,6.0
1392.1736,6114.7017,6114702.0,nan,-639.25,12.8454,12.8454,-639.25,2.1267,105.781,1.0,0.254,24.9877,1.8961,1.9916,1392.1736,0.3203,-738.3025,nan,113.9587,0.3061,0.3061,20061.3574,2.1221,1.903,1.903,3.6213,1.0,1.0,0.9998,-1310.8636,9.023,0.3061,6.0
1392.326,6172.001,6172001.0,nan,-639.25,12.8493,12.8493,-639.25,2.3728,105.0829,1.0,0.2473,25.1873,1.9557,2.0496,1392.326,0.3161,-738.3883,nan,97.6867,0.3024,0.3024,20249.3457,2.1279,1.955,1.955,3.8221,1.0,1.0,0.9999,-1311.016,9.044,0.3024,6.0
1392.4784,6230.0513,6230051.5,nan,-639.25,12.8571,12.8571,-639.25,2.4404,104.4071,1.0,0.2406,25.5275,1.9478,2.0512,1392.4784,0.3189,-738.4741,nan,88.5289,0.2996,0.2996,20439.8008,2.1341,1.9447,1.9447,3.7821,1.0,1.0,1.0,-1311.1685,9.983,0.2996,6.0
1392.6308,6259.188,6259188.0,nan,-639.25,12.8632,12.8632,-639.25,2.4647,103.8767,1.0,0.2338,26.5735,1.9196,2.0333,1392.6309,0.3293,-738.56,nan,93.3576,0.302,0.302,20535.3926,2.1331,1.9172,1.9172,3.6756,1.0,1.0,1.0,-1311.3208,11.645,0.302,6.0
1392.7832,6279.5308,6279531.0,nan,-639.25,12.8724,12.8724,-639.25,2.3935,103.4174,1.0,0.2271,28.1945,1.8978,2.0181,1392.7832,0.3403,-738.6458,nan,100.84,0.3047,0.3047,20602.1348,2.1306,1.8973,1.8973,3.5996,0.9991,0.9991,0.9998,-1311.4733,13.186,0.3044,6.0
1392.9356,6334.2974,6334297.5,nan,-639.25,12.882,12.882,-639.25,2.3373,102.6311,1.0,0.2204,29.8986,1.8938,2.0151,1392.9357,0.3441,-738.7316,nan,98.6789,0.3049,0.3049,20781.8164,2.1329,1.8953,1.8953,3.5922,0.9939,0.9939,0.9988,-1311.6256,13.892,0.303,6.0
1393.088,6429.5132,6429513.0,nan,-639.25,12.8868,12.8868,-639.25,2.2694,101.3468,1.0,0.2137,31.2394,1.9071,2.019,1393.088,0.3365,-738.8175,nan,88.9047,0.3033,0.3033,21094.2031,2.1378,1.9069,1.9069,3.6362,0.9921,0.9921,0.9983,-1311.7781,13.009,0.3009,6.0
1393.2404,6548.1909,6548191.0,nan,-639.25,12.8888,12.8888,-639.25,2.2351,99.8745,1.0,0.207,31.2502,1.9026,2.002,1393.2405,0.3203,-738.9033,nan,76.6452,0.3001,0.3001,21483.5664,2.1457,1.8972,1.8972,3.5993,1.0,1.0,0.9999,-1311.9304,11.072,0.3001,6.0
1393.3928,6650.7827,6650782.5,nan,-639.25,12.8887,12.8887,-639.25,2.1344,98.7042,1.0,0.2002,29.6787,1.8516,1.9459,1393.3928,0.3052,-738.9891,nan,70.105,0.2982,0.2982,21820.1523,2.1537,1.8439,1.8439,3.3998,1.0,1.0,1.0,-1312.0829,9.319,0.2982,6.0
1393.5452,6696.9243,6696924.0,nan,-639.25,12.8884,12.8884,-639.25,1.9677,98.1306,1.0,0.1935,27.6944,1.781,1.8727,1393.5453,0.298,-739.075,nan,72.1091,0.2979,0.2979,21971.5352,2.1561,1.7758,1.7758,3.1536,1.0,1.0,1.0,-1312.2352,8.376,0.2979,6.0
1393.6976,6695.8979,6695898.0,nan,-639.25,12.8913,12.8913,-639.25,1.8256,98.0455,1.0,0.1868,26.5701,1.7355,1.8179,1393.6976,0.2979,-739.1608,nan,78.8157,0.2995,0.2995,21968.1699,2.1539,1.7345,1.7345,3.0084,1.0,1.0,1.0,-1312.3876,8.141,0.2995,6.0
1393.85,6678.397,6678397.0,nan,-639.25,12.9023,12.9023,-639.25,1.7869,98.1915,1.0,0.1801,26.1046,1.7278,1.8016,1393.85,0.2996,-739.2466,nan,83.8102,0.3013,0.3013,21910.75,2.1514,1.7302,1.7302,2.9935,1.0,1.0,1.0,-1312.54,8.059,0.3013,6.0
1394.0024,6635.5391,6635539.0,nan,-639.25,12.9106,12.9106,-639.25,1.7923,98.5161,1.0,0.1734,25.5441,1.7505,1.8195,1394.0024,0.2987,-739.3325,nan,94.843,0.3053,0.3053,21770.1406,2.1447,1.7547,1.7547,3.0789,1.0,1.0,1.0,-1312.6924,7.035,0.3053,6.0
1394.1548,6562.7852,6562785.0,nan,-639.25,12.9057,12.9057,-639.25,1.8237,98.9506,1.0,0.1666,25.4565,1.7879,1.8543,1394.1548,0.2938,-739.4183,nan,119.0136,0.3119,0.3119,21531.4473,2.1306,1.7897,1.7897,3.2032,1.0,1.0,1.0,-1312.8448,4.744,0.3119,6.0
1394.3072,6512.1694,6512169.5,nan,-639.25,12.896,12.896,-639.25,1.835,99.2807,1.0,0.1599,25.4385,1.8042,1.8757,1394.3073,0.2853,-739.5042,nan,136.6142,0.3163,0.3163,21365.3848,2.1212,1.8039,1.8039,3.2539,1.0,1.0,1.0,-1312.9972,2.392,0.3163,6.0
1394.4596,6507.5786,6507579.0,nan,-639.25,12.891,12.891,-639.25,1.7975,99.3287,1.0,0.1532,23.882,1.802,1.88,1394.4596,0.2763,-739.59,nan,137.6073,0.3173,0.3173,21350.3242,2.1207,1.8038,1.8038,3.2537,1.0,1.0,1.0,-1313.1497,0.791,0.3173,6.0
1394.612,6534.3135,6534313.5,nan,-639.25,12.8891,12.8891,-639.25,1.7881,98.9326,1.0,0.1465,22.1074,1.8195,1.8925,1394.6121,0.2701,-739.6758,nan,134.9024,0.3166,0.3166,21438.0371,2.1209,1.8233,1.8233,3.3243,1.0,1.0,0.9999,-1313.302,0.001,0.3166,6.0
1394.7644,6615.3574,6615357.5,nan,-639.25,12.8978,12.8978,-639.25,1.7971,97.9288,1.0,0.1398,21.8573,1.8536,1.9161,1394.7644,0.2673,-739.7617,nan,119.7937,0.3124,0.3124,21703.9277,2.1254,1.8561,1.8561,3.445,1.0,1.0,1.0,-1313.4545,0.228,0.3124,6.0
1394.9168,6769.4995,6769499.5,nan,-639.25,12.9271,12.9271,-639.25,1.8192,96.3131,1.0,0.133,22.1102,1.8758,1.9346,1394.9169,0.267,-739.8475,nan,90.4544,0.3037,0.3037,22209.6445,2.1391,1.8767,1.8767,3.5222,1.0,1.0,1.0,-1313.6068,1.742,0.3037,6.0
1395.0692,6937.4302,6937430.5,nan,-639.25,12.9527,12.9527,-639.25,1.8425,94.7585,1.0,0.1263,22.3362,1.8838,1.9464,1395.0692,0.2678,-739.9333,nan,62.3189,0.2934,0.2934,22760.5977,2.1568,1.8842,1.8842,3.5502,1.0,1.0,1.0,-1313.7593,3.825,0.2934,6.0
1395.2216,7040.106,7040106.0,nan,-639.25,12.9438,12.9438,-639.25,1.8857,94.0341,1.0,0.1196,22.7446,1.8869,1.9564,1395.2217,0.2686,-740.0192,nan,44.1839,0.2858,0.2858,23097.4609,2.1719,1.8861,1.8861,3.5575,1.0,1.0,1.0,-1313.9116,5.439,0.2858,6.0
1395.374,7051.2432,7051243.5,nan,-639.25,12.9138,12.9138,-639.25,1.9164,94.2124,1.0,0.1129,22.9328,1.8786,1.9544,1395.374,0.2684,-740.105,nan,37.6565,0.2833,0.2833,23134.0,2.1795,1.8758,1.8758,3.5187,1.0,1.0,1.0,-1314.0641,5.958,0.2833,6.0
1395.5264,6987.9917,6987992.0,nan,-639.25,12.9054,12.9054,-639.25,1.8954,94.9836,1.0,0.1062,22.8339,1.8523,1.9346,1395.5265,0.2674,-740.1909,nan,41.3908,0.2858,0.2858,22926.4824,2.1776,1.8494,1.8494,3.4205,1.0,1.0,1.0,-1314.2164,5.407,0.2858,6.0
1395.6788,6908.9551,6908955.0,nan,-639.25,12.9264,12.9264,-639.25,1.8484,95.8615,1.0,0.0994,23.1541,1.8272,1.9136,1395.6788,0.2657,-740.2767,nan,48.1635,0.2892,0.2892,22667.1738,2.1729,1.8273,1.8273,3.3392,1.0,1.0,1.0,-1314.3688,4.502,0.2892,6.0
1395.8312,6852.9956,6852995.5,nan,-639.25,12.9571,12.9571,-639.25,1.8058,96.494,1.0,0.0927,23.715,1.8303,1.9174,1395.8312,0.2634,-740.3625,nan,52.047,0.2913,0.2913,22483.582,2.1695,1.8336,1.8336,3.3622,1.0,1.0,1.0,-1314.5212,3.742,0.2913,6.0
1395.9836,6829.9458,6829945.5,nan,-639.25,12.9672,12.9672,-639.25,1.8285,96.775,1.0,0.086,23.7344,1.8617,1.9499,1395.9836,0.2622,-740.4484,nan,51.3619,0.2918,0.2918,22407.957,2.1685,1.8663,1.8663,3.4831,1.0,1.0,1.0,-1314.6736,3.473,0.2918,6.0
1396.136,6840.1182,6840118.5,nan,-639.25,12.953,12.953,-639.25,1.8972,96.7367,1.0,0.0793,23.503,1.9042,1.9957,1396.136,0.2629,-740.5342,nan,46.2382,0.2905,0.2905,22441.334,2.1709,1.9089,1.9089,3.6441,1.0,1.0,1.0,-1314.826,3.863,0.2905,6.0
1396.2884,6871.1919,6871191.5,nan,-639.25,12.9291,12.9291,-639.25,1.9768,96.4678,1.0,0.0726,23.1437,1.9488,2.0452,1396.2885,0.2644,-740.62,nan,39.7996,0.2881,0.2881,22543.2793,2.1747,1.9542,1.9542,3.8187,1.0,1.0,1.0,-1314.9784,4.59,0.2881,6.0
1396.4408,6921.978,6921978.0,nan,-639.25,12.9038,12.9038,-639.25,2.052,96.0039,1.0,0.0658,22.9494,1.9982,2.0968,1396.4408,0.2667,-740.7059,nan,32.1127,0.2844,0.2844,22709.9004,2.1802,2.0034,2.0034,4.0136,1.0,1.0,1.0,-1315.1309,5.654,0.2844,6.0
1396.5932,6995.1099,6995110.0,nan,-639.25,12.8822,12.8822,-639.25,2.1302,95.3423,1.0,0.0591,23.77,2.0457,2.1445,1396.5933,0.2692,-740.7917,nan,23.9309,0.2794,0.2794,22949.8359,2.1881,2.0491,2.0491,4.1989,1.0,1.0,1.0,-1315.2832,6.948,0.2794,6.0
1396.7456,7058.0654,7058065.5,nan,-639.25,12.8579,12.8579,-639.25,2.2207,94.697,1.0,0.0524,24.9896,2.076,2.1735,1396.7456,0.2709,-740.8775,nan,19.7486,0.276,0.276,23156.3828,2.1928,2.0761,2.0761,4.3102,1.0,1.0,1.0,-1315.4357,7.783,0.276,6.0
1396.898,7072.8843,7072884.0,nan,-639.25,12.8402,12.8402,-639.25,2.2899,94.3646,1.0,0.0457,25.5791,2.0743,2.1696,1396.8981,0.2726,-740.9633,nan,21.8249,0.2769,0.2769,23205.0,2.1897,2.0695,2.0695,4.283,1.0,1.0,1.0,-1315.588,7.874,0.2769,6.0
1397.0504,7045.4927,7045492.5,nan,-639.25,12.8426,12.8426,-639.25,2.3698,94.4269,1.0,0.039,25.556,2.0291,2.1223,1397.0504,0.277,-741.0492,nan,28.6295,0.2806,0.2806,23115.1328,2.1827,2.0219,2.0219,4.0879,1.0,1.0,1.0,-1315.7405,7.973,0.2806,6.0
1397.2028,6962.6348,6962634.5,nan,-639.25,12.8619,12.8619,-639.25,2.4136,95.0476,1.0,0.0322,24.9261,1.9618,2.0499,1397.2029,0.2861,-741.135,nan,42.5759,0.2878,0.2878,22843.2891,2.1712,1.9542,1.9542,3.8189,1.0,1.0,1.0,-1315.8928,8.283,0.2878,6.0
1397.3552,6802.8086,6802808.5,nan,-639.25,12.8822,12.8822,-639.25,2.3868,96.3846,1.0,0.0255,23.8286,1.8919,1.9706,1397.3552,0.3001,-741.2208,nan,72.5363,0.2995,0.2995,22318.9258,2.1512,1.8854,1.8854,3.5546,1.0,1.0,1.0,-1316.0453,8.591,0.2995,6.0
1397.5076,6622.123,6622123.0,nan,-639.25,12.895,12.895,-639.25,2.2317,98.121,1.0,0.0188,23.0569,1.8331,1.902,1397.5077,0.3186,-741.3067,nan,112.1664,0.3109,0.3109,21726.127,2.1318,1.8295,1.8295,3.3471,0.9971,0.9971,0.9994,-1316.1976,9.717,0.31,6.0
1397.66,6467.6484,6467648.5,nan,-639.25,12.9032,12.9032,-639.25,2.1065,99.958,1.0,0.0121,22.7904,1.8015,1.863,1397.66,0.339,-741.3925,nan,142.6533,0.3188,0.3188,21219.3203,2.121,1.801,1.801,3.2435,0.9813,0.9813,0.9962,-1316.35,11.875,0.3128,6.0
1397.8124,6307.9243,6307924.5,nan,-639.25,12.9056,12.9056,-639.25,2.0295,102.1421,1.0,0.0054,23.0162,1.7993,1.8587,1397.8124,0.3583,-741.4783,nan,54.5057,0.2715,0.2715,20695.2891,2.1139,1.8043,1.8043,3.2554,0.9809,0.9809,0.9961,-1316.5024,22.669,0.2663,6.0
1397.9648,6065.1416,6065141.5,nan,-639.25,12.91,12.91,-639.25,1.9439,105.2568,3.0,0.0,23.9392,1.8508,1.9164,1397.9648,0.3791,-741.5642,nan,0.042,0.0001,0.01,19898.7578,2.0945,1.8658,1.8658,3.4814,1.0,1.0,1.0,-1316.6548,67.274,0.0001,7.0
1398.1172,5607.3921,5607392.0,nan,-639.25,12.9595,12.9595,-639.25,1.9118,110.3079,3.0,0.0,25.159,2.0026,2.0809,1398.1172,0.4106,-741.65,nan,0.0737,0.0001,0.01,18396.9551,2.0293,2.043,2.043,4.1738,1.0,1.0,1.0,-1316.8073,59.983,0.0001,7.0
1398.2696,4807.9185,4807918.5,nan,-639.25,13.0776,13.0776,-639.25,1.9736,119.0686,3.0,0.0,27.014,2.3997,2.4882,1398.2697,0.4658,-741.7358,nan,0.1795,0.0001,0.01,15774.0107,1.8782,2.4856,2.4856,6.1783,1.0,1.0,1.0,-1316.9596,44.026,0.0001,7.0
1398.422,3937.5002,3937500.25,nan,-639.25,13.2345,13.2345,-639.25,2.4708,130.216,3.0,0.0,30.1345,3.2407,3.3023,1398.422,0.5443,-741.8217,nan,0.3661,0.0001,0.01,12918.3076,1.6822,3.4158,3.4158,11.6676,1.0,1.0,1.0,-1317.1121,23.668,0.0001,7.0
1398.5744,3441.0864,3441086.5,nan,-639.25,13.3785,13.3785,-639.25,4.3086,137.7261,3.0,0.0,34.5157,4.9012,4.7893,1398.5745,0.6195,-741.9075,nan,0.4467,0.0001,0.01,11289.6533,1.5549,5.1523,5.1523,26.5464,1.0,1.0,1.0,-1317.2644,9.241,0.0001,7.0
1398.7268,3351.6616,3351661.5,nan,-639.25,13.4736,13.4736,-639.25,10.3757,139.1973,3.0,0.0,40.0544,7.1865,6.7127,1398.7268,0.6595,-741.9933,nan,0.3411,0.0001,0.01,10996.2646,1.5307,7.358,7.358,54.1399,1.0,1.0,1.0,-1317.4169,5.911,0.0001,7.0
1398.8792,3553.9529,3553952.75,nan,-639.25,13.5131,13.5131,-639.25,16.9113,137.2836,3.0,0.0,46.1029,8.6787,8.005,1398.8793,0.6491,-742.0792,nan,0.1862,0.0001,0.01,11659.9502,1.6007,8.6615,8.6615,75.0224,1.0,1.0,1.0,-1317.5692,14.26,0.0001,7.0
1399.0316,4036.6123,4036612.25,nan,-639.25,13.5188,13.5188,-639.25,14.2151,133.5382,3.0,0.0,50.7656,8.4851,8.0774,1399.0316,0.6055,-742.165,nan,0.0627,0.0001,0.01,13243.4785,1.7685,8.4002,8.4002,70.5625,1.0,1.0,1.0,-1317.7217,31.603,0.0001,7.0
1399.184,4691.3501,4691350.0,nan,-639.25,13.5159,13.5159,-639.25,9.6812,128.3099,3.0,0.0,53.8227,7.7094,7.6234,1399.1841,0.5643,-742.2509,nan,0.0029,0.0001,0.01,15391.5684,1.9749,7.6455,7.6455,58.4541,1.0,1.0,1.0,-1317.874,50.057,0.0001,7.0
1399.3364,5323.5728,5323572.5,nan,-639.25,13.508,13.508,-639.25,8.2552,122.3495,3.0,0.0,55.2911,7.1233,7.158,1399.3364,0.5429,-742.3367,nan,0.0102,0.0001,0.01,17465.7891,2.1369,7.0701,7.0701,49.9859,1.0,1.0,1.0,-1318.0265,62.446,0.0001,7.0
