DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,DEPTH_1,NPHI,ONE-WAYTIME1,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,SP,SUWI_MODELLING,TDVSS,ZLT
1448.334,29697.9531,29697952.0,nan,9.3888,9.3888,23.6303,0.0,0.0,85.7284,3.8904,4.2169,1448.334,0.3559,-658.8449,0.0,97434.2266,2.3024,3.8904,4.3834,1.0,-1365.5239,8.0
1448.4865,28278.127,28278128.0,nan,9.3479,9.3479,24.4837,0.0,0.0,81.7883,4.093,4.3913,1448.4865,0.3483,-658.9185,0.0,92776.0078,2.2715,4.093,4.3871,1.0,-1365.6765,8.0
1448.6388,30381.4512,30381452.0,nan,9.2876,9.2876,22.7024,0.0,0.0,76.4097,4.2792,4.5742,1448.6388,0.3333,-658.992,0.0,99676.6797,2.2629,4.2792,4.2467,1.0,-1365.8287,8.0
1448.7913,34601.5938,34601592.0,nan,9.226,9.226,19.9626,0.0,nan,71.595,4.3387,4.6905,1448.7913,0.309,-659.0656,0.0,113522.2891,2.2662,4.3387,4.108,1.0,-1365.9813,9.0
1448.9436,39579.2383,39579240.0,nan,9.1919,9.1919,17.4397,0.0,nan,69.5761,4.4379,4.779,1448.9436,0.2806,-659.139,0.0,129853.1484,2.2646,4.4379,3.9937,1.0,-1366.1335,9.0
1449.0961,41130.5547,41130556.0,nan,9.1984,9.1984,16.6641,0.0,nan,71.6419,4.5303,4.8682,1449.0961,0.2761,-659.2126,0.0,134942.7656,2.2487,4.5303,4.2308,1.0,-1366.2861,9.0
1449.2484,35728.8359,35728836.0,nan,9.2247,9.2247,18.9105,3.0,nan,74.9188,4.6245,5.0042,1449.2484,0.3259,-659.2861,0.0,117220.5859,2.2167,4.6245,4.8389,1.0,-1366.4384,9.0
1449.4008,28591.1152,28591116.0,nan,9.2531,9.2531,23.1688,3.0,nan,77.7089,4.7207,4.8075,1449.4008,0.4082,-659.3596,0.0,93802.875,2.1733,4.7207,5.1902,1.0,-1366.5908,9.0
1449.5532,22402.584,22402584.0,nan,9.2646,9.2646,28.8996,3.0,nan,78.4128,4.8188,4.5641,1449.5532,0.4714,-659.4332,0.0,73499.2891,2.1241,4.8188,5.7432,1.0,-1366.7432,9.0
1449.7056,18467.7168,18467716.0,nan,9.2634,9.2634,34.0933,3.0,nan,73.374,4.9191,4.8116,1449.7056,0.5247,-659.5067,0.0,60589.6211,2.0657,4.9191,6.0914,1.0,-1366.8956,9.0
1449.858,14836.4697,14836469.0,nan,9.2602,9.2602,40.5538,3.0,nan,62.8393,5.0737,5.1322,1449.858,0.5859,-659.5803,0.0,48676.082,1.974,5.0737,6.1985,1.0,-1367.048,9.0
1450.0104,11550.5986,11550598.0,nan,9.2555,9.2555,48.3459,3.0,nan,50.2131,5.9534,5.4867,1450.0104,0.6449,-659.6537,0.0,37895.6641,1.8321,5.9534,6.1919,1.0,-1367.2004,9.0
1450.1628,9642.6523,9642652.0,nan,9.2483,9.2483,51.5299,3.0,nan,38.0649,6.6284,6.455,1450.1628,0.6839,-659.7273,0.0,31635.998,1.6302,6.6284,6.1625,1.0,-1367.3528,9.0
1450.3152,8244.2803,8244280.5,nan,9.237,9.237,52.6727,3.0,nan,27.7906,7.3799,7.6123,1450.3152,0.6814,-659.8008,0.0,27048.1641,1.4247,7.3799,6.1163,1.0,-1367.5051,9.0
1450.4677,7530.2061,7530206.0,nan,9.2205,9.2205,53.1058,3.0,nan,19.311,8.2167,8.768,1450.4677,0.6681,-659.8744,0.0,24705.4004,1.312,8.2167,6.156,1.0,-1367.6577,9.0
1450.62,7263.751,7263751.0,nan,9.2042,9.2042,52.8173,3.0,nan,14.6834,8.8554,10.0992,1450.62,0.6647,-659.9479,0.0,23831.2031,1.2587,8.8554,6.3403,1.0,-1367.8099,9.0
1450.7725,7249.6099,7249610.0,nan,9.1965,9.1965,52.2182,3.0,nan,14.4204,7.8707,11.255,1450.7725,0.6588,-660.0215,0.0,23784.8105,1.242,7.8707,6.5669,1.0,-1367.9625,9.0
1450.9248,7512.2661,7512266.0,nan,9.195,9.195,51.35,3.0,nan,17.2523,7.19,12.0542,1450.9248,0.6493,-660.095,0.0,24646.541,1.2656,7.19,6.7663,1.0,-1368.1147,9.0
1451.0773,8054.3726,8054372.5,nan,9.195,9.195,49.9752,3.0,nan,26.1843,5.8252,9.5444,1451.0773,0.6183,-660.1685,0.0,26425.1074,1.3206,5.8252,6.9065,1.0,-1368.2673,9.0
1451.2296,8908.3994,8908399.0,nan,9.2097,9.2097,48.2259,3.0,nan,44.1322,4.6287,7.4114,1451.2296,0.5613,-660.242,0.0,29227.0312,1.4095,4.6287,7.0302,1.0,-1368.4196,9.0
1451.382,10423.5439,10423544.0,nan,9.2868,9.2868,45.8068,3.0,nan,58.6417,3.7865,5.6819,1451.382,0.513,-660.3156,0.0,34197.9766,1.5665,3.7865,7.291,1.0,-1368.572,9.0
1451.5344,12907.4248,12907425.0,nan,9.4437,9.4437,41.769,3.0,nan,75.5431,3.2255,3.1727,1451.5344,0.4599,-660.3891,0.0,42347.1953,1.7688,3.2255,7.3707,1.0,-1368.7244,9.0
1451.6868,14699.7695,14699770.0,nan,9.5648,9.5648,40.1741,3.0,nan,84.6043,2.7476,2.3741,1451.6868,0.4134,-660.4626,0.0,48227.5898,1.9375,2.7476,7.2509,1.0,-1368.8768,9.0
1451.8392,20403.582,20403582.0,nan,9.5331,9.5331,31.8236,3.0,nan,87.3743,2.3405,2.2503,1451.8392,0.387,-660.5361,0.0,66940.8828,2.1303,2.3405,7.1647,1.0,-1369.0292,9.0
1451.9916,24444.1602,24444160.0,nan,9.472,9.472,28.9598,0.0,nan,84.9172,1.9748,2.0817,1451.9916,0.3697,-660.6097,0.0,80197.375,2.3225,1.9748,7.0684,1.0,-1369.1816,9.0
1452.144,25040.5977,25040596.0,nan,9.5872,9.5872,28.7922,0.0,nan,80.4073,1.8839,1.9239,1452.144,0.3673,-660.6832,0.0,82154.1875,2.3654,1.8839,6.8968,1.0,-1369.334,9.0
1452.2964,25851.6309,25851630.0,nan,9.9129,9.9129,27.3725,0.0,nan,75.8625,1.7918,1.8135,1452.2964,0.3784,-660.7567,0.0,84815.0625,2.3216,1.7918,6.7851,1.0,-1369.4863,10.0
1452.4489,26972.5605,26972560.0,nan,10.3504,10.3504,25.9886,0.0,nan,70.5085,1.7042,1.7009,1452.4489,0.4032,-660.8303,0.0,88492.6562,2.2998,1.7042,6.6531,1.0,-1369.6389,10.0
1452.6012,25807.6875,25807688.0,nan,10.8302,10.8302,27.5502,0.0,nan,65.0969,1.6209,1.6686,1452.6012,0.4281,-660.9038,0.0,84670.8906,2.3327,1.6209,6.6248,1.0,-1369.7911,10.0
1452.7537,22386.8535,22386854.0,nan,11.3247,11.3247,32.4789,0.0,nan,61.5755,1.5417,1.6394,1452.7537,0.444,-660.9774,0.0,73447.6797,2.3855,1.5417,7.0584,1.0,-1369.9437,10.0
1452.906,20021.6855,20021686.0,nan,11.8152,11.8152,36.4557,0.0,nan,61.5292,1.4663,1.609,1452.906,0.4499,-661.0508,0.0,65687.9453,2.3947,1.4663,6.8389,1.0,-1370.0959,10.0
1453.0585,17925.7441,17925744.0,nan,12.1758,12.1758,39.6079,0.0,nan,66.1749,1.354,1.534,1453.0585,0.4584,-661.1245,0.0,58811.4961,2.3294,1.354,7.1357,1.0,-1370.2485,10.0
1453.2108,16422.5117,16422512.0,nan,12.2365,12.2365,42.0697,0.0,nan,71.7908,1.3751,1.4642,1453.2108,0.4687,-661.1979,0.0,53879.6328,2.2667,1.3751,7.2183,1.0,-1370.4008,10.0
1453.3632,16074.1152,16074115.0,nan,12.0276,12.0276,42.6971,0.0,nan,78.5599,1.4279,1.4977,1453.3632,0.4678,-661.2714,0.0,52736.5977,2.2517,1.4279,7.0103,1.0,-1370.5532,10.0
1453.5156,16080.0664,16080066.0,nan,11.5443,11.5443,43.8224,0.0,nan,81.9333,1.4828,1.5406,1453.5156,0.434,-661.345,0.0,52756.125,2.3119,1.4828,7.0163,1.0,-1370.7056,10.0
1453.668,15675.9277,15675928.0,nan,10.8389,10.8389,47.6782,0.0,nan,84.0537,1.5397,1.6025,1453.668,0.3853,-661.4185,0.0,51430.2109,2.4521,1.5397,6.8608,1.0,-1370.858,10.0
1453.8204,15339.5488,15339549.0,nan,10.1566,10.1566,51.8831,0.0,nan,84.2436,1.5989,1.7005,1453.8204,0.3492,-661.492,0.0,50326.6055,2.6111,1.5989,6.5985,1.0,-1371.0104,10.0
1453.9728,15321.5264,15321526.0,nan,9.7283,9.7283,53.5376,0.0,nan,83.5692,1.6656,1.9568,1453.9728,0.3233,-661.5656,0.0,50267.4727,2.6912,1.6656,6.1854,1.0,-1371.1628,10.0
1454.1252,18050.9551,18050956.0,nan,9.5487,9.5487,44.7703,0.0,nan,82.0787,1.7444,2.0109,1454.1251,0.3127,-661.6391,0.0,59222.2969,2.6514,1.7444,5.7413,1.0,-1371.3152,10.0
1454.2776,21406.5098,21406510.0,nan,9.477,9.477,37.2227,0.0,nan,78.8575,1.8348,2.0719,1454.2776,0.3226,-661.7126,0.0,70231.3281,2.6142,1.8348,5.2696,1.0,-1371.4675,10.0
1454.4301,27750.8066,27750806.0,nan,9.456,9.456,28.7635,0.0,nan,75.6096,1.9298,2.1347,1454.4301,0.3389,-661.7862,0.0,91045.9531,2.6188,1.9298,4.9776,1.0,-1371.6201,10.0
1454.5824,27095.1719,27095172.0,nan,9.449,9.449,29.8431,0.0,nan,75.0764,2.0298,2.1994,1454.5824,0.3559,-661.8597,0.0,88894.9219,2.6529,2.0298,4.7443,1.0,-1371.7723,10.0
1454.7349,23495.582,23495582.0,nan,9.4493,9.4493,35.0067,0.0,nan,74.7784,2.1349,2.266,1454.7349,0.37,-661.9333,0.0,77085.2422,2.6985,2.1349,4.3423,1.0,-1371.9249,10.0
1454.8872,20927.9766,20927976.0,nan,9.467,9.467,39.8696,0.0,nan,73.0235,2.2777,2.3101,1454.8872,0.3788,-662.0068,0.0,68661.3359,2.7375,2.2777,4.0944,1.0,-1372.0771,10.0
1455.0397,20891.3887,20891390.0,nan,9.5257,9.5257,40.0576,0.0,nan,69.5171,2.2465,2.3629,1455.0397,0.3862,-662.0803,0.0,68541.3047,2.7456,2.2465,3.8077,1.0,-1372.2297,10.0
1455.192,22457.3203,22457320.0,nan,9.66,9.66,37.0459,0.0,nan,65.4328,2.3023,2.417,1455.192,0.3927,-662.1538,0.0593,73678.875,2.7295,2.3023,3.3115,1.0004,-1372.382,10.0
1455.3444,35199.2305,35199228.0,nan,9.8878,9.8878,23.6026,0.0,nan,61.1911,2.3512,2.4722,1455.3444,0.3978,-662.2274,0.1183,115483.0391,2.7257,2.3512,3.0443,0.9963,-1372.5344,10.0
1455.4968,44477.1953,44477196.0,nan,10.0032,10.0032,18.6551,0.0,nan,57.1711,2.4006,2.5288,1455.4968,0.402,-662.3008,0.1196,145922.5625,2.7222,2.4006,2.8296,0.9877,-1372.6868,10.0
1455.6492,465248.1875,465248192.0,nan,9.8596,9.8596,1.7743,0.0,nan,57.7694,2.451,2.5866,1455.6492,0.4023,-662.3744,0.1208,1526404.875,2.7083,2.451,2.7974,0.9798,-1372.8392,10.0
1455.8016,324973.25,324973248.0,nan,9.6716,9.6716,2.5202,0.0,nan,60.8498,2.4859,2.6746,1455.8016,0.3982,-662.4479,0.1214,1066185.25,2.687,2.4859,2.9926,0.9757,-1372.9916,10.0
1455.954,58640.2578,58640256.0,nan,9.5634,9.5634,13.8568,0.0,nan,64.4103,2.4619,2.7065,1455.954,0.3943,-662.5215,0.1211,192389.2969,2.6659,2.4619,3.1943,0.9774,-1373.144,10.0
1456.1064,30095.1191,30095120.0,nan,9.6029,9.6029,26.7356,0.0,nan,67.9741,2.4356,2.7421,1456.1063,0.3903,-662.595,0.1205,98737.2656,2.6398,2.4356,3.3531,0.9817,-1373.2964,10.0
1456.2588,25364.0039,25364004.0,nan,9.6877,9.6877,31.3284,0.0,nan,69.4917,2.4097,2.7758,1456.2588,0.3863,-662.6685,0.1198,83215.2344,2.607,2.4097,3.5045,0.9861,-1373.4487,10.0
1456.4113,31922.959,31922960.0,nan,9.8084,9.8084,24.5832,0.0,nan,68.0705,2.385,2.682,1456.4113,0.3823,-662.7421,0.119,104734.1172,2.5747,2.385,3.6388,0.9912,-1373.6013,10.0
1456.5636,46197.5,46197500.0,nan,9.8266,9.8266,16.7847,0.0,nan,66.5254,2.3406,2.5963,1456.5636,0.3773,-662.8156,0.118,151566.5938,2.544,2.3406,3.8428,0.9981,-1373.7535,10.0
1456.7161,58322.0078,58322008.0,nan,9.8139,9.8139,13.2065,0.0,nan,64.8653,2.2986,2.5133,1456.7161,0.3694,-662.8892,0.1168,191345.1719,2.527,2.2986,4.1335,1.0057,-1373.9061,10.0
1456.8684,84293.6094,84293608.0,nan,9.8537,9.8537,9.2416,0.0,nan,62.8555,2.2574,2.4703,1456.8684,0.3621,-662.9626,0.1156,276553.8438,2.5558,2.2574,4.3464,1.0133,-1374.0584,10.0
1457.0209,147931.5469,147931536.0,nan,9.8025,9.8025,5.3546,0.0,nan,63.5621,2.2169,2.403,1457.0209,0.362,-663.0363,0.1145,485339.6875,2.5988,2.2169,4.808,1.0209,-1374.2109,10.0
1457.1732,112077.7344,112077728.0,nan,9.6681,9.6681,7.0156,0.0,nan,65.0337,2.1772,2.3374,1457.1732,0.3695,-663.1097,0.1133,367709.0938,2.5797,2.1772,4.9057,1.0285,-1374.3632,10.0
1457.3256,55717.1328,55717132.0,nan,9.5453,9.5453,13.9492,0.0,nan,65.7678,2.1381,2.2569,1457.3256,0.387,-663.1832,0.1121,182798.9844,2.5499,2.1381,4.9476,1.0363,-1374.5156,10.0
1457.478,37660.8516,37660852.0,nan,9.4525,9.4525,20.8394,0.0,nan,66.3862,2.0968,2.3128,1457.478,0.4005,-663.2568,0.1124,123559.2188,2.5749,2.0968,4.8933,1.0344,-1374.668,10.0
1457.6304,34880.0469,34880048.0,nan,9.3814,9.3814,23.2934,0.0,nan,66.3097,2.2592,2.4016,1457.6304,0.3942,-663.3303,0.1158,114435.8516,2.6656,2.2592,4.8012,1.012,-1374.8204,10.0
1457.7828,43657.4453,43657444.0,nan,9.316,9.316,18.6954,0.0,nan,66.4722,2.4506,2.4939,1457.7828,0.3846,-663.4038,0.121,143233.0938,2.6778,2.4506,4.3112,0.9787,-1374.9728,10.0
1457.9352,46556.9531,46556956.0,nan,9.2762,9.2762,16.8286,0.0,nan,62.7952,2.665,2.5897,1457.9352,0.3674,-663.4774,0.1263,152745.9219,2.5705,2.665,3.9707,0.9447,-1375.1251,10.0
1458.0876,42459.5547,42459556.0,nan,9.2699,9.2699,17.6012,0.0,nan,61.3491,2.8991,2.7699,1458.0875,0.3475,-663.5509,0.1317,139303.0,2.4519,2.8991,3.4621,0.9111,-1375.2776,10.0
1458.24,41483.8555,41483856.0,nan,9.2812,9.2812,17.193,0.0,nan,60.5791,3.1537,2.9769,1458.24,0.3246,-663.6245,0.1369,136101.8906,2.34,3.1537,2.8565,0.8795,-1375.4299,10.0
1458.3925,42579.1602,42579160.0,nan,9.3236,9.3236,16.0535,0.0,nan,58.8822,3.3839,3.1997,1458.3925,0.2979,-663.698,0.069,139695.4062,2.2426,3.3839,2.4346,0.933,-1375.5825,10.0
1458.5448,40505.4805,40505480.0,nan,9.3809,9.3809,16.1477,0.0,nan,55.547,3.5547,3.5561,1458.5448,0.3168,-663.7715,0.0,132892.0,2.1459,3.5547,2.3861,1.0,-1375.7347,10.0
1458.6973,31322.9727,31322974.0,nan,9.4072,9.4072,19.8325,0.0,nan,53.4547,3.8258,4.0349,1458.6973,0.3732,-663.8451,0.0,102765.6641,2.0381,3.8258,2.5655,1.0,-1375.8873,10.0
1458.8496,23345.5742,23345574.0,nan,9.3982,9.3982,25.3626,0.0,nan,53.6588,4.0679,4.556,1458.8496,0.455,-663.9185,0.0,76593.0938,1.9426,4.0679,2.2396,1.0,-1376.0396,10.0
1459.0021,18413.5977,18413598.0,nan,9.3883,9.3883,30.9127,0.0,nan,57.0206,3.7936,5.4114,1459.0021,0.5206,-663.9921,0.0,60412.0625,1.8675,3.7936,2.2364,1.0,-1376.1921,10.0
1459.1544,15630.6387,15630638.0,nan,9.3834,9.3834,35.6424,0.0,nan,64.4563,3.5729,4.866,1459.1544,0.528,-664.0656,0.0,51281.6211,1.8278,3.5729,2.3941,1.0,-1376.3444,10.0
1459.3068,15864.2314,15864232.0,nan,9.3816,9.3816,35.0561,0.0,nan,73.1326,3.3652,4.0227,1459.3068,0.511,-664.1392,0.0,52048.0039,1.8246,3.3652,2.5445,1.0,-1376.4968,10.0
1459.4592,18962.7754,18962774.0,nan,9.3799,9.3799,29.3311,0.0,nan,81.768,3.1693,3.202,1459.4592,0.4674,-664.2126,0.0,62213.8281,1.8248,3.1693,2.7225,1.0,-1376.6492,10.0
1459.6116,40986.1562,40986156.0,nan,9.3781,9.3781,13.5719,0.0,nan,84.4784,2.9848,3.0273,1459.6116,0.4236,-664.2862,0.0,134469.0156,1.825,2.9848,2.7355,1.0,-1376.8016,10.0
1459.764,67308.4453,67308448.0,nan,9.3765,9.3765,8.2657,0.0,nan,82.3847,2.8112,2.876,1459.764,0.3971,-664.3597,0.0,220828.25,1.8253,2.8112,2.636,1.0,-1376.954,10.0
1459.9164,123359.3672,123359360.0,nan,9.3753,9.3753,4.5105,0.0,nan,75.6916,2.6478,2.7382,1459.9164,0.3875,-664.4333,0.0,404722.3125,1.8255,2.6478,2.271,1.0,-1377.1063,10.0
1460.0688,209621.7656,209621776.0,nan,9.375,9.375,2.6548,0.0,nan,68.5283,2.4974,2.6122,1460.0687,0.3955,-664.5068,0.0,687735.4375,1.8258,2.4974,1.8874,1.0,-1377.2588,10.0
1460.2212,187635.6406,187635632.0,nan,9.375,9.375,2.9662,0.0,nan,65.0183,2.5896,2.4974,1460.2212,0.4046,-664.5803,0.0,615602.5,1.826,2.5896,1.4094,1.0,-1377.4111,10.0
1460.3737,114027.6094,114027616.0,nan,9.375,9.375,4.8815,0.0,nan,62.0385,2.6914,2.6137,1460.3737,0.4246,-664.6539,0.0,374106.3438,1.8262,2.6914,1.0688,1.0,-1377.5637,10.0
1460.526,54471.4922,54471492.0,nan,9.3708,9.3708,10.2209,3.0,nan,58.2102,2.7973,2.7369,1460.526,0.4673,-664.7274,0.0,178712.25,1.8266,2.7973,1.0665,1.0,-1377.7159,11.0
1460.6785,33202.8203,33202822.0,nan,9.3534,9.3534,16.4679,3.0,nan,51.4837,3.0201,3.0055,1460.6785,0.5358,-664.801,0.0,108933.1406,1.7939,3.0201,1.202,1.0,-1377.8685,11.0
1460.8308,20907.6973,20907696.0,nan,9.3236,9.3236,24.445,3.0,nan,42.5276,3.4885,3.3891,1460.8308,0.6205,-664.8745,0.0,68594.8047,1.6768,3.4885,1.4708,1.0,-1378.0208,11.0
1460.9832,13569.374,13569374.0,nan,9.2909,9.2909,34.154,3.0,nan,30.1414,4.228,4.064,1460.9832,0.7124,-664.948,0.0,44518.9414,1.5205,4.228,2.0276,1.0,-1378.1732,11.0
1461.1356,9437.5801,9437580.0,nan,9.2583,9.2583,44.8468,3.0,nan,20.4442,5.2186,4.9583,1461.1356,0.7909,-665.0215,0.0,30963.1895,1.3886,5.2186,2.4305,1.0,-1378.3256,11.0
1461.288,8233.3457,8233346.0,nan,9.2318,9.2318,48.0448,3.0,nan,14.1166,6.4398,7.1327,1461.288,0.8257,-665.095,0.0,27012.2891,1.2978,6.4398,2.6824,1.0,-1378.478,11.0
1461.4404,7417.0566,7417056.5,nan,9.2231,9.2231,51.6352,3.0,nan,12.6527,7.1594,8.341,1461.4404,0.8381,-665.1686,0.0,24334.1758,1.2565,7.1594,2.9889,1.0,-1378.6304,11.0
1461.5928,7390.2954,7390295.5,nan,9.2301,9.2301,51.8593,3.0,nan,15.2451,7.8205,10.2376,1461.5928,0.842,-665.2421,0.0,24246.375,1.2574,7.8205,3.2473,1.0,-1378.7828,11.0
1461.7452,7622.2061,7622206.0,nan,9.247,9.247,51.817,3.0,nan,20.1269,6.9567,11.672,1461.7452,0.837,-665.3156,0.0,25007.2383,1.2958,6.9567,3.4589,1.0,-1378.9352,11.0
1461.8976,8215.7422,8215742.5,nan,9.2735,9.2735,51.227,3.0,nan,27.287,6.2237,10.3965,1461.8976,0.8301,-665.3892,0.0,26954.5352,1.3808,6.2237,3.6698,1.0,-1379.0875,11.0
1462.05,9603.5391,9603539.0,nan,9.3038,9.3038,49.5657,3.0,nan,34.9137,5.5679,9.1033,1462.0499,0.7962,-665.4627,0.0,31507.6758,1.5617,5.5679,3.8201,1.0,-1379.24,11.0
1462.2024,11184.46,11184460.0,nan,9.3298,9.3298,47.7375,3.0,nan,42.4818,4.9813,7.0748,1462.2024,0.6974,-665.5362,0.0,36694.4219,1.7517,4.9813,3.8367,1.0,-1379.3923,11.0
1462.3549,12491.5049,12491505.0,nan,9.3463,9.3463,44.4115,3.0,nan,50.519,4.4564,5.4231,1462.3549,0.5768,-665.6098,0.0,40982.6289,1.8201,4.4564,3.8291,1.0,-1379.5449,11.0
1462.5072,13749.1006,13749100.0,nan,9.3596,9.3596,40.4291,3.0,nan,59.0692,4.1304,4.6709,1462.5072,0.4969,-665.6833,0.0,45108.5977,1.8237,4.1304,4.2699,1.0,-1379.6971,11.0
1462.6597,15200.832,15200832.0,nan,9.3732,9.3732,37.741,0.0,nan,65.1851,3.8714,4.1637,1462.6597,0.4466,-665.7568,0.0,49871.4961,1.8822,3.8714,4.0301,1.0,-1379.8497,11.0
1462.812,19206.2676,19206268.0,nan,9.3891,9.3891,32.7442,0.0,nan,68.7511,3.6277,3.7004,1462.812,0.4061,-665.8303,0.0,63012.6875,2.0633,3.6277,4.0236,1.0,-1380.002,12.0
1462.9644,23758.7852,23758786.0,nan,9.4045,9.4045,28.4982,0.0,nan,70.6588,3.3995,3.3069,1462.9644,0.3816,-665.9039,0.0,77948.7734,2.2214,3.3995,3.9893,1.0,-1380.1544,12.0
1463.1168,28588.2715,28588272.0,nan,9.3931,9.3931,24.1168,0.0,nan,68.9296,3.2473,3.366,1463.1168,0.3677,-665.9774,0.0,93793.5391,2.262,3.2473,3.8965,1.0,-1380.3068,12.0
1463.2692,35499.3594,35499360.0,nan,9.3343,9.3343,19.3427,0.0,nan,65.116,3.3586,3.4208,1463.2692,0.343,-666.051,0.0,116467.7188,2.2528,3.3586,3.6315,1.0,-1380.4592,12.0
1463.4216,48007.6289,48007628.0,nan,9.2498,9.2498,14.1919,0.0,nan,59.8774,3.4759,3.4947,1463.4216,0.309,-666.1245,0.0,157505.3438,2.2353,3.4759,3.2167,1.0,-1380.6116,12.0
1463.574,57990.7148,57990716.0,nan,9.1828,9.1828,11.6447,0.0,nan,55.1569,3.5972,3.6258,1463.574,0.275,-666.198,0.0,190258.25,2.2155,3.5972,2.7944,1.0,-1380.764,12.0
1463.7264,65843.5391,65843540.0,nan,9.1837,9.1837,10.1647,0.0,nan,51.9551,3.6923,3.7471,1463.7264,0.2432,-666.2715,0.0,216022.1094,2.1958,3.6923,2.4167,1.0,-1380.9164,12.0
1463.8788,66028.7266,66028724.0,nan,9.232,9.232,10.0868,0.0,nan,48.9091,3.4974,3.8724,1463.8788,0.2194,-666.345,0.0,216629.6719,2.1851,3.4974,1.5646,1.0,-1381.0687,12.0
1464.0312,66717.4531,66717452.0,nan,9.2639,9.2639,10.0078,0.0,nan,45.4208,3.3416,4.0695,1464.0311,0.2119,-666.4186,0.0702,218889.2812,2.1906,3.3416,1.332,0.9318,-1381.2212,12.0
1464.1836,74020.6016,74020600.0,nan,9.2806,9.2806,9.0591,4.0,nan,39.9562,3.1938,3.934,1464.1836,0.2087,-666.4921,0.1377,242849.7344,2.2,3.1938,1.1046,0.8739,-1381.3735,12.0
1464.3361,90711.8438,90711848.0,nan,9.2954,9.2954,7.4258,4.0,nan,34.319,3.0362,3.5379,1464.3361,0.2003,-666.5657,0.1344,297611.0312,2.21,3.0362,0.8019,0.8941,-1381.5261,12.0
1464.4884,107251.3516,107251352.0,nan,9.3102,9.3102,6.2923,4.0,nan,29.1081,2.857,3.1817,1464.4884,0.1845,-666.6392,0.1307,351874.5312,2.2141,2.857,0.4839,0.917,-1381.6783,12.0
1464.6409,118384.5156,118384512.0,nan,9.3304,9.3304,5.6779,4.0,nan,25.0534,2.6884,2.8786,1464.6409,0.1678,-666.7128,0.1268,388400.625,2.2053,2.6884,0.1203,0.9414,-1381.8309,12.0
1464.7932,122082.5312,122082536.0,nan,9.3629,9.3629,5.4757,4.0,nan,22.1994,2.5298,2.7405,1464.7932,0.1511,-666.7863,0.1229,400533.25,2.1932,2.5298,-0.2478,0.966,-1381.9832,12.0
1464.9456,132556.2812,132556288.0,nan,9.3996,9.3996,5.0258,4.0,nan,20.9922,2.3805,2.6091,1464.9456,0.1353,-666.8598,0.119,434895.9375,2.1857,2.3805,-0.5082,0.991,-1382.1356,12.0
1465.098,165769.0781,165769072.0,nan,9.4365,9.4365,4.024,4.0,nan,20.513,2.24,2.4577,1465.098,0.124,-666.9333,0.1154,543861.8125,2.1885,2.24,-1.1953,1.0144,-1382.288,12.0
1465.2504,234022.6562,234022656.0,nan,9.426,9.426,2.8582,4.0,nan,20.6542,2.1493,2.3029,1465.2504,0.1175,-667.0068,0.1126,767790.875,2.1945,2.1493,-1.3302,1.0329,-1382.4404,12.0
1465.4028,309174.375,309174400.0,nan,9.3255,9.3255,2.167,4.0,nan,20.7554,2.0835,2.2353,1465.4028,0.113,-667.0804,0.1105,1014351.625,2.1981,2.0835,-1.4121,1.0472,-1382.5928,12.0
1465.5552,255664.2656,255664272.0,nan,9.2375,9.2375,2.6159,4.0,nan,20.4591,2.0197,2.1653,1465.5552,0.1141,-667.1539,0.1085,838793.5625,2.1942,2.0197,-1.4916,1.0605,-1382.7452,12.0
1465.7076,175869.6875,175869696.0,nan,9.1877,9.1877,3.787,4.0,nan,20.5248,1.957,2.1754,1465.7076,0.12,-667.2274,0.1073,577000.3125,2.1851,1.957,-1.5813,1.0685,-1382.8976,12.0
1465.86,120825.0312,120825032.0,nan,9.1645,9.1645,5.4893,4.0,nan,21.7885,1.9963,2.202,1465.86,0.1258,-667.301,0.1078,396407.5938,2.176,1.9963,-1.6678,1.0655,-1383.0499,12.0
1466.0125,85198.1094,85198112.0,nan,9.1604,9.1604,7.7554,4.0,nan,24.7933,2.0369,2.2288,1466.0125,0.132,-667.3745,0.1091,279521.3438,2.1678,2.0369,-1.7871,1.0568,-1383.2025,12.0
1466.1648,65367.3555,65367352.0,nan,9.097,9.097,10.0942,4.0,nan,29.858,2.0788,2.2561,1466.1648,0.1433,-667.448,0.1103,214459.8281,2.1648,2.0788,-1.8494,1.0484,-1383.3547,12.0
1466.3173,53884.8281,53884828.0,nan,9.0745,9.0745,12.2503,4.0,nan,35.3799,2.116,2.2835,1466.3173,0.1655,-667.5216,0.1113,176787.5,2.1657,2.116,-1.9749,1.042,-1383.5073,12.0
1466.4696,47208.6953,47208696.0,nan,9.162,9.162,13.9317,4.0,nan,39.1273,2.1258,2.3114,1466.4696,0.1924,-667.5951,0.1119,154884.1719,2.1578,2.1258,-1.9808,1.0381,-1383.6595,12.0
1466.6221,42690.6484,42690652.0,nan,9.0531,9.0531,15.2926,4.0,nan,41.203,2.1467,2.323,1466.6221,0.2167,-667.6686,0.1124,140061.1875,2.1419,2.1467,-1.8535,1.0347,-1383.8121,12.0
