DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,BS,CALI,CALI[DERIVED]1,CALI1,DEVI,DFL,DT,DT1,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,WATER_VOL,ZLT
1400.4583,4699.6968,4699697.0,nan,8.5,8.7132,8.7132,8.7127,0.3948,4.9433,125.7518,125.2882,0.0,nan,57.9533,3.0993,3.1895,1400.4583,0.5549,nan,0.038,0.1993,0.1993,15418.9531,1.939,4.9433,24.4381,310.2299,0.9995,0.9995,-1324.2983,21.9754,0.1992,2.0
1400.584,4829.2798,4856882.5,nan,8.5,8.7143,8.7143,8.7143,0.4231,4.8576,123.3198,123.3197,0.0,nan,58.515,2.9531,3.0099,1400.584,0.5721,nan,0.037,0.1913,0.1913,15934.6533,1.9539,4.8576,23.5961,309.4497,0.9976,0.9976,-1324.424,28.432,0.1908,2.0
1400.6106,4890.145,4890145.0,nan,8.5,8.7145,8.7145,8.715,0.4291,4.6739,122.8051,122.4574,0.0,nan,58.7737,2.9039,2.9568,1400.6106,0.5715,nan,0.0368,0.1898,0.1898,16043.7832,1.9703,4.6739,22.0049,309.2097,0.9958,0.9958,-1324.4506,29.7046,0.189,2.0
1400.7364,5272.1846,5295091.5,nan,8.5,8.7182,8.7182,8.7182,0.3965,3.8052,118.3816,118.3792,0.0,nan,59.997,2.6712,2.7059,1400.7363,0.5687,nan,0.0357,0.1829,0.1829,17372.3477,2.0477,3.8052,14.4795,308.075,0.987,0.987,-1324.5763,35.723,0.1805,2.0
1400.7631,5381.0381,5381038.0,nan,8.5,8.719,8.719,8.7231,0.3896,3.6841,117.4428,117.5134,0.0,nan,60.2182,2.6397,2.6731,1400.7631,0.5658,nan,0.0355,0.1833,0.1833,17654.3242,2.0734,3.6841,13.6416,307.8653,0.9824,0.9824,-1324.603,36.3653,0.18,2.0
1400.8888,5896.1724,5890035.5,nan,8.5,8.7459,8.7459,8.7459,0.256,3.114,113.4375,113.4374,0.0,nan,61.2597,2.4915,2.5189,1400.8888,0.5519,nan,0.0344,0.1852,0.1852,19324.2637,2.1944,3.114,9.6971,306.878,0.9606,0.9606,-1324.7288,39.389,0.1779,2.0
1400.9154,5997.7471,5997747.0,nan,8.5,8.7516,8.7516,8.7517,0.2277,3.1079,112.5899,112.9925,0.0,nan,61.3459,2.4802,2.5083,1400.9154,0.5486,nan,0.0342,0.1907,0.1907,19677.6484,2.2155,3.1079,9.6592,306.7767,0.938,0.938,-1324.7554,40.1135,0.1783,2.0
1401.0412,6364.3267,6343997.5,nan,8.5,8.7791,8.7791,8.7791,0.2717,3.079,110.8895,110.8886,0.0,nan,61.7535,2.4268,2.4582,1401.0411,0.5331,nan,0.0332,0.2166,0.2166,20813.6406,2.3154,3.079,9.4802,306.2975,0.8311,0.8311,-1324.8811,43.54,0.18,2.0
1401.0679,6417.4868,6417486.5,nan,8.5,8.7849,8.7849,8.781,0.281,3.1002,110.5286,110.8365,0.0,nan,61.7383,2.4231,2.4557,1401.0679,0.5304,nan,0.0329,0.2188,0.2188,21054.7461,2.3272,3.1002,9.6133,306.3282,0.8201,0.8201,-1324.9078,43.9482,0.1793,2.0
1401.1936,6566.1987,6551441.0,nan,8.5,8.7898,8.7898,8.7898,0.3129,3.1999,110.5913,110.5913,0.0,nan,61.6667,2.4056,2.4443,1401.1936,0.5178,nan,0.0319,0.2293,0.2293,21494.2285,2.3824,3.1999,10.2396,306.4731,0.7683,0.7683,-1325.0336,45.87,0.1762,2.0
1401.2202,6579.7876,6579787.5,nan,8.5,8.7908,8.7908,8.789,0.3197,3.2151,110.6046,110.8656,0.0,nan,61.5679,2.4031,2.4428,1401.2202,0.5157,nan,0.0317,0.2274,0.2274,21587.2305,2.3876,3.2151,10.3381,306.5184,0.7722,0.7722,-1325.0602,45.9257,0.1756,2.0
1401.346,6555.4224,6553116.0,nan,8.5,8.7853,8.7853,8.7853,0.4232,3.287,112.1629,112.1627,0.0,nan,61.1008,2.3913,2.4359,1401.3459,0.5062,nan,0.0306,0.2185,0.2185,21499.7246,2.4123,3.287,10.8041,306.7328,0.7907,0.7907,-1325.1859,46.189,0.1727,2.0
1401.3726,6547.4766,6547476.5,nan,8.5,8.7841,8.7841,8.7826,0.4451,3.2948,112.4924,112.67,0.0,nan,61.025,2.3936,2.437,1401.3726,0.5046,nan,0.0304,0.2174,0.2174,21481.2227,2.4165,3.2948,10.8563,306.9,0.791,0.791,-1325.2125,46.2668,0.172,2.0
1401.4984,6452.874,6449354.5,nan,8.5,8.77,8.77,8.77,0.5095,3.3321,115.0696,115.0693,0.0,nan,60.6661,2.4042,2.4422,1401.4984,0.4973,nan,0.0293,0.2124,0.2124,21159.3008,2.4361,3.3321,11.1031,307.6906,0.7922,0.7922,-1325.3384,46.635,0.1683,2.0
1401.525,6428.6069,6428607.0,nan,8.5,8.767,8.767,8.7681,0.5231,3.3604,115.6145,115.6716,0.0,nan,60.5589,2.4152,2.4489,1401.525,0.4968,nan,0.0291,0.2132,0.2132,21091.2305,2.4385,3.3604,11.2959,307.9672,0.788,0.788,-1325.365,46.6205,0.168,2.0
1401.6508,6299.3564,6290649.0,nan,8.5,8.7593,8.7593,8.7593,0.5671,3.494,118.5203,118.52,0.0,nan,60.0518,2.4668,2.481,1401.6508,0.4945,nan,0.0281,0.2167,0.2167,20638.6133,2.4495,3.494,12.2078,309.2755,0.7679,0.7679,-1325.4907,46.552,0.1664,2.0
1401.6774,6261.4785,6261478.5,nan,8.5,8.7577,8.7577,8.7565,0.5764,3.5225,119.1347,119.0607,0.0,nan,59.9275,2.4803,2.4896,1401.6774,0.4953,nan,0.0278,0.219,0.219,20542.9082,2.4474,3.5225,12.4121,309.63,0.7609,0.7609,-1325.5173,46.4806,0.1666,2.0
1401.8032,6108.6514,6104976.0,nan,8.5,8.7433,8.7433,8.7433,0.5062,3.6576,121.6181,121.6178,0.0,nan,59.3397,2.5439,2.5301,1401.8031,0.4992,nan,0.0268,0.2299,0.2299,20029.4492,2.4374,3.6576,13.3782,311.3066,0.7279,0.7279,-1325.6432,46.143,0.1674,2.0
1401.8298,6071.8843,6071884.0,nan,8.5,8.7402,8.7402,8.7416,0.4914,3.6125,122.1432,122.1149,0.0,nan,59.3864,2.554,2.538,1401.8297,0.5012,nan,0.0266,0.2288,0.2288,19920.8789,2.4332,3.6125,13.0601,311.7679,0.7262,0.7262,-1325.6698,45.0334,0.1662,2.0
1401.9556,5909.8193,5899702.0,nan,8.5,8.7339,8.7339,8.7339,0.3904,3.3994,124.4659,124.4656,0.0,nan,59.607,2.6021,2.5755,1401.9556,0.5104,nan,0.0255,0.2235,0.2235,19355.9785,2.4133,3.3994,11.5559,313.9494,0.718,0.718,-1325.7955,39.786,0.1605,2.0
1401.9822,5863.2944,5863294.5,nan,8.5,8.7326,8.7326,8.7321,0.369,3.3334,124.957,125.0137,0.0,nan,59.5843,2.6138,2.5882,1401.9822,0.5129,nan,0.0253,0.1998,0.1998,19236.5312,2.4037,3.3334,11.1323,314.3426,0.7475,0.7475,-1325.8221,35.3769,0.1461,2.0
1402.108,5633.6802,5618329.5,nan,8.5,8.7234,8.7234,8.7234,0.3664,3.0215,127.6061,127.6059,0.0,nan,59.4765,2.6687,2.6479,1402.1079,0.5248,nan,0.0242,0.0878,0.0878,18432.8398,2.3586,3.0215,9.1292,316.2024,0.8869,0.8869,-1325.948,14.525,0.0779,2.0
1402.1346,5566.5327,5566532.5,nan,8.5,8.7214,8.7214,8.7204,0.3659,3.0099,128.1663,128.2277,0.0,nan,59.0721,2.6861,2.6689,1402.1345,0.5269,nan,0.024,0.0725,0.0743,18262.9023,2.3407,3.0099,9.0603,316.4682,0.9067,0.9067,-1325.9746,11.9898,0.0643,2.0
1402.2604,5242.5913,5238661.0,nan,8.5,8.7065,8.7065,8.7065,0.2641,2.9554,131.169,131.1687,0.0,nan,57.1595,2.7685,2.7682,1402.2604,0.537,nan,0.023,0.0001,0.01,17187.207,2.2561,2.9554,8.7342,317.7254,1.0,1.0,-1326.1003,0.0,0.0001,2.0
1402.287,5169.3335,5169333.5,nan,8.5,8.7034,8.7034,8.7032,0.2426,3.009,131.8039,131.8538,0.0,nan,56.2432,2.7889,2.7941,1402.287,0.5388,nan,0.0227,0.0001,0.01,16959.7559,2.2354,3.009,9.0678,317.7686,1.0,1.0,-1326.127,0.0,0.0001,2.0
1402.4128,4821.998,4821038.5,nan,8.5,8.6876,8.6876,8.6876,0.1968,3.2627,135.0924,135.0942,0.0,nan,51.9101,2.8859,2.9166,1402.4127,0.5473,nan,0.0217,0.0001,0.01,15817.0566,2.1372,3.2627,10.6453,317.9732,1.0,1.0,-1326.2528,0.0,0.0001,2.0
1402.4395,4747.1162,4747116.0,nan,8.5,8.6843,8.6843,8.6834,0.1871,3.323,135.7904,135.8251,0.0,nan,50.5502,2.9014,2.938,1402.4395,0.5498,nan,0.0215,0.0001,0.01,15574.5283,2.1149,3.323,11.0596,317.9156,1.0,1.0,-1326.2795,0.0,0.0001,2.0
1402.5652,4398.6934,4392488.5,nan,8.5,8.6635,8.6635,8.6635,0.2535,3.6069,139.2657,139.2658,3.0,nan,44.1479,2.9746,3.0389,1402.5652,0.5617,nan,0.0204,0.0001,0.01,14411.0518,2.0098,3.6069,13.0099,317.6446,1.0,1.0,-1326.4052,0.0,0.0001,2.0
1402.5918,4317.4438,4317444.0,nan,8.5,8.6591,8.6591,8.6597,0.2675,3.6127,140.0011,139.9044,3.0,nan,42.6992,2.9922,3.0602,1402.5918,0.5663,nan,0.0202,0.0001,0.01,14164.8428,1.9831,3.6127,13.0514,317.5896,1.0,1.0,-1326.4318,0.0,0.0001,2.0
1402.7176,3959.8208,3958235.5,nan,8.5,8.6419,8.6419,8.6418,0.2582,3.6398,142.923,142.9246,3.0,nan,35.8476,3.0756,3.1605,1402.7175,0.5884,nan,0.0191,0.0001,0.01,12986.3369,1.8568,3.6398,13.2478,317.3294,1.0,1.0,-1326.5575,0.0,0.0001,3.0
1402.7443,3881.9966,3881996.5,nan,8.5,8.6382,8.6382,8.6404,0.2562,3.6362,143.5432,143.2983,3.0,nan,34.8452,3.1521,3.2339,1402.7443,0.5953,nan,0.0189,0.0001,0.01,12736.209,1.8282,3.6362,13.2224,317.3156,1.0,1.0,-1326.5842,0.0,0.0001,3.0
1402.87,3558.6138,3570589.25,nan,8.5,8.6336,8.6336,8.6336,0.254,3.6198,145.0574,145.0574,3.0,nan,30.1261,3.5122,3.5794,1402.87,0.6278,nan,0.0179,0.0001,0.01,11714.5322,1.6936,3.6198,13.1027,317.2507,1.0,1.0,-1326.71,0.0,0.0001,3.0
1402.8966,3504.6909,3504690.75,nan,8.5,8.6326,8.6326,8.6334,0.2535,3.9108,145.3778,145.0327,3.0,nan,30.1924,3.6512,3.7022,1402.8966,0.6348,nan,0.0176,0.0001,0.01,11498.3301,1.6716,3.9108,15.6949,317.4512,1.0,1.0,-1326.7366,0.0,0.0001,3.0
1403.0224,3297.2471,3318554.25,nan,8.5,8.6325,8.6325,8.6325,0.3031,5.2872,144.9157,144.9154,3.0,nan,30.5063,4.3088,4.2832,1403.0223,0.668,nan,0.0166,0.0001,0.01,10887.6455,1.5677,5.2872,27.9542,318.399,1.0,1.0,-1326.8623,0.0,0.0001,3.0
1403.0491,3279.0483,3279048.25,nan,8.5,8.6325,8.6325,8.6326,0.3136,5.7552,144.8176,144.3888,3.0,nan,31.5333,4.3654,4.3236,1403.0491,0.672,nan,0.0164,0.0001,0.01,10758.0322,1.558,5.7552,34.153,318.6809,1.0,1.0,-1326.889,0.0,0.0001,3.0
1403.1748,3248.0825,3273610.25,nan,8.5,8.6329,8.6329,8.6329,0.2872,7.9584,141.9095,141.9094,3.0,nan,36.3683,4.6318,4.5137,1403.1748,0.691,nan,0.0153,0.0001,0.01,10740.1914,1.5122,7.9584,63.3361,320.0079,1.0,1.0,-1327.0148,0.0,0.0001,3.0
1403.2014,3272.4595,3272459.5,nan,8.5,8.633,8.633,8.6329,0.2816,7.8945,141.2941,140.9391,3.0,nan,38.0587,4.5284,4.4131,1403.2014,0.6893,nan,0.0151,0.0001,0.01,10736.416,1.517,7.8945,62.3418,320.2606,1.0,1.0,-1327.0414,0.0,0.0001,3.0
1403.3272,3441.2678,3472123.5,nan,8.5,8.633,8.633,8.633,0.2675,7.5921,136.3495,136.3501,3.0,nan,46.0532,4.0395,3.9373,1403.3271,0.6816,nan,0.014,0.0001,0.01,11391.4814,1.5394,7.5921,57.6395,321.4557,1.0,1.0,-1327.1671,0.0,0.0001,3.0
1403.3538,3514.3418,3514341.75,nan,8.5,8.633,8.633,8.6316,0.2645,7.1271,135.304,135.2036,3.0,nan,47.8573,3.8916,3.8009,1403.3538,0.6744,nan,0.0138,0.0001,0.01,11529.9932,1.5601,7.1271,51.818,321.6721,1.0,1.0,-1327.1937,0.0,0.0001,3.0
1403.4796,3893.0781,3926854.5,nan,8.5,8.6251,8.6251,8.6251,0.2761,4.9281,129.7813,129.7819,3.0,nan,56.3895,3.1922,3.1556,1403.4796,0.6407,nan,0.0128,0.0001,0.01,12883.3809,1.6576,4.9281,24.2861,322.6956,1.0,1.0,-1327.3196,0.0,0.0001,3.0
1403.5062,4014.0789,4014079.0,nan,8.5,8.6234,8.6234,8.6219,0.2786,4.667,128.6135,128.8391,3.0,nan,57.8592,3.1024,3.0736,1403.5062,0.6314,nan,0.0125,0.0001,0.01,13169.5508,1.6938,4.667,22.1032,322.8073,1.0,1.0,-1327.3462,0.0,0.0001,3.0
1403.632,4569.5781,4585572.0,nan,8.5,8.6066,8.6066,8.6066,0.3064,3.4322,124.3799,124.3804,3.0,nan,64.8102,2.6779,2.6856,1403.632,0.5875,nan,0.0115,0.0001,0.01,15044.5273,1.8647,3.4322,11.7798,323.3354,1.0,1.0,-1327.4719,0.0,0.0001,3.0
1403.6586,4706.4126,4706412.5,nan,8.5,8.6031,8.6031,8.6043,0.3123,3.3761,123.4847,123.8072,3.0,nan,65.88,2.6366,2.6486,1403.6586,0.5796,nan,0.0113,0.0001,0.01,15440.9854,1.9067,3.3761,11.413,323.4027,1.0,1.0,-1327.4985,0.0,0.0001,3.0
1403.7844,5299.3662,5275448.0,nan,8.5,8.5931,8.5931,8.5931,0.2722,3.111,121.0966,121.0968,0.0,nan,70.9392,2.4415,2.4736,1403.7843,0.5422,nan,0.0102,0.0001,0.01,17307.9004,2.1054,3.111,9.6783,323.7211,1.0,1.0,-1327.6244,0.0,0.0001,4.0
1403.811,5395.7686,5395768.5,nan,8.5,8.591,8.591,8.5929,0.2637,3.139,120.5916,120.9265,0.0,nan,71.5606,2.4262,2.4603,1403.8109,0.5375,nan,0.01,0.0006,0.01,17702.6523,2.1348,3.139,9.8567,323.7339,1.0,1.0,-1327.651,1.3646,0.0006,4.0
1403.9368,5769.269,5733703.5,nan,8.5,8.5917,8.5917,8.5917,0.298,3.2711,120.1207,120.1207,0.0,nan,74.4992,2.3534,2.3975,1403.9368,0.5153,nan,0.0089,0.0029,0.01,18811.3633,2.2736,3.2711,10.7004,323.7946,1.0,1.0,-1327.7767,7.818,0.0029,4.0
1403.9634,5805.1587,5805159.0,nan,8.5,8.5919,8.5919,8.5935,0.3053,3.2946,120.0211,120.218,0.0,nan,74.734,2.344,2.389,1403.9634,0.5136,nan,0.0087,0.0053,0.0112,19045.7969,2.2859,3.2946,10.8572,323.8047,1.0,1.0,-1327.8033,14.8398,0.0053,4.0
1404.0892,5919.8477,5905391.0,nan,8.5,8.6016,8.6016,8.6016,0.3096,3.4057,120.6782,120.6781,0.0,nan,75.8442,2.2993,2.3489,1404.0891,0.5053,nan,0.0077,0.0169,0.0169,19374.6426,2.3438,3.4057,11.5988,323.8524,1.0,1.0,-1327.9292,48.048,0.0169,4.0
1404.1158,5926.585,5926585.0,nan,8.5,8.6037,8.6037,8.6032,0.3105,3.3916,120.8171,120.7912,0.0,nan,75.8056,2.2979,2.3479,1404.1157,0.5054,nan,0.0074,0.0183,0.0183,19444.1758,2.3492,3.3916,11.5037,323.7953,1.0,1.0,-1327.9558,52.3194,0.0183,4.0
1404.2416,5965.4946,5957088.0,nan,8.5,8.6106,8.6106,8.6105,0.2866,3.3247,121.3264,121.3263,0.0,nan,75.6233,2.2913,2.343,1404.2416,0.5057,nan,0.0064,0.025,0.025,19544.2539,2.3746,3.3247,11.0537,323.5248,1.0,1.0,-1328.0815,72.52,0.025,4.0
1404.2682,5963.5381,5963538.0,nan,8.5,8.612,8.612,8.6128,0.2816,3.2949,121.4341,121.346,0.0,nan,75.2481,2.3099,2.3616,1404.2682,0.5068,nan,0.0062,0.0245,0.0245,19565.4141,2.3759,3.2949,10.8603,323.3922,1.0,1.0,-1328.1082,71.1879,0.0245,4.0
1404.394,5979.0527,5969655.0,nan,8.5,8.6235,8.6235,8.6236,0.2729,3.1537,121.4392,121.4392,0.0,nan,73.4735,2.3981,2.4497,1404.3939,0.5121,nan,0.0051,0.0221,0.0221,19585.4805,2.3822,3.1537,9.9456,322.7648,1.0,1.0,-1328.234,64.888,0.0221,4.0
1404.4207,5970.9531,5970953.0,nan,8.5,8.626,8.626,8.6228,0.2711,3.1674,121.4403,121.6004,0.0,nan,72.5,2.4614,2.512,1404.4207,0.514,nan,0.0049,0.0197,0.0199,19589.7402,2.379,3.1674,10.0336,322.6294,1.0,1.0,-1328.2607,57.7801,0.0197,4.0
1404.5464,5888.5063,5872220.5,nan,8.5,8.6195,8.6195,8.6195,0.2676,3.2324,122.3593,122.3594,0.0,nan,67.9166,2.7598,2.8053,1404.5464,0.5231,nan,0.0038,0.0083,0.01,19265.8164,2.3639,3.2324,10.4481,321.9921,1.0,1.0,-1328.3864,24.317,0.0083,4.0
1404.573,5851.3276,5851327.5,nan,8.5,8.6181,8.6181,8.6208,0.2669,3.3356,122.5538,122.9081,0.0,nan,66.3288,2.8902,2.9319,1404.573,0.526,nan,0.0036,0.0069,0.01,19197.2695,2.3527,3.3356,11.1769,321.8223,1.0,1.0,-1328.413,20.0727,0.0069,4.0
1404.6988,5585.3369,5548930.0,nan,8.5,8.6271,8.6271,8.6271,0.2038,3.8241,125.5018,125.5034,0.0,nan,58.8195,3.5067,3.5308,1404.6987,0.5401,nan,0.0026,0.0001,0.01,18205.1504,2.2998,3.8241,14.624,321.0192,1.0,1.0,-1328.5387,0.0,0.0001,4.0
1404.7255,5484.7485,5484748.5,nan,8.5,8.629,8.629,8.632,0.1904,4.0258,126.1275,126.5942,0.0,nan,56.8444,3.7318,3.7512,1404.7255,0.5449,nan,0.0023,0.0001,0.01,17994.582,2.2696,4.0258,16.3989,320.9289,1.0,1.0,-1328.5654,0.0,0.0001,4.0
1404.8512,4922.978,4892506.0,nan,8.5,8.6549,8.6549,8.6549,0.2308,4.9755,131.7295,131.7297,0.0,nan,47.5459,4.7917,4.7885,1404.8512,0.5671,nan,0.0013,0.0001,0.01,16051.5283,2.1276,4.9755,24.7551,320.504,1.0,1.0,-1328.6912,0.0,0.0001,4.0
1404.8778,4767.1782,4767178.5,nan,8.5,8.6604,8.6604,8.6669,0.2393,5.4837,132.915,133.0837,0.0,nan,45.5612,5.101,5.0995,1404.8778,0.575,nan,0.0011,0.0001,0.01,15640.3496,2.0788,5.4837,31.293,320.4672,1.0,1.0,-1328.7178,0.0,0.0001,4.0
1405.0036,4038.4331,4050632.25,nan,8.5,8.7233,8.7233,8.7234,0.3096,7.8875,139.4835,139.4871,0.0,nan,36.175,6.5636,6.57,1405.0035,0.6123,nan,0.0,0.0001,0.01,13289.4756,1.8481,7.8875,62.213,320.293,1.0,1.0,-1328.8435,0.0,0.0001,4.0
1405.0303,3898.5513,3898551.25,nan,8.5,8.7367,8.7367,8.7341,0.3245,8.9415,140.8776,140.6329,0.0,nan,34.5482,7.0086,7.0234,1405.0303,0.6236,nan,0.0,0.0001,0.01,12790.5225,1.8019,8.9415,85.1816,320.3008,1.0,1.0,-1328.8702,0.0,0.0001,4.0
1405.156,3307.2632,3335465.75,nan,8.5,8.7848,8.7848,8.7848,0.3533,13.9038,146.0269,146.0271,0.0,nan,26.8897,9.1033,9.1578,1405.156,0.6769,nan,0.0,0.0001,0.01,10943.1289,1.5845,13.9038,193.3151,320.337,1.0,1.0,-1328.996,0.0,0.0001,4.0
1405.1826,3216.3083,3216308.5,nan,8.5,8.795,8.795,8.7873,0.3594,15.3896,147.1166,146.6745,0.0,nan,25.9358,10.031,10.133,1405.1826,0.6901,nan,0.0,0.0001,0.01,10552.1934,1.5524,15.3896,247.279,320.3023,1.0,1.0,-1329.0226,0.0,0.0001,4.0
1405.3084,2851.2305,2874140.25,nan,8.5,8.799,8.799,8.799,0.2435,22.4163,149.7365,149.7362,0.0,nan,21.4249,14.4183,14.7451,1405.3083,0.7524,nan,0.0,0.0001,0.01,9429.5947,1.4007,22.4163,502.4919,320.1379,1.0,1.0,-1329.1483,0.0,0.0001,4.0
1405.335,2801.79,2801790.0,nan,8.5,8.7998,8.7998,8.798,0.219,22.9734,150.2905,149.9297,0.0,nan,20.9676,15.6001,16.0323,1405.335,0.7643,nan,0.0,0.0001,0.01,9192.2246,1.3815,22.9734,529.2472,319.9527,1.0,1.0,-1329.1749,0.0,0.0001,4.0
1405.4608,2608.0576,2629463.75,nan,8.5,8.7934,8.7934,8.7934,0.215,25.6082,150.8446,150.8446,3.0,nan,18.805,21.1891,22.1199,1405.4607,0.8204,nan,0.0,0.0001,0.01,8626.8496,1.2907,25.6082,655.782,319.077,1.0,1.0,-1329.3008,0.0,0.0001,4.0
1405.4874,2593.0259,2593026.0,nan,8.5,8.7921,8.7921,8.7928,0.2141,25.7043,150.9618,150.8609,3.0,nan,18.5452,21.9902,22.8366,1405.4873,0.8294,nan,0.0,0.0001,0.01,8507.3027,1.2843,25.7043,660.7572,318.9033,1.0,1.0,-1329.3274,0.0,0.0001,4.0
1405.6132,2531.9102,2544349.25,nan,8.5,8.7896,8.7896,8.7896,0.1486,26.1589,150.9379,150.938,3.0,nan,17.3166,25.7789,26.2258,1405.6132,0.8722,nan,0.0,0.0001,0.01,8347.6025,1.2538,26.1589,684.2865,318.0819,1.0,1.0,-1329.4531,0.0,0.0001,4.0
1405.6398,2534.0566,2534056.75,nan,8.5,8.7891,8.7891,8.7876,0.1347,26.2963,150.9329,150.9263,3.0,nan,17.1858,26.3872,26.6963,1405.6398,0.8803,nan,0.0,0.0001,0.01,8313.834,1.2548,26.2963,691.5857,317.8649,1.0,1.0,-1329.4797,0.0,0.0001,4.0
1405.7656,2544.8523,2543607.25,nan,8.5,8.778,8.778,8.778,0.3865,26.9464,150.871,150.871,3.0,nan,16.5672,29.2642,28.9212,1405.7655,0.9184,nan,0.0,0.0001,0.01,8345.168,1.2597,26.9464,726.1058,316.8386,1.0,1.0,-1329.6056,0.0,0.0001,4.0
1405.7922,2545.6267,2545626.75,nan,8.5,8.7757,8.7757,8.7727,0.4397,27.6627,150.8579,150.865,3.0,nan,16.5248,30.0169,29.7664,1405.7921,0.9268,nan,0.0,0.0001,0.01,8351.7939,1.2599,27.6627,767.6545,316.6732,1.0,1.0,-1329.6322,0.0,0.0001,4.0
1405.918,2548.6023,2545708.25,nan,8.5,8.7477,8.7477,8.7477,0.4138,31.0508,150.8368,150.8368,3.0,nan,16.3245,33.5766,33.7633,1405.918,0.9663,nan,0.0,0.0001,0.01,8352.0615,1.2612,31.0508,964.1522,315.8912,1.0,1.0,-1329.7579,0.0,0.0001,4.0
1405.9446,2545.7256,2545725.5,nan,8.5,8.7418,8.7418,8.744,0.4083,32.2291,150.8323,150.8172,3.0,nan,16.2783,34.1784,34.3614,1405.9446,0.9729,nan,0.0,0.0001,0.01,8352.1182,1.2598,32.2291,1045.2809,315.916,1.0,1.0,-1329.7845,0.0,0.0001,4.0
1406.0704,2533.5786,2530764.75,nan,8.5,8.7263,8.7263,8.7263,0.5114,37.8017,150.7242,150.7243,3.0,nan,16.0597,37.0243,37.1902,1406.0703,1.0039,nan,0.0,0.0001,0.01,8303.0342,1.2529,37.8017,1428.9648,316.0334,1.0,1.0,-1329.9104,0.0,0.0001,4.0
1406.097,2527.6013,2527601.25,nan,8.5,8.723,8.723,8.7251,0.5332,38.6404,150.7014,150.6752,3.0,nan,16.0969,37.126,37.0837,1406.0969,1.0071,nan,0.0,0.0001,0.01,8292.6553,1.2497,38.6404,1496.4072,316.1302,1.0,1.0,-1329.937,0.0,0.0001,4.0
1406.2228,2501.8013,2501850.5,nan,8.5,8.7193,8.7193,8.7193,0.5067,42.6071,150.4433,150.4433,3.0,nan,16.2727,37.6071,36.5799,1406.2228,1.0224,nan,0.0,0.0001,0.01,8208.1709,1.2348,42.6071,1815.3641,316.5876,1.0,1.0,-1330.0627,0.0,0.0001,4.0
1406.2494,2496.4055,2496405.5,nan,8.5,8.7185,8.7185,8.715,0.5011,42.6031,150.3887,150.3905,3.0,nan,16.3387,37.5017,36.4523,1406.2494,1.0202,nan,0.0,0.0001,0.01,8190.3071,1.2317,42.6031,1815.024,316.7382,1.0,1.0,-1330.0894,0.0,0.0001,4.0
1406.3752,2470.6682,2473133.25,nan,8.5,8.6947,8.6947,8.6947,0.4068,42.5842,150.1406,150.1405,3.0,nan,16.651,37.0033,35.8487,1406.3751,1.0097,nan,0.0,0.0001,0.01,8113.9541,1.217,42.5842,1813.4159,317.4504,1.0,1.0,-1330.2152,0.0,0.0001,4.0
1406.4019,2468.1938,2468194.0,nan,8.5,8.6897,8.6897,8.689,0.3868,42.4437,150.088,150.0831,3.0,nan,16.611,36.6939,35.8148,1406.4019,1.0027,nan,0.0,0.0001,0.01,8097.749,1.2154,42.4437,1801.5627,317.5803,1.0,1.0,-1330.2419,0.0,0.0001,4.0
1406.5276,2456.9741,2459251.25,nan,8.5,8.6618,8.6618,8.6618,0.2308,41.7823,149.8126,149.8126,3.0,nan,16.4224,35.2374,35.6552,1406.5276,0.9696,nan,0.0,0.0001,0.01,8068.4092,1.2076,41.7823,1745.7599,318.1917,1.0,1.0,-1330.3676,0.0,0.0001,4.0
1406.5542,2457.3586,2457358.75,nan,8.5,8.6559,8.6559,8.6648,0.1978,41.6555,149.7543,149.7119,3.0,nan,16.5411,34.1126,34.6413,1406.5542,0.9589,nan,0.0,0.0001,0.01,8062.2002,1.2073,41.6555,1735.2563,318.3413,1.0,1.0,-1330.3942,0.0,0.0001,4.0
1406.68,2463.1743,2463494.75,nan,8.5,8.6791,8.6791,8.6791,0.094,41.0558,149.2363,149.2359,3.0,nan,17.1025,28.7932,29.8461,1406.6799,0.9081,nan,0.0,0.0001,0.01,8082.3315,1.206,41.0558,1685.5819,319.049,1.0,1.0,-1330.5199,0.0,0.0001,4.0
1406.7067,2464.7969,2464797.0,nan,8.5,8.684,8.684,8.6924,0.072,40.9881,149.1263,149.0615,3.0,nan,17.796,27.0125,27.9702,1406.7067,0.8989,nan,0.0,0.0001,0.01,8086.604,1.2059,40.9881,1680.0487,319.1945,1.0,1.0,-1330.5466,0.0,0.0001,4.0
1406.8324,2478.6104,2480543.5,nan,8.5,8.7551,8.7551,8.7551,0.1309,40.6694,148.2404,148.2404,3.0,nan,21.0606,18.6291,19.1385,1406.8324,0.8559,nan,0.0,0.0001,0.01,8138.2661,1.2055,40.6694,1653.9994,319.8797,1.0,1.0,-1330.6724,0.0,0.0001,4.0
