DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,BIT,CALI,NPHI,DT,DTDS,FACIES,FLD1,GR,M2R1,LLD,NPHI_1,PEF,PERF_INT,PERMEABILITY,PHIT,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD_1,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,TEMP,TH,U,VCL,WATER_VOL,RHOB_1,ZLT
1432.7124,5883.7305,5883730.5,nan,0.2159,9.0294,0.4751,121.392,121.392,0.0,0.0,85.0938,2.2399,2.2037,0.4751,3.7518,nan,0.1267,0.6553,0.0405,0.0405,19303.5781,2.3433,1.9216,1.9216,3.6925,253.3089,1.0,1.0,-1352.2124,153.5616,0.0,0.0,79.453,0.0405,2.3433,6.0
1432.8648,5659.9502,5659978.0,nan,0.2159,9.0286,0.4533,125.0391,125.0391,0.0,0.0,85.7704,2.0129,2.0044,0.4533,3.9924,nan,0.3475,0.6869,0.0542,0.0542,18569.4805,2.3219,1.7478,1.7478,3.0548,254.1601,1.0,1.0,-1352.3647,153.5694,0.0,0.0,77.436,0.0542,2.3219,6.0
1433.0172,5506.3945,5506394.5,nan,0.2159,9.0345,0.4465,128.1441,128.1441,0.0,0.0,86.5173,1.8143,1.8239,0.4465,4.2872,nan,0.3078,0.7165,0.0512,0.0512,18065.5996,2.315,1.5904,1.5904,2.5294,254.7908,1.0,1.0,-1352.5172,153.5773,0.0,0.0,82.417,0.0512,2.315,6.0
1433.1696,5332.1816,5332193.0,nan,0.2159,9.0395,0.476,132.085,132.085,0.0,0.0,86.0885,1.6842,1.6989,0.476,4.5724,nan,0.1498,0.7554,0.0429,0.0429,17494.0723,2.3107,1.4814,1.4814,2.1946,254.9901,1.0,1.0,-1352.6696,153.5851,0.0,0.0,88.049,0.0429,2.3107,6.0
1433.322,5220.0386,5220038.5,nan,0.2159,9.0685,0.5018,134.9635,134.9635,0.0,0.0,84.5236,1.646,1.6515,0.5018,4.9165,nan,0.012,0.7847,0.0196,0.0196,17126.1113,2.3114,1.4402,1.4402,2.074,254.685,1.0,1.0,-1352.822,153.5929,0.0,0.0,90.739,0.0196,2.3114,6.0
1433.4744,5312.5234,5312562.0,nan,0.2159,9.1324,0.4858,133.727,133.727,0.0,0.0,83.649,1.7515,1.7338,0.4858,5.2366,nan,0.0,0.777,0.002,0.01,17429.6641,2.3308,1.6747,1.6747,2.8047,253.69,1.0,1.0,-1352.9744,153.6007,0.0,0.0,87.533,0.002,2.3308,6.0
1433.6268,5605.6978,5605698.0,nan,0.2159,9.1437,0.4571,129.1582,129.1582,0.0,0.0,82.3121,2.0245,1.9641,0.4571,5.4606,nan,0.0,0.7421,0.0001,0.01,18391.3965,2.3754,2.0534,2.0534,4.2165,251.9436,1.0,1.0,-1353.1268,153.6086,0.0,0.0,72.607,0.0001,2.3754,6.0
1433.7792,6288.6733,6288673.5,nan,0.2159,9.0567,0.4443,119.8519,119.8519,0.0,0.0,77.7249,2.4116,2.2877,0.4443,5.8502,nan,0.0,0.6725,0.0001,0.01,20632.1309,2.4728,2.8393,2.8393,8.0613,250.1981,1.0,1.0,-1353.2792,153.6164,0.0,0.0,56.815,0.0001,2.4728,6.0
1433.9316,7709.7983,7709798.5,nan,0.2159,8.958,0.4497,104.0933,104.0933,0.0,0.0,69.3768,2.8998,2.7011,0.4497,6.6621,nan,0.0,0.5535,0.0001,0.01,25294.6152,2.633,3.684,3.684,13.5716,249.5734,1.0,1.0,-1353.4316,153.6242,0.0,0.0,46.921,0.0001,2.633,6.0
1434.084,9134.7002,9134701.0,nan,0.2159,8.9237,0.4606,92.2605,92.2605,0.0,0.0,60.7221,3.4169,3.1672,0.4606,6.9423,nan,0.0,0.4671,0.0001,0.01,29969.4902,2.765,4.1541,4.1541,17.2562,250.2237,1.0,1.0,-1353.584,153.632,0.0,0.0,45.395,0.0001,2.765,6.0
1434.2364,9064.6709,9064416.0,nan,0.2159,8.9252,0.4645,92.0318,92.0318,0.0,0.0,57.7242,3.3361,3.1777,0.4645,5.614,nan,0.0,0.4577,0.0001,0.01,29738.8965,2.737,3.7232,3.7232,13.8619,251.3423,1.0,1.0,-1353.7365,153.6399,0.0,0.0,55.32,0.0001,2.737,6.0
1434.3888,8055.3545,8055354.5,nan,0.2159,8.931,0.4746,98.0463,98.0463,0.0,0.0,64.45,2.6556,2.6275,0.4746,4.5991,nan,0.0,0.4817,0.0001,0.01,26428.3281,2.5912,2.6416,2.6416,6.9778,252.3061,1.0,1.0,-1353.8888,153.6477,0.0,0.0,70.564,0.0001,2.5912,6.0
1434.5412,6973.7373,6973889.0,nan,0.2159,8.9336,0.5095,108.3187,108.3187,0.0,0.0,77.2837,2.1698,2.194,0.5095,4.5519,nan,0.0001,0.5572,0.0042,0.01,22880.2148,2.4783,2.1072,2.1072,4.4402,252.8978,1.0,1.0,-1354.0413,153.6555,0.0,0.0,82.154,0.0042,2.4783,6.0
1434.6936,6272.1636,6272164.0,nan,0.2159,8.9306,0.5358,117.1593,117.1593,0.0,0.0,85.9314,1.9966,2.0555,0.5358,4.7601,nan,0.0001,0.6296,0.0039,0.01,20577.9648,2.4109,1.9644,1.9644,3.859,252.931,1.0,1.0,-1354.1936,153.6633,0.0,0.0,82.8,0.0039,2.4109,6.0
1434.846,6272.4688,6272520.5,nan,0.2159,8.9248,0.5297,117.1536,117.1536,0.0,0.0,86.88,1.9374,2.0255,0.5297,4.9838,nan,0.0015,0.6295,0.0103,0.0103,20579.1367,2.4109,2.0542,2.0542,4.2195,252.3811,1.0,1.0,-1354.3459,153.6712,0.0,0.0,76.867,0.0103,2.4109,6.0
1434.9984,6559.9521,6559952.0,nan,0.2159,8.9205,0.5219,113.4366,113.4366,0.0,0.0,84.2421,1.885,1.9982,0.5219,5.1302,nan,0.0051,0.5996,0.0148,0.0148,21522.1523,2.4414,2.107,2.107,4.4393,251.5881,1.0,1.0,-1354.4984,153.679,0.0,0.0,73.056,0.0148,2.4414,6.0
1435.1508,6715.3569,6715329.0,nan,0.2159,8.9201,0.5199,111.574,111.574,0.0,0.0,81.75,1.8895,2.0267,0.5199,5.1809,nan,0.012,0.585,0.0195,0.0195,22031.9199,2.4582,2.1858,2.1858,4.7775,250.8798,1.0,1.0,-1354.6508,153.6868,0.0,0.0,70.961,0.0195,2.4582,6.0
1435.3032,6747.1636,6747163.5,nan,0.2159,8.9222,0.5248,111.0616,111.0616,0.0,0.0,78.9331,1.9978,2.1651,0.5248,5.2269,nan,0.0484,0.5799,0.0316,0.0316,22136.3633,2.4585,2.3891,2.3891,5.7079,250.3062,1.0,1.0,-1354.8032,153.6946,0.0,0.0,69.005,0.0316,2.4585,6.0
1435.4556,6743.5791,6743579.0,nan,0.2159,8.9252,0.5409,110.8856,110.8856,0.0,0.0,75.9496,2.1742,2.3758,0.5409,5.1881,nan,0.0809,0.5768,0.0395,0.0395,22124.6035,2.4533,2.4383,2.4383,5.9451,249.9273,1.0,1.0,-1354.9556,153.7025,0.0,0.0,70.488,0.0395,2.4533,7.0
1435.608,6541.2852,6541285.5,nan,0.2159,8.9291,0.5591,112.3205,112.3205,0.0,0.0,72.7023,2.37,2.5957,0.5591,4.357,nan,0.0001,0.5805,0.0046,0.01,21460.9102,2.4105,2.3103,2.3103,5.3377,249.9601,1.0,1.0,-1355.108,153.7103,0.0,0.0,8.01,0.0046,2.4105,7.0
1435.7604,5823.5967,5823596.5,nan,0.2159,8.9305,0.5667,117.6419,117.6419,3.0,0.0,68.7639,2.661,2.8903,0.5667,3.018,nan,0.0,0.5932,0.0001,0.01,19106.2871,2.2477,2.5204,2.5204,6.3526,250.4643,1.0,1.0,-1355.2604,153.7181,0.0,0.0,0.0,0.0001,2.2477,7.0
1435.9128,4767.2642,4767264.5,nan,0.2159,8.9262,0.564,126.6509,126.6509,3.0,0.0,62.8579,3.2458,3.4666,0.564,2.6036,nan,0.0,0.6168,0.0001,0.01,15640.6309,1.9809,3.023,3.023,9.1385,251.1666,1.0,1.0,-1355.4128,153.7259,0.0,0.0,0.0,0.0001,1.9809,7.0
1436.0652,3907.1162,3907116.25,nan,0.2159,8.9195,0.5552,136.4187,136.4187,3.0,0.0,55.8906,4.1037,4.2847,0.5552,3.0237,nan,0.0,0.657,0.0001,0.01,12818.623,1.7487,3.7363,3.7363,13.9599,251.7091,1.0,1.0,-1355.5652,153.7338,0.0,0.0,0.0,0.0001,1.7487,7.0
1436.2176,3644.1265,3644323.75,nan,0.2159,8.9145,0.5618,141.9814,141.9814,3.0,0.0,51.8825,4.3747,4.5062,0.5618,3.5858,nan,0.0,0.7004,0.0001,0.01,11956.4424,1.6975,3.9293,3.9293,15.4394,252.0031,1.0,1.0,-1355.7177,153.7416,0.0,0.0,0.0,0.0001,1.6975,7.0
1436.37,3857.4795,3857479.5,nan,0.2159,8.9126,0.5828,140.7816,140.7816,3.0,0.0,53.4913,3.7268,3.8422,0.5828,3.9656,nan,0.0,0.7095,0.0001,0.01,12655.7725,1.7817,3.3503,3.3503,11.2244,252.251,1.0,1.0,-1355.87,153.7494,0.0,0.0,0.0,0.0001,1.7817,7.0
1436.5224,4382.6313,4382647.5,nan,0.2159,8.9162,0.5693,135.7632,135.7632,3.0,0.0,60.0022,3.066,3.1744,0.5693,4.1626,nan,0.0,0.7018,0.0001,0.01,14378.7646,1.9521,2.768,2.768,7.6619,252.5557,1.0,1.0,-1356.0225,153.7572,0.0,0.0,0.0,0.0001,1.9521,7.0
1436.6748,4993.5,4993500.0,nan,0.2159,8.923,0.5359,129.6903,129.6903,3.0,0.0,67.6704,2.7096,2.8275,0.5359,4.4492,nan,0.0,0.684,0.0001,0.01,16382.875,2.1247,2.4656,2.4656,6.079,252.7972,1.0,1.0,-1356.1748,153.7651,0.0,0.0,0.0,0.0001,2.1247,7.0
1436.8272,5535.8647,5535825.0,nan,0.2159,8.9247,0.5264,123.9051,123.9051,3.0,0.0,72.9208,2.5348,2.6685,0.5264,4.8468,nan,0.0,0.6572,0.0001,0.01,18162.1562,2.2504,2.3269,2.3269,5.4146,252.8695,1.0,1.0,-1356.3271,153.7729,0.0,0.0,0.0,0.0001,2.2504,7.0
1436.9796,5929.5659,5929566.0,nan,0.2159,8.9212,0.5383,120.3457,120.3457,0.0,0.0,74.5162,2.4693,2.6185,0.5383,5.0229,nan,0.0,0.6442,0.0001,0.01,19453.957,2.3412,2.2834,2.2834,5.2138,252.707,1.0,1.0,-1356.4796,153.7807,0.0,0.0,0.0,0.0001,2.3412,8.0
1437.132,6165.8452,6165767.0,nan,0.2159,8.92,0.5253,118.3391,118.3391,0.0,0.0,73.4951,2.486,2.6497,0.5253,4.8113,nan,0.0004,0.6372,0.0068,0.01,20228.8945,2.3939,2.4761,2.4761,6.1312,252.3426,1.0,1.0,-1356.632,153.7885,0.0,0.0,68.1,0.0068,2.3939,8.0
1437.2844,6256.0527,6256053.0,nan,0.2159,8.9229,0.4897,116.8715,116.8715,4.0,0.0,71.8526,2.5458,2.7248,0.4897,4.4565,nan,0.0029,0.6236,0.0119,0.0119,20525.1074,2.3988,2.5054,2.5054,6.277,251.9798,1.0,1.0,-1356.7844,153.7964,0.0,0.0,74.934,0.0119,2.3988,8.0
1437.4368,6243.4692,6243469.5,nan,0.2159,8.9236,0.4837,116.7116,116.7116,4.0,0.0,72.623,2.5995,2.7935,0.4837,4.259,nan,0.0021,0.6199,0.0106,0.0106,20483.8242,2.3907,2.5988,2.5988,6.7538,251.6811,0.9976,0.9976,-1356.9368,153.8042,0.0,0.0,76.341,0.0106,2.3907,8.0
1437.5892,6254.4058,6254406.0,nan,0.2159,8.9201,0.5147,116.8779,116.8779,4.0,0.0,75.1634,2.6334,2.8339,0.5147,4.1974,nan,0.0021,0.6235,0.0114,0.0114,20519.7051,2.3983,2.6263,2.6263,6.8972,251.2225,0.9997,0.9997,-1357.0892,153.812,0.0,0.0,75.605,0.0114,2.3983,8.0
1437.7416,6349.4893,6349489.0,nan,0.2159,8.9181,0.52,115.5933,115.5933,4.0,0.0,77.2665,2.7338,2.9225,0.52,4.049,nan,0.0087,0.613,0.0185,0.0185,20831.6562,2.408,2.567,2.567,6.5897,250.4407,1.0,1.0,-1357.2416,153.8198,0.0,0.0,69.121,0.0185,2.408,8.0
1437.894,6471.7856,6471785.5,nan,0.2159,8.9192,0.4948,112.7496,112.7496,4.0,0.0,81.1826,3.0628,3.2121,0.4948,3.7214,nan,0.0266,0.5806,0.0255,0.0255,21232.8926,2.394,2.801,2.801,7.8458,249.4426,0.9539,0.9539,-1357.394,153.8277,0.0,0.0,65.123,0.0243,2.394,8.0
1438.0464,6508.063,6508063.0,nan,0.2159,8.9198,0.47,110.3976,110.3976,4.0,0.0,89.0429,3.748,3.8089,0.47,3.3993,nan,0.2134,0.5475,0.0496,0.0496,21351.9121,2.3572,3.3215,3.3215,11.0322,248.3413,0.8359,0.8359,-1357.5464,153.8355,0.0,0.0,62.168,0.0414,2.3572,8.0
1438.1988,6506.6343,6506647.5,nan,0.2159,8.922,0.4309,108.7167,108.7167,4.0,0.0,96.5899,4.6342,4.5033,0.4309,3.2158,nan,1.4902,0.5213,0.0894,0.0894,21347.2695,2.3208,3.9269,3.9269,15.4208,247.1595,0.7681,0.7681,-1357.6989,153.8433,0.0,0.0,54.058,0.0687,2.3208,8.0
1438.3512,6541.8496,6541849.5,nan,0.2159,8.9264,0.3741,106.757,106.757,4.0,0.0,99.4776,5.242,4.8623,0.3741,3.0963,nan,5.3129,0.494,0.1237,0.1237,21462.7617,2.2913,4.2399,4.2399,17.977,245.9496,0.7779,0.7779,-1357.8512,153.8511,0.0,0.0,43.323,0.0962,2.2913,8.0
1438.5036,6565.3481,6565367.0,nan,0.2159,8.9262,0.3366,105.6785,105.6785,4.0,0.0,99.0216,5.4478,4.8977,0.3366,2.9729,nan,7.9222,0.4793,0.1326,0.1326,21539.918,2.2763,4.2708,4.2708,18.2396,244.9251,0.784,0.784,-1358.0035,153.859,0.0,0.0,40.832,0.104,2.2763,8.0
1438.656,6526.5288,6526529.0,nan,0.2159,8.9193,0.3325,106.0689,106.0689,4.0,0.0,97.8201,5.464,4.834,0.3325,2.8782,nan,6.0901,0.4819,0.1208,0.1208,21412.4961,2.2712,4.2152,4.2152,17.768,244.5619,0.7733,0.7733,-1358.156,153.8668,0.0,0.0,46.81,0.0934,2.2712,8.0
1438.8084,6366.7441,6366791.5,nan,0.2159,8.9128,0.3603,108.6495,108.6495,4.0,0.0,94.9815,5.1631,4.5762,0.3603,3.0136,nan,1.5709,0.5076,0.0806,0.0806,20888.4219,2.2695,3.9904,3.9904,15.9232,245.2819,0.7818,0.7818,-1358.3084,153.8746,0.0,0.0,60.863,0.063,2.2695,8.0
1438.9608,6193.4097,6193410.0,nan,0.2159,8.9114,0.4065,112.8025,112.8025,0.0,0.0,90.7805,4.4935,4.0587,0.4065,3.6602,nan,0.0245,0.5554,0.0216,0.0216,20319.5859,2.2921,3.6714,3.6714,13.4793,246.8739,0.8076,0.8076,-1358.4608,153.8824,0.0,0.0,69.099,0.0175,2.2921,8.0
1439.1132,6480.6963,6480837.0,nan,0.2159,8.9129,0.4429,112.3547,112.3547,0.0,0.0,85.1149,3.889,3.5862,0.4429,4.8951,nan,0.0,0.5754,0.0018,0.01,21262.5879,2.3889,4.388,4.388,19.2542,248.6102,0.9786,0.9786,-1358.6132,153.8903,0.0,0.0,59.505,0.0017,2.3889,8.0
1439.2656,7347.2051,7347205.0,nan,0.2159,8.9151,0.456,106.3887,106.3887,0.0,0.0,76.0967,3.6088,3.3975,0.456,6.1205,nan,0.0,0.5594,0.0001,0.01,24105.0039,2.5645,4.3758,4.3758,19.148,249.9636,1.0,1.0,-1358.7656,153.8981,0.0,0.0,63.796,0.0001,2.5645,8.0
1439.418,7998.2056,7998205.5,nan,0.2159,8.9238,0.4462,102.7978,102.7978,0.0,0.0,66.9058,3.3651,3.2522,0.4462,5.825,nan,0.0,0.5567,0.0001,0.01,26240.832,2.6975,3.8789,3.8789,15.0456,250.8929,1.0,1.0,-1358.918,153.9059,0.0,0.0,64.508,0.0001,2.6975,8.0
1439.5704,7955.9761,7955976.0,nan,0.2159,8.9447,0.4187,101.0831,101.0831,0.0,0.0,66.2432,2.909,2.9019,0.4187,4.6253,nan,0.0,0.5244,0.0001,0.01,26102.2832,2.6385,3.01,3.01,9.0601,251.5149,1.0,1.0,-1359.0704,153.9137,0.0,0.0,71.829,0.0001,2.6385,8.0
1439.7228,7357.3442,7357344.5,nan,0.2159,8.9704,0.4019,103.7564,103.7564,0.0,0.0,73.7174,2.4648,2.5301,0.4019,4.3267,nan,0.0448,0.5176,0.0237,0.0237,24138.2695,2.5045,2.252,2.252,5.0716,251.9021,1.0,1.0,-1359.2228,153.9216,0.0,0.0,74.199,0.0237,2.5045,8.0
1439.8752,6431.5708,6431570.5,nan,0.2159,8.9963,0.433,112.8622,112.8622,0.0,0.0,81.3593,2.1469,2.2572,0.433,4.8443,nan,0.3886,0.5786,0.0532,0.0532,21100.9531,2.3815,1.9682,1.9682,3.874,252.2578,1.0,1.0,-1359.3752,153.9294,0.0,0.0,79.561,0.0532,2.3815,8.0
1440.0276,5701.7217,5701722.0,nan,0.2159,9.0347,0.5027,122.4338,122.4338,0.0,0.0,87.7586,1.8697,1.995,0.5027,5.5781,nan,0.275,0.6525,0.0569,0.0569,18706.4375,2.2903,1.7396,1.7396,3.0262,252.789,1.0,1.0,-1359.5276,153.9372,0.0,0.0,86.826,0.0569,2.2903,8.0
1440.18,5368.2646,5368293.5,nan,0.2159,9.0929,0.5587,128.6649,128.6649,0.0,0.0,93.0264,1.6662,1.7833,0.5587,5.9403,nan,0.2298,0.7095,0.0634,0.0634,17612.5117,2.2661,1.555,1.555,2.4181,253.3222,1.0,1.0,-1359.6801,153.945,0.0,0.0,86.727,0.0634,2.2661,8.0
1440.3324,5327.2739,5327274.0,nan,0.2159,9.1398,0.5603,128.934,128.934,0.0,0.0,92.6544,1.6545,1.751,0.5603,5.8951,nan,0.0488,0.7089,0.0383,0.0383,17477.9336,2.2535,1.5465,1.5465,2.3917,253.2603,0.9408,0.9408,-1359.8324,153.9529,0.0,0.0,87.892,0.036,2.2535,8.0
1440.4848,5549.9053,5550028.5,nan,0.2159,9.1157,0.5236,126.0136,126.0136,0.0,0.0,86.4246,1.8995,1.9649,0.5236,5.9106,nan,0.162,0.6897,0.0504,0.0504,18208.7539,2.2945,2.1675,2.1675,4.6979,252.2471,0.8686,0.8686,-1359.9847,153.9607,0.0,0.0,72.757,0.0438,2.2945,8.0
1440.6372,6239.5088,6239509.0,nan,0.2159,9.0248,0.4862,117.792,117.792,0.0,0.0,77.302,2.3966,2.414,0.4862,6.5732,nan,1.1237,0.6361,0.0842,0.0842,20470.8301,2.4113,3.0038,3.0038,9.0226,250.6682,0.8598,0.8598,-1360.1372,153.9685,0.0,0.0,52.156,0.0724,2.4113,8.0
1440.7896,7004.5493,7004456.5,nan,0.2159,8.9443,0.4825,111.0274,111.0274,0.0,0.0,67.0234,2.8863,2.8292,0.4825,7.7396,nan,0.0714,0.603,0.032,0.032,22980.502,2.5515,3.7959,3.7959,14.4092,249.3225,0.8875,0.8875,-1360.2896,153.9763,0.0,0.0,68.517,0.0284,2.5515,8.0
1440.942,7029.7329,7029733.0,nan,0.2159,8.9168,0.5079,113.7255,113.7255,0.0,0.0,60.0679,2.8781,2.7916,0.5079,7.6501,nan,0.0,0.6485,0.0029,0.01,23063.4297,2.6229,3.5161,3.5161,12.3628,248.9391,0.9876,0.9876,-1360.442,153.9842,0.0,0.0,82.273,0.0029,2.6229,8.0
1441.0944,6532.8018,6532694.5,nan,0.2159,8.9137,0.5301,119.7122,119.7122,0.0,0.0,62.5899,2.3868,2.3367,0.5301,6.1419,nan,0.0,0.6947,0.0001,0.01,21432.7266,2.5658,2.5253,2.5253,6.377,249.9091,1.0,1.0,-1360.5944,153.992,0.0,0.0,92.097,0.0001,2.5658,8.0
1441.2468,5911.9375,5911937.5,nan,0.2159,8.9089,0.5294,125.5354,125.5354,0.0,0.0,73.2219,1.9527,1.9285,0.5294,5.302,nan,0.0,0.7205,0.0021,0.01,19396.1211,2.4349,1.8851,1.8851,3.5535,251.7687,1.0,1.0,-1360.7468,153.9998,0.0,0.0,93.59,0.0021,2.4349,8.0
1441.3992,5625.1597,5625159.5,nan,0.2159,8.9042,0.5163,128.4025,128.4025,0.0,0.0,83.2881,1.792,1.7721,0.5163,5.397,nan,0.0,0.733,0.0004,0.01,18455.248,2.3697,1.7862,1.7862,3.1905,253.344,1.0,1.0,-1360.8992,154.0076,0.0,0.0,89.177,0.0004,2.3697,8.0
1441.5516,5731.5298,5731530.0,nan,0.2159,8.903,0.5023,126.4024,126.4024,0.0,0.0,85.9868,1.884,1.8447,0.5023,6.1303,nan,0.0,0.7146,0.0001,0.01,18804.2324,2.3769,2.1413,2.1413,4.5853,253.8675,1.0,1.0,-1361.0516,154.0155,0.0,0.0,83.846,0.0001,2.3769,8.0
1441.704,6318.0488,6318048.5,nan,0.2159,8.902,0.4922,119.2223,119.2223,0.0,0.0,80.3089,2.2369,2.1464,0.4922,7.422,nan,0.0,0.6658,0.0001,0.01,20728.5059,2.4713,2.8758,2.8758,8.2703,253.4845,1.0,1.0,-1361.204,154.0233,0.0,0.0,68.73,0.0001,2.4713,8.0
1441.8564,7335.8154,7335815.5,nan,0.2159,8.9001,0.4913,109.9651,109.9651,0.0,0.0,68.4309,2.8046,2.6268,0.4913,8.6036,nan,0.0,0.6164,0.0001,0.01,24067.6348,2.6466,3.7428,3.7428,14.0083,252.6698,1.0,1.0,-1361.3564,154.0311,0.0,0.0,61.465,0.0001,2.6466,8.0
1442.0088,7955.8794,7955879.5,nan,0.2159,8.8995,0.4914,106.8885,106.8885,0.0,0.0,57.4801,3.0356,2.8368,0.4914,8.0524,nan,0.0,0.6216,0.0001,0.01,26101.9668,2.79,3.6849,3.6849,13.5786,252.0123,1.0,1.0,-1361.5088,154.0389,0.0,0.0,61.163,0.0001,2.79,8.0
1442.1612,7564.8301,7564509.5,nan,0.2159,8.9008,0.4825,110.7901,110.7901,0.0,0.0,56.856,2.5111,2.4253,0.4825,6.4483,nan,0.0047,0.6509,0.012,0.012,24817.9434,2.7497,2.9592,2.9592,8.7569,252.228,1.0,1.0,-1361.6613,154.0468,0.0,0.0,75.064,0.012,2.7497,8.0
1442.3136,6596.2803,6596280.5,nan,0.2159,8.9019,0.476,116.7534,116.7534,0.0,0.0,67.2697,1.9136,1.8964,0.476,5.7727,nan,0.1474,0.6548,0.0396,0.0396,21641.3398,2.5267,2.0605,2.0605,4.2458,253.5231,1.0,1.0,-1361.8136,154.0546,0.0,0.0,78.51,0.0396,2.5267,8.0
1442.466,5969.228,5969368.5,nan,0.2159,8.9026,0.485,122.9213,122.9213,0.0,0.0,78.4326,1.6636,1.6652,0.485,5.5805,nan,0.2313,0.687,0.0487,0.0487,19584.541,2.4073,1.6288,1.6288,2.653,255.0776,1.0,1.0,-1361.9659,154.0624,0.0,0.0,80.925,0.0487,2.4073,8.0
1442.6184,5822.6846,5822684.5,nan,0.2159,8.9032,0.5008,123.6017,123.6017,0.0,0.0,83.3264,1.6793,1.6738,0.5008,5.3457,nan,0.2955,0.6822,0.0558,0.0558,19103.2969,2.3612,1.4897,1.4897,2.2193,255.8694,1.0,1.0,-1362.1184,154.0702,0.0,0.0,73.559,0.0558,2.3612,8.0
1442.7708,6015.5752,6015718.5,nan,0.2159,8.9036,0.5181,117.9055,117.9055,0.0,0.0,84.0634,1.8533,1.8164,0.5181,5.2577,nan,0.2505,0.6159,0.0562,0.0562,19736.6094,2.327,1.7646,1.7646,3.1137,255.7089,1.0,1.0,-1362.2708,154.0781,0.0,0.0,67.522,0.0562,2.327,8.0
1442.9232,6390.5796,6390579.5,nan,0.2159,8.9054,0.5283,113.2141,113.2141,0.0,0.0,84.2874,2.0683,1.9802,0.5283,5.437,nan,0.0004,0.5802,0.0065,0.01,20966.4688,2.3737,2.0517,2.0517,4.2093,255.0466,1.0,1.0,-1362.4232,154.0859,0.0,0.0,74.232,0.0065,2.3737,8.0
1443.0756,6707.8931,6707928.0,nan,0.2159,8.9083,0.5166,111.5846,111.5846,0.0,0.0,82.3819,2.2842,2.1449,0.5166,5.4862,nan,0.0,0.5845,0.0001,0.01,22007.6367,2.4557,2.5614,2.5614,6.5606,254.2768,1.0,1.0,-1362.5756,154.0937,0.0,0.0,70.116,0.0001,2.4557,8.0
1443.228,7068.4287,7068428.5,nan,0.2159,8.909,0.484,110.1836,110.1836,0.0,0.0,74.9039,2.5269,2.362,0.484,5.7144,nan,0.0,0.5955,0.0001,0.01,23190.3828,2.5552,2.9103,2.9103,8.4701,253.459,1.0,1.0,-1362.728,154.1015,0.0,0.0,65.578,0.0001,2.5552,8.0
1443.3804,7274.4473,7274447.0,nan,0.2159,8.9138,0.4504,110.1302,110.1302,0.0,0.0,65.9973,2.6282,2.5006,0.4504,5.5063,nan,0.0,0.6135,0.0001,0.01,23866.2969,2.6284,2.9187,2.9187,8.519,252.6394,1.0,1.0,-1362.8804,154.1094,0.0,0.0,66.125,0.0001,2.6284,8.0
1443.5328,7113.4668,7113467.0,nan,0.2159,8.934,0.438,111.7141,111.7141,0.0,0.0,64.3441,2.4145,2.3717,0.438,4.729,nan,0.0,0.6241,0.0001,0.01,23338.1465,2.6072,2.5125,2.5125,6.3129,252.1737,1.0,1.0,-1363.0328,154.1172,0.0,0.0,73.887,0.0001,2.6072,8.0
1443.6852,6676.5337,6676533.5,nan,0.2159,8.9606,0.4583,114.8387,114.8387,0.0,0.0,73.0461,2.1057,2.1158,0.4583,4.4047,nan,0.0,0.6326,0.0026,0.01,21904.6367,2.5155,2.0856,2.0856,4.3499,252.2693,1.0,1.0,-1363.1852,154.125,0.0,0.0,81.113,0.0026,2.5155,8.0
1443.8376,6289.1489,6289149.0,nan,0.2159,8.977,0.4834,119.1207,119.1207,0.0,0.0,82.721,1.93,1.9599,0.4834,4.2788,nan,0.0023,0.6613,0.0103,0.0103,20633.6914,2.4579,1.8353,1.8353,3.3683,252.5591,1.0,1.0,-1363.3376,154.1328,0.0,0.0,82.692,0.0103,2.4579,8.0
1443.99,6132.4541,6132454.0,nan,0.2159,8.9859,0.4725,120.9865,120.9865,0.0,0.0,84.5488,1.9163,1.945,0.4725,4.0366,nan,0.0069,0.6742,0.0147,0.0147,20119.5996,2.4342,1.7697,1.7697,3.132,252.4407,1.0,1.0,-1363.49,154.1407,0.0,0.0,79.53,0.0147,2.4342,8.0
1444.1424,6182.541,6182544.5,nan,0.2159,8.9963,0.4461,120.2282,120.2282,0.0,0.0,80.668,2.0359,2.0504,0.4461,3.7836,nan,0.007,0.6677,0.014,0.014,20283.9395,2.4387,1.8731,1.8731,3.5086,251.482,1.0,1.0,-1363.6425,154.1485,0.0,0.0,76.325,0.014,2.4387,8.0
1444.2948,6334.9351,6334935.0,nan,0.2159,9.0026,0.4449,117.6439,117.6439,0.0,0.0,78.0082,2.2191,2.2128,0.4449,3.7565,nan,0.0054,0.6431,0.0128,0.0128,20783.9082,2.4451,2.0371,2.0371,4.15,249.5585,1.0,1.0,-1363.7948,154.1563,0.0,0.0,73.82,0.0128,2.4451,8.0
1444.4472,6474.3042,6474310.0,nan,0.2159,9.0006,0.4542,114.8196,114.8196,0.0,0.0,78.1974,2.3842,2.3573,0.4542,3.8246,nan,0.0053,0.613,0.0131,0.0131,21241.1738,2.4389,2.1657,2.1657,4.6902,247.1773,1.0,1.0,-1363.9471,154.1641,0.0,0.0,73.01,0.0131,2.4389,8.0
